scenario,batch_index,user_index,bs_index,path_index,delay_s,path_energy,relative_to_link_max_energy,fraction_of_link_energy
umi,0,0,6,16,1.0,0.0,0.0,0.0
umi,0,0,6,17,1.0,0.0,0.0,0.0
umi,0,0,6,18,1.0,0.0,0.0,0.0
umi,0,0,6,19,1.0,0.0,0.0,0.0
umi,0,0,6,20,1.0,0.0,0.0,0.0
umi,0,0,6,21,1.0,0.0,0.0,0.0
umi,0,0,6,22,1.0,0.0,0.0,0.0
umi,0,0,8,16,1.0,0.0,0.0,0.0
umi,0,0,8,17,1.0,0.0,0.0,0.0
umi,0,0,8,18,1.0,0.0,0.0,0.0
umi,0,0,8,19,1.0,0.0,0.0,0.0
umi,0,0,8,20,1.0,0.0,0.0,0.0
umi,0,0,8,21,1.0,0.0,0.0,0.0
umi,0,0,8,22,1.0,0.0,0.0,0.0
umi,0,0,10,16,1.0,0.0,0.0,0.0
umi,0,0,10,17,1.0,0.0,0.0,0.0
umi,0,0,10,18,1.0,0.0,0.0,0.0
umi,0,0,10,19,1.0,0.0,0.0,0.0
umi,0,0,10,20,1.0,0.0,0.0,0.0
umi,0,0,10,21,1.0,0.0,0.0,0.0
umi,0,0,10,22,1.0,0.0,0.0,0.0
umi,0,0,12,16,1.0,0.0,0.0,0.0
umi,0,0,12,17,1.0,0.0,0.0,0.0
umi,0,0,12,18,1.0,0.0,0.0,0.0
umi,0,0,12,19,1.0,0.0,0.0,0.0
umi,0,0,12,20,1.0,0.0,0.0,0.0
umi,0,0,12,21,1.0,0.0,0.0,0.0
umi,0,0,12,22,1.0,0.0,0.0,0.0
umi,0,0,13,16,1.0,0.0,0.0,0.0
umi,0,0,13,17,1.0,0.0,0.0,0.0
umi,0,0,13,18,1.0,0.0,0.0,0.0
umi,0,0,13,19,1.0,0.0,0.0,0.0
umi,0,0,13,20,1.0,0.0,0.0,0.0
umi,0,0,13,21,1.0,0.0,0.0,0.0
umi,0,0,13,22,1.0,0.0,0.0,0.0
umi,0,0,17,16,1.0,0.0,0.0,0.0
umi,0,0,17,17,1.0,0.0,0.0,0.0
umi,0,0,17,18,1.0,0.0,0.0,0.0
umi,0,0,17,19,1.0,0.0,0.0,0.0
umi,0,0,17,20,1.0,0.0,0.0,0.0
umi,0,0,17,21,1.0,0.0,0.0,0.0
umi,0,0,17,22,1.0,0.0,0.0,0.0
umi,0,0,18,16,1.0,0.0,0.0,0.0
umi,0,0,18,17,1.0,0.0,0.0,0.0
umi,0,0,18,18,1.0,0.0,0.0,0.0
umi,0,0,18,19,1.0,0.0,0.0,0.0
umi,0,0,18,20,1.0,0.0,0.0,0.0
umi,0,0,18,21,1.0,0.0,0.0,0.0
umi,0,0,18,22,1.0,0.0,0.0,0.0
umi,0,1,0,16,1.0,0.0,0.0,0.0
umi,0,1,0,17,1.0,0.0,0.0,0.0
umi,0,1,0,18,1.0,0.0,0.0,0.0
umi,0,1,0,19,1.0,0.0,0.0,0.0
umi,0,1,0,20,1.0,0.0,0.0,0.0
umi,0,1,0,21,1.0,0.0,0.0,0.0
umi,0,1,0,22,1.0,0.0,0.0,0.0
umi,0,1,2,16,1.0,0.0,0.0,0.0
umi,0,1,2,17,1.0,0.0,0.0,0.0
umi,0,1,2,18,1.0,0.0,0.0,0.0
umi,0,1,2,19,1.0,0.0,0.0,0.0
umi,0,1,2,20,1.0,0.0,0.0,0.0
umi,0,1,2,21,1.0,0.0,0.0,0.0
umi,0,1,2,22,1.0,0.0,0.0,0.0
umi,0,1,6,16,1.0,0.0,0.0,0.0
umi,0,1,6,17,1.0,0.0,0.0,0.0
umi,0,1,6,18,1.0,0.0,0.0,0.0
umi,0,1,6,19,1.0,0.0,0.0,0.0
umi,0,1,6,20,1.0,0.0,0.0,0.0
umi,0,1,6,21,1.0,0.0,0.0,0.0
umi,0,1,6,22,1.0,0.0,0.0,0.0
umi,0,1,7,16,1.0,0.0,0.0,0.0
umi,0,1,7,17,1.0,0.0,0.0,0.0
umi,0,1,7,18,1.0,0.0,0.0,0.0
umi,0,1,7,19,1.0,0.0,0.0,0.0
umi,0,1,7,20,1.0,0.0,0.0,0.0
umi,0,1,7,21,1.0,0.0,0.0,0.0
umi,0,1,7,22,1.0,0.0,0.0,0.0
umi,0,1,8,16,1.0,0.0,0.0,0.0
umi,0,1,8,17,1.0,0.0,0.0,0.0
umi,0,1,8,18,1.0,0.0,0.0,0.0
umi,0,1,8,19,1.0,0.0,0.0,0.0
umi,0,1,8,20,1.0,0.0,0.0,0.0
umi,0,1,8,21,1.0,0.0,0.0,0.0
umi,0,1,8,22,1.0,0.0,0.0,0.0
umi,0,1,11,16,1.0,0.0,0.0,0.0
umi,0,1,11,17,1.0,0.0,0.0,0.0
umi,0,1,11,18,1.0,0.0,0.0,0.0
umi,0,1,11,19,1.0,0.0,0.0,0.0
umi,0,1,11,20,1.0,0.0,0.0,0.0
umi,0,1,11,21,1.0,0.0,0.0,0.0
umi,0,1,11,22,1.0,0.0,0.0,0.0
umi,0,1,12,16,1.0,0.0,0.0,0.0
umi,0,1,12,17,1.0,0.0,0.0,0.0
umi,0,1,12,18,1.0,0.0,0.0,0.0
umi,0,1,12,19,1.0,0.0,0.0,0.0
umi,0,1,12,20,1.0,0.0,0.0,0.0
umi,0,1,12,21,1.0,0.0,0.0,0.0
umi,0,1,12,22,1.0,0.0,0.0,0.0
umi,0,1,14,16,1.0,0.0,0.0,0.0
umi,0,1,14,17,1.0,0.0,0.0,0.0
umi,0,1,14,18,1.0,0.0,0.0,0.0
umi,0,1,14,19,1.0,0.0,0.0,0.0
umi,0,1,14,20,1.0,0.0,0.0,0.0
umi,0,1,14,21,1.0,0.0,0.0,0.0
umi,0,1,14,22,1.0,0.0,0.0,0.0
umi,0,1,16,16,1.0,0.0,0.0,0.0
umi,0,1,16,17,1.0,0.0,0.0,0.0
umi,0,1,16,18,1.0,0.0,0.0,0.0
umi,0,1,16,19,1.0,0.0,0.0,0.0
umi,0,1,16,20,1.0,0.0,0.0,0.0
umi,0,1,16,21,1.0,0.0,0.0,0.0
umi,0,1,16,22,1.0,0.0,0.0,0.0
umi,0,1,17,16,1.0,0.0,0.0,0.0
umi,0,1,17,17,1.0,0.0,0.0,0.0
umi,0,1,17,18,1.0,0.0,0.0,0.0
umi,0,1,17,19,1.0,0.0,0.0,0.0
umi,0,1,17,20,1.0,0.0,0.0,0.0
umi,0,1,17,21,1.0,0.0,0.0,0.0
umi,0,1,17,22,1.0,0.0,0.0,0.0
umi,0,1,19,16,1.0,0.0,0.0,0.0
umi,0,1,19,17,1.0,0.0,0.0,0.0
umi,0,1,19,18,1.0,0.0,0.0,0.0
umi,0,1,19,19,1.0,0.0,0.0,0.0
umi,0,1,19,20,1.0,0.0,0.0,0.0
umi,0,1,19,21,1.0,0.0,0.0,0.0
umi,0,1,19,22,1.0,0.0,0.0,0.0
umi,0,2,0,16,1.0,0.0,0.0,0.0
umi,0,2,0,17,1.0,0.0,0.0,0.0
umi,0,2,0,18,1.0,0.0,0.0,0.0
umi,0,2,0,19,1.0,0.0,0.0,0.0
umi,0,2,0,20,1.0,0.0,0.0,0.0
umi,0,2,0,21,1.0,0.0,0.0,0.0
umi,0,2,0,22,1.0,0.0,0.0,0.0
umi,0,2,2,16,1.0,0.0,0.0,0.0
umi,0,2,2,17,1.0,0.0,0.0,0.0
umi,0,2,2,18,1.0,0.0,0.0,0.0
umi,0,2,2,19,1.0,0.0,0.0,0.0
umi,0,2,2,20,1.0,0.0,0.0,0.0
umi,0,2,2,21,1.0,0.0,0.0,0.0
umi,0,2,2,22,1.0,0.0,0.0,0.0
umi,0,2,5,16,1.0,0.0,0.0,0.0
umi,0,2,5,17,1.0,0.0,0.0,0.0
umi,0,2,5,18,1.0,0.0,0.0,0.0
umi,0,2,5,19,1.0,0.0,0.0,0.0
umi,0,2,5,20,1.0,0.0,0.0,0.0
umi,0,2,5,21,1.0,0.0,0.0,0.0
umi,0,2,5,22,1.0,0.0,0.0,0.0
umi,0,2,6,16,1.0,0.0,0.0,0.0
umi,0,2,6,17,1.0,0.0,0.0,0.0
umi,0,2,6,18,1.0,0.0,0.0,0.0
umi,0,2,6,19,1.0,0.0,0.0,0.0
umi,0,2,6,20,1.0,0.0,0.0,0.0
umi,0,2,6,21,1.0,0.0,0.0,0.0
umi,0,2,6,22,1.0,0.0,0.0,0.0
umi,0,2,8,16,1.0,0.0,0.0,0.0
umi,0,2,8,17,1.0,0.0,0.0,0.0
umi,0,2,8,18,1.0,0.0,0.0,0.0
umi,0,2,8,19,1.0,0.0,0.0,0.0
umi,0,2,8,20,1.0,0.0,0.0,0.0
umi,0,2,8,21,1.0,0.0,0.0,0.0
umi,0,2,8,22,1.0,0.0,0.0,0.0
umi,0,2,9,16,1.0,0.0,0.0,0.0
umi,0,2,9,17,1.0,0.0,0.0,0.0
umi,0,2,9,18,1.0,0.0,0.0,0.0
umi,0,2,9,19,1.0,0.0,0.0,0.0
umi,0,2,9,20,1.0,0.0,0.0,0.0
umi,0,2,9,21,1.0,0.0,0.0,0.0
umi,0,2,9,22,1.0,0.0,0.0,0.0
umi,0,2,13,16,1.0,0.0,0.0,0.0
umi,0,2,13,17,1.0,0.0,0.0,0.0
umi,0,2,13,18,1.0,0.0,0.0,0.0
umi,0,2,13,19,1.0,0.0,0.0,0.0
umi,0,2,13,20,1.0,0.0,0.0,0.0
umi,0,2,13,21,1.0,0.0,0.0,0.0
umi,0,2,13,22,1.0,0.0,0.0,0.0
umi,0,2,16,16,1.0,0.0,0.0,0.0
umi,0,2,16,17,1.0,0.0,0.0,0.0
umi,0,2,16,18,1.0,0.0,0.0,0.0
umi,0,2,16,19,1.0,0.0,0.0,0.0
umi,0,2,16,20,1.0,0.0,0.0,0.0
umi,0,2,16,21,1.0,0.0,0.0,0.0
umi,0,2,16,22,1.0,0.0,0.0,0.0
umi,0,2,17,16,1.0,0.0,0.0,0.0
umi,0,2,17,17,1.0,0.0,0.0,0.0
umi,0,2,17,18,1.0,0.0,0.0,0.0
umi,0,2,17,19,1.0,0.0,0.0,0.0
umi,0,2,17,20,1.0,0.0,0.0,0.0
umi,0,2,17,21,1.0,0.0,0.0,0.0
umi,0,2,17,22,1.0,0.0,0.0,0.0
umi,0,2,18,16,1.0,0.0,0.0,0.0
umi,0,2,18,17,1.0,0.0,0.0,0.0
umi,0,2,18,18,1.0,0.0,0.0,0.0
umi,0,2,18,19,1.0,0.0,0.0,0.0
umi,0,2,18,20,1.0,0.0,0.0,0.0
umi,0,2,18,21,1.0,0.0,0.0,0.0
umi,0,2,18,22,1.0,0.0,0.0,0.0
umi,0,2,20,16,1.0,0.0,0.0,0.0
umi,0,2,20,17,1.0,0.0,0.0,0.0
umi,0,2,20,18,1.0,0.0,0.0,0.0
umi,0,2,20,19,1.0,0.0,0.0,0.0
umi,0,2,20,20,1.0,0.0,0.0,0.0
umi,0,2,20,21,1.0,0.0,0.0,0.0
umi,0,2,20,22,1.0,0.0,0.0,0.0
umi,0,3,0,16,1.0,0.0,0.0,0.0
umi,0,3,0,17,1.0,0.0,0.0,0.0
umi,0,3,0,18,1.0,0.0,0.0,0.0
umi,0,3,0,19,1.0,0.0,0.0,0.0
umi,0,3,0,20,1.0,0.0,0.0,0.0
umi,0,3,0,21,1.0,0.0,0.0,0.0
umi,0,3,0,22,1.0,0.0,0.0,0.0
umi,0,3,1,16,1.0,0.0,0.0,0.0
umi,0,3,1,17,1.0,0.0,0.0,0.0
umi,0,3,1,18,1.0,0.0,0.0,0.0
umi,0,3,1,19,1.0,0.0,0.0,0.0
umi,0,3,1,20,1.0,0.0,0.0,0.0
umi,0,3,1,21,1.0,0.0,0.0,0.0
umi,0,3,1,22,1.0,0.0,0.0,0.0
umi,0,3,4,16,1.0,0.0,0.0,0.0
umi,0,3,4,17,1.0,0.0,0.0,0.0
umi,0,3,4,18,1.0,0.0,0.0,0.0
umi,0,3,4,19,1.0,0.0,0.0,0.0
umi,0,3,4,20,1.0,0.0,0.0,0.0
umi,0,3,4,21,1.0,0.0,0.0,0.0
umi,0,3,4,22,1.0,0.0,0.0,0.0
umi,0,3,6,16,1.0,0.0,0.0,0.0
umi,0,3,6,17,1.0,0.0,0.0,0.0
umi,0,3,6,18,1.0,0.0,0.0,0.0
umi,0,3,6,19,1.0,0.0,0.0,0.0
umi,0,3,6,20,1.0,0.0,0.0,0.0
umi,0,3,6,21,1.0,0.0,0.0,0.0
umi,0,3,6,22,1.0,0.0,0.0,0.0
umi,0,3,7,16,1.0,0.0,0.0,0.0
umi,0,3,7,17,1.0,0.0,0.0,0.0
umi,0,3,7,18,1.0,0.0,0.0,0.0
umi,0,3,7,19,1.0,0.0,0.0,0.0
umi,0,3,7,20,1.0,0.0,0.0,0.0
umi,0,3,7,21,1.0,0.0,0.0,0.0
umi,0,3,7,22,1.0,0.0,0.0,0.0
umi,0,3,8,16,1.0,0.0,0.0,0.0
umi,0,3,8,17,1.0,0.0,0.0,0.0
umi,0,3,8,18,1.0,0.0,0.0,0.0
umi,0,3,8,19,1.0,0.0,0.0,0.0
umi,0,3,8,20,1.0,0.0,0.0,0.0
umi,0,3,8,21,1.0,0.0,0.0,0.0
umi,0,3,8,22,1.0,0.0,0.0,0.0
umi,0,3,9,16,1.0,0.0,0.0,0.0
umi,0,3,9,17,1.0,0.0,0.0,0.0
umi,0,3,9,18,1.0,0.0,0.0,0.0
umi,0,3,9,19,1.0,0.0,0.0,0.0
umi,0,3,9,20,1.0,0.0,0.0,0.0
umi,0,3,9,21,1.0,0.0,0.0,0.0
umi,0,3,9,22,1.0,0.0,0.0,0.0
umi,0,3,12,16,1.0,0.0,0.0,0.0
umi,0,3,12,17,1.0,0.0,0.0,0.0
umi,0,3,12,18,1.0,0.0,0.0,0.0
umi,0,3,12,19,1.0,0.0,0.0,0.0
umi,0,3,12,20,1.0,0.0,0.0,0.0
umi,0,3,12,21,1.0,0.0,0.0,0.0
umi,0,3,12,22,1.0,0.0,0.0,0.0
umi,0,3,13,16,1.0,0.0,0.0,0.0
umi,0,3,13,17,1.0,0.0,0.0,0.0
umi,0,3,13,18,1.0,0.0,0.0,0.0
umi,0,3,13,19,1.0,0.0,0.0,0.0
umi,0,3,13,20,1.0,0.0,0.0,0.0
umi,0,3,13,21,1.0,0.0,0.0,0.0
umi,0,3,13,22,1.0,0.0,0.0,0.0
umi,0,3,14,16,1.0,0.0,0.0,0.0
umi,0,3,14,17,1.0,0.0,0.0,0.0
umi,0,3,14,18,1.0,0.0,0.0,0.0
umi,0,3,14,19,1.0,0.0,0.0,0.0
umi,0,3,14,20,1.0,0.0,0.0,0.0
umi,0,3,14,21,1.0,0.0,0.0,0.0
umi,0,3,14,22,1.0,0.0,0.0,0.0
umi,0,3,16,16,1.0,0.0,0.0,0.0
umi,0,3,16,17,1.0,0.0,0.0,0.0
umi,0,3,16,18,1.0,0.0,0.0,0.0
umi,0,3,16,19,1.0,0.0,0.0,0.0
umi,0,3,16,20,1.0,0.0,0.0,0.0
umi,0,3,16,21,1.0,0.0,0.0,0.0
umi,0,3,16,22,1.0,0.0,0.0,0.0
umi,0,4,1,16,1.0,0.0,0.0,0.0
umi,0,4,1,17,1.0,0.0,0.0,0.0
umi,0,4,1,18,1.0,0.0,0.0,0.0
umi,0,4,1,19,1.0,0.0,0.0,0.0
umi,0,4,1,20,1.0,0.0,0.0,0.0
umi,0,4,1,21,1.0,0.0,0.0,0.0
umi,0,4,1,22,1.0,0.0,0.0,0.0
umi,0,4,4,16,1.0,0.0,0.0,0.0
umi,0,4,4,17,1.0,0.0,0.0,0.0
umi,0,4,4,18,1.0,0.0,0.0,0.0
umi,0,4,4,19,1.0,0.0,0.0,0.0
umi,0,4,4,20,1.0,0.0,0.0,0.0
umi,0,4,4,21,1.0,0.0,0.0,0.0
umi,0,4,4,22,1.0,0.0,0.0,0.0
umi,0,4,6,16,1.0,0.0,0.0,0.0
umi,0,4,6,17,1.0,0.0,0.0,0.0
umi,0,4,6,18,1.0,0.0,0.0,0.0
umi,0,4,6,19,1.0,0.0,0.0,0.0
umi,0,4,6,20,1.0,0.0,0.0,0.0
umi,0,4,6,21,1.0,0.0,0.0,0.0
umi,0,4,6,22,1.0,0.0,0.0,0.0
umi,0,4,10,16,1.0,0.0,0.0,0.0
umi,0,4,10,17,1.0,0.0,0.0,0.0
umi,0,4,10,18,1.0,0.0,0.0,0.0
umi,0,4,10,19,1.0,0.0,0.0,0.0
umi,0,4,10,20,1.0,0.0,0.0,0.0
umi,0,4,10,21,1.0,0.0,0.0,0.0
umi,0,4,10,22,1.0,0.0,0.0,0.0
umi,0,4,11,16,1.0,0.0,0.0,0.0
umi,0,4,11,17,1.0,0.0,0.0,0.0
umi,0,4,11,18,1.0,0.0,0.0,0.0
umi,0,4,11,19,1.0,0.0,0.0,0.0
umi,0,4,11,20,1.0,0.0,0.0,0.0
umi,0,4,11,21,1.0,0.0,0.0,0.0
umi,0,4,11,22,1.0,0.0,0.0,0.0
umi,0,4,14,16,1.0,0.0,0.0,0.0
umi,0,4,14,17,1.0,0.0,0.0,0.0
umi,0,4,14,18,1.0,0.0,0.0,0.0
umi,0,4,14,19,1.0,0.0,0.0,0.0
umi,0,4,14,20,1.0,0.0,0.0,0.0
umi,0,4,14,21,1.0,0.0,0.0,0.0
umi,0,4,14,22,1.0,0.0,0.0,0.0
umi,0,4,16,16,1.0,0.0,0.0,0.0
umi,0,4,16,17,1.0,0.0,0.0,0.0
umi,0,4,16,18,1.0,0.0,0.0,0.0
umi,0,4,16,19,1.0,0.0,0.0,0.0
umi,0,4,16,20,1.0,0.0,0.0,0.0
umi,0,4,16,21,1.0,0.0,0.0,0.0
umi,0,4,16,22,1.0,0.0,0.0,0.0
umi,0,4,17,16,1.0,0.0,0.0,0.0
umi,0,4,17,17,1.0,0.0,0.0,0.0
umi,0,4,17,18,1.0,0.0,0.0,0.0
umi,0,4,17,19,1.0,0.0,0.0,0.0
umi,0,4,17,20,1.0,0.0,0.0,0.0
umi,0,4,17,21,1.0,0.0,0.0,0.0
umi,0,4,17,22,1.0,0.0,0.0,0.0
umi,0,4,19,16,1.0,0.0,0.0,0.0
umi,0,4,19,17,1.0,0.0,0.0,0.0
umi,0,4,19,18,1.0,0.0,0.0,0.0
umi,0,4,19,19,1.0,0.0,0.0,0.0
umi,0,4,19,20,1.0,0.0,0.0,0.0
umi,0,4,19,21,1.0,0.0,0.0,0.0
umi,0,4,19,22,1.0,0.0,0.0,0.0
umi,0,5,2,16,1.0,0.0,0.0,0.0
umi,0,5,2,17,1.0,0.0,0.0,0.0
umi,0,5,2,18,1.0,0.0,0.0,0.0
umi,0,5,2,19,1.0,0.0,0.0,0.0
umi,0,5,2,20,1.0,0.0,0.0,0.0
umi,0,5,2,21,1.0,0.0,0.0,0.0
umi,0,5,2,22,1.0,0.0,0.0,0.0
umi,0,5,3,16,1.0,0.0,0.0,0.0
umi,0,5,3,17,1.0,0.0,0.0,0.0
umi,0,5,3,18,1.0,0.0,0.0,0.0
umi,0,5,3,19,1.0,0.0,0.0,0.0
umi,0,5,3,20,1.0,0.0,0.0,0.0
umi,0,5,3,21,1.0,0.0,0.0,0.0
umi,0,5,3,22,1.0,0.0,0.0,0.0
umi,0,5,4,16,1.0,0.0,0.0,0.0
umi,0,5,4,17,1.0,0.0,0.0,0.0
umi,0,5,4,18,1.0,0.0,0.0,0.0
umi,0,5,4,19,1.0,0.0,0.0,0.0
umi,0,5,4,20,1.0,0.0,0.0,0.0
umi,0,5,4,21,1.0,0.0,0.0,0.0
umi,0,5,4,22,1.0,0.0,0.0,0.0
umi,0,5,9,16,1.0,0.0,0.0,0.0
umi,0,5,9,17,1.0,0.0,0.0,0.0
umi,0,5,9,18,1.0,0.0,0.0,0.0
umi,0,5,9,19,1.0,0.0,0.0,0.0
umi,0,5,9,20,1.0,0.0,0.0,0.0
umi,0,5,9,21,1.0,0.0,0.0,0.0
umi,0,5,9,22,1.0,0.0,0.0,0.0
umi,0,5,10,16,1.0,0.0,0.0,0.0
umi,0,5,10,17,1.0,0.0,0.0,0.0
umi,0,5,10,18,1.0,0.0,0.0,0.0
umi,0,5,10,19,1.0,0.0,0.0,0.0
umi,0,5,10,20,1.0,0.0,0.0,0.0
umi,0,5,10,21,1.0,0.0,0.0,0.0
umi,0,5,10,22,1.0,0.0,0.0,0.0
umi,0,5,11,16,1.0,0.0,0.0,0.0
umi,0,5,11,17,1.0,0.0,0.0,0.0
umi,0,5,11,18,1.0,0.0,0.0,0.0
umi,0,5,11,19,1.0,0.0,0.0,0.0
umi,0,5,11,20,1.0,0.0,0.0,0.0
umi,0,5,11,21,1.0,0.0,0.0,0.0
umi,0,5,11,22,1.0,0.0,0.0,0.0
umi,0,5,12,16,1.0,0.0,0.0,0.0
umi,0,5,12,17,1.0,0.0,0.0,0.0
umi,0,5,12,18,1.0,0.0,0.0,0.0
umi,0,5,12,19,1.0,0.0,0.0,0.0
umi,0,5,12,20,1.0,0.0,0.0,0.0
umi,0,5,12,21,1.0,0.0,0.0,0.0
umi,0,5,12,22,1.0,0.0,0.0,0.0
umi,0,5,14,16,1.0,0.0,0.0,0.0
umi,0,5,14,17,1.0,0.0,0.0,0.0
umi,0,5,14,18,1.0,0.0,0.0,0.0
umi,0,5,14,19,1.0,0.0,0.0,0.0
umi,0,5,14,20,1.0,0.0,0.0,0.0
umi,0,5,14,21,1.0,0.0,0.0,0.0
umi,0,5,14,22,1.0,0.0,0.0,0.0
umi,0,5,16,16,1.0,0.0,0.0,0.0
umi,0,5,16,17,1.0,0.0,0.0,0.0
umi,0,5,16,18,1.0,0.0,0.0,0.0
umi,0,5,16,19,1.0,0.0,0.0,0.0
umi,0,5,16,20,1.0,0.0,0.0,0.0
umi,0,5,16,21,1.0,0.0,0.0,0.0
umi,0,5,16,22,1.0,0.0,0.0,0.0
umi,0,5,18,16,1.0,0.0,0.0,0.0
umi,0,5,18,17,1.0,0.0,0.0,0.0
umi,0,5,18,18,1.0,0.0,0.0,0.0
umi,0,5,18,19,1.0,0.0,0.0,0.0
umi,0,5,18,20,1.0,0.0,0.0,0.0
umi,0,5,18,21,1.0,0.0,0.0,0.0
umi,0,5,18,22,1.0,0.0,0.0,0.0
umi,0,5,19,16,1.0,0.0,0.0,0.0
umi,0,5,19,17,1.0,0.0,0.0,0.0
umi,0,5,19,18,1.0,0.0,0.0,0.0
umi,0,5,19,19,1.0,0.0,0.0,0.0
umi,0,5,19,20,1.0,0.0,0.0,0.0
umi,0,5,19,21,1.0,0.0,0.0,0.0
umi,0,5,19,22,1.0,0.0,0.0,0.0
umi,0,6,1,16,1.0,0.0,0.0,0.0
umi,0,6,1,17,1.0,0.0,0.0,0.0
umi,0,6,1,18,1.0,0.0,0.0,0.0
umi,0,6,1,19,1.0,0.0,0.0,0.0
umi,0,6,1,20,1.0,0.0,0.0,0.0
umi,0,6,1,21,1.0,0.0,0.0,0.0
umi,0,6,1,22,1.0,0.0,0.0,0.0
umi,0,6,4,16,1.0,0.0,0.0,0.0
umi,0,6,4,17,1.0,0.0,0.0,0.0
umi,0,6,4,18,1.0,0.0,0.0,0.0
umi,0,6,4,19,1.0,0.0,0.0,0.0
umi,0,6,4,20,1.0,0.0,0.0,0.0
umi,0,6,4,21,1.0,0.0,0.0,0.0
umi,0,6,4,22,1.0,0.0,0.0,0.0
umi,0,6,7,16,1.0,0.0,0.0,0.0
umi,0,6,7,17,1.0,0.0,0.0,0.0
umi,0,6,7,18,1.0,0.0,0.0,0.0
umi,0,6,7,19,1.0,0.0,0.0,0.0
umi,0,6,7,20,1.0,0.0,0.0,0.0
umi,0,6,7,21,1.0,0.0,0.0,0.0
umi,0,6,7,22,1.0,0.0,0.0,0.0
umi,0,6,8,16,1.0,0.0,0.0,0.0
umi,0,6,8,17,1.0,0.0,0.0,0.0
umi,0,6,8,18,1.0,0.0,0.0,0.0
umi,0,6,8,19,1.0,0.0,0.0,0.0
umi,0,6,8,20,1.0,0.0,0.0,0.0
umi,0,6,8,21,1.0,0.0,0.0,0.0
umi,0,6,8,22,1.0,0.0,0.0,0.0
umi,0,6,11,16,1.0,0.0,0.0,0.0
umi,0,6,11,17,1.0,0.0,0.0,0.0
umi,0,6,11,18,1.0,0.0,0.0,0.0
umi,0,6,11,19,1.0,0.0,0.0,0.0
umi,0,6,11,20,1.0,0.0,0.0,0.0
umi,0,6,11,21,1.0,0.0,0.0,0.0
umi,0,6,11,22,1.0,0.0,0.0,0.0
umi,0,6,14,16,1.0,0.0,0.0,0.0
umi,0,6,14,17,1.0,0.0,0.0,0.0
umi,0,6,14,18,1.0,0.0,0.0,0.0
umi,0,6,14,19,1.0,0.0,0.0,0.0
umi,0,6,14,20,1.0,0.0,0.0,0.0
umi,0,6,14,21,1.0,0.0,0.0,0.0
umi,0,6,14,22,1.0,0.0,0.0,0.0
umi,0,6,15,16,1.0,0.0,0.0,0.0
umi,0,6,15,17,1.0,0.0,0.0,0.0
umi,0,6,15,18,1.0,0.0,0.0,0.0
umi,0,6,15,19,1.0,0.0,0.0,0.0
umi,0,6,15,20,1.0,0.0,0.0,0.0
umi,0,6,15,21,1.0,0.0,0.0,0.0
umi,0,6,15,22,1.0,0.0,0.0,0.0
umi,0,6,16,16,1.0,0.0,0.0,0.0
umi,0,6,16,17,1.0,0.0,0.0,0.0
umi,0,6,16,18,1.0,0.0,0.0,0.0
umi,0,6,16,19,1.0,0.0,0.0,0.0
umi,0,6,16,20,1.0,0.0,0.0,0.0
umi,0,6,16,21,1.0,0.0,0.0,0.0
umi,0,6,16,22,1.0,0.0,0.0,0.0
umi,0,6,18,16,1.0,0.0,0.0,0.0
umi,0,6,18,17,1.0,0.0,0.0,0.0
umi,0,6,18,18,1.0,0.0,0.0,0.0
umi,0,6,18,19,1.0,0.0,0.0,0.0
umi,0,6,18,20,1.0,0.0,0.0,0.0
umi,0,6,18,21,1.0,0.0,0.0,0.0
umi,0,6,18,22,1.0,0.0,0.0,0.0
umi,0,6,19,16,1.0,0.0,0.0,0.0
umi,0,6,19,17,1.0,0.0,0.0,0.0
umi,0,6,19,18,1.0,0.0,0.0,0.0
umi,0,6,19,19,1.0,0.0,0.0,0.0
umi,0,6,19,20,1.0,0.0,0.0,0.0
umi,0,6,19,21,1.0,0.0,0.0,0.0
umi,0,6,19,22,1.0,0.0,0.0,0.0
umi,0,6,20,16,1.0,0.0,0.0,0.0
umi,0,6,20,17,1.0,0.0,0.0,0.0
umi,0,6,20,18,1.0,0.0,0.0,0.0
umi,0,6,20,19,1.0,0.0,0.0,0.0
umi,0,6,20,20,1.0,0.0,0.0,0.0
umi,0,6,20,21,1.0,0.0,0.0,0.0
umi,0,6,20,22,1.0,0.0,0.0,0.0
umi,0,7,4,16,1.0,0.0,0.0,0.0
umi,0,7,4,17,1.0,0.0,0.0,0.0
umi,0,7,4,18,1.0,0.0,0.0,0.0
umi,0,7,4,19,1.0,0.0,0.0,0.0
umi,0,7,4,20,1.0,0.0,0.0,0.0
umi,0,7,4,21,1.0,0.0,0.0,0.0
umi,0,7,4,22,1.0,0.0,0.0,0.0
umi,0,7,5,16,1.0,0.0,0.0,0.0
umi,0,7,5,17,1.0,0.0,0.0,0.0
umi,0,7,5,18,1.0,0.0,0.0,0.0
umi,0,7,5,19,1.0,0.0,0.0,0.0
umi,0,7,5,20,1.0,0.0,0.0,0.0
umi,0,7,5,21,1.0,0.0,0.0,0.0
umi,0,7,5,22,1.0,0.0,0.0,0.0
umi,0,7,8,16,1.0,0.0,0.0,0.0
umi,0,7,8,17,1.0,0.0,0.0,0.0
umi,0,7,8,18,1.0,0.0,0.0,0.0
umi,0,7,8,19,1.0,0.0,0.0,0.0
umi,0,7,8,20,1.0,0.0,0.0,0.0
