time_s,interval_index,delayed_myopic_constrained_pf_upper_ratio,delayed_myopic_constrained_pf_nominal_ratio,delayed_myopic_constrained_pf_pf_utility,predictive_nominal_full_horizon_upper_ratio,predictive_nominal_full_horizon_nominal_ratio,predictive_nominal_full_horizon_pf_utility,predictive_1db_with_two_message_drops_upper_ratio,predictive_1db_with_two_message_drops_nominal_ratio,predictive_1db_with_two_message_drops_pf_utility,predictive_3db_upper_ratio,predictive_3db_nominal_ratio,predictive_3db_pf_utility
124.0,2,0.9444962522241627,0.9444962522241627,132.26824524485508,0.9945460751824391,0.9945460751824391,132.27354866185158,0.9974800789363414,0.792326590274141,132.24197969797467,0.9998888585348833,0.5011315309438292,132.1316354746324
125.0,2,0.934574724178261,0.934574724178261,132.26824524485508,0.9839676659632947,0.9839676659632947,132.27354866185158,0.986935284185869,0.7839505620744683,132.24197969797467,0.9887146022053847,0.49553113632620577,132.1316354746324
126.0,2,0.924746347371071,0.924746347371071,132.26824524485508,0.9734909387031032,0.9734909387031032,132.27354866185158,0.9764926177650245,0.7756556572905845,132.24197969797467,0.9776624162265041,0.4899919218099164,132.1316354746324
127.0,2,0.9150099295044735,0.9150099295044735,132.26824524485508,0.9631144964808351,0.9631144964808351,132.27354866185158,0.966150770213707,0.7674408357813588,132.24197969797467,0.9667301916587984,0.48451283042143595,132.1316354746324
128.0,2,0.9053643190366903,0.9053643190366903,132.26824524485508,0.9528369933218155,0.9528369933218155,132.27354866185158,0.9559084718208576,0.7593050889794474,132.24197969797467,0.9559158977580337,0.47909284437767935,132.1316354746324
129.0,3,0.9426571321907439,0.9426571321907439,132.27354866185158,0.9890543271786,0.9890543271786,132.27713733559602,0.9984932209375521,0.7931313575714877,132.24801290825042,0.9996418275249016,0.5010077221553163,132.13549169481809
130.0,3,0.9325736630302482,0.9325736630302482,132.27354866185158,0.9783434517003208,0.9783434517003208,132.27713733559602,0.987836117827269,0.7846661196706218,132.24801290825042,0.9883567000214298,0.4953517603207203,132.13549169481809
131.0,3,0.9225853808352513,0.9225853808352513,132.27354866185158,0.9677378743761037,0.9677378743761037,132.27713733559602,0.9772815098148903,0.7762822965199423,132.24801290825042,0.9771916833795495,0.4897559965165738,132.13549169481809
132.0,3,0.9126911237760813,0.9126911237760813,132.27354866185158,0.9572361904033797,0.9572361904033797,132.27713733559602,0.9668281657766731,0.7679789102030997,132.24801290825042,0.9661448884656564,0.48421948393323183,132.13549169481809
133.0,3,0.9028897713625028,0.9028897713625028,132.27354866185158,0.9468370442414952,0.9468370442414952,132.27713733559602,0.9564748924662256,0.759755012890794,132.24801290825042,0.9552144990483675,0.4787413122987121,132.13549169481809
134.0,4,0.9365391275420011,0.9365391275420011,132.27713733559602,0.999481553066042,0.999481553066042,132.28542674587965,0.976060973693678,0.7753127902173625,132.25214772841036,0.9968357431990386,0.4996013485147122,132.1381134824205
135.0,4,0.926341177132814,0.926341177132814,132.27713733559602,0.9885794948789097,0.9885794948789097,132.28542674587965,0.9655233115669,0.766942427662078,132.25214772841036,0.9853266598462725,0.49383314286755364,132.1381134824205
136.0,4,0.9162419730583183,0.9162419730583183,132.27713733559602,0.9777822572117444,0.9777822572117444,132.28542674587965,0.9550879148343547,0.7586532973968678,132.25214772841036,0.9739430397407018,0.48812781779817893,132.1381134824205
137.0,4,0.9062403366648891,0.9062403366648891,132.27713733559602,0.9670886034560616,0.9670886034560616,132.28542674587965,0.9447536023362634,0.7504444611931699,132.25214772841036,0.962683012597804,0.48248443594386187,132.1381134824205
138.0,4,0.8963351287464653,0.8963351287464653,132.27713733559602,0.9564973410268995,0.9564973410268995,132.28542674587965,0.9345192275594726,0.7423150083432148,132.25214772841036,0.9515447759767447,0.47690209394426725,132.1381134824205
139.0,5,0.9460073192350525,0.9460073192350525,132.28542674587965,0.9987944017114686,0.9987944017114686,132.28939106027758,0.9979482823125435,0.7926984974354515,132.2644791001773,0.990364104084139,0.4963578456096816,132.14237237410518
140.0,5,0.9356174272158471,0.9356174272158471,132.28542674587965,0.9876433697170434,0.9876433697170434,132.28939106027758,0.9870228166213391,0.7840200915594164,132.2644791001773,0.9788120404892995,0.4905680988138977,132.14237237410518
141.0,5,0.9253265919311173,0.9253265919311173,132.28542674587965,0.9766009242519832,0.9766009242519832,132.28939106027758,0.9762054774342768,0.7754275736185434,132.2644791001773,0.9673863460639222,0.48484168663257227,132.14237237410518
142.0,5,0.9151337762296687,0.9151337762296687,132.28542674587965,0.9656658920227829,0.9656658920227829,132.28939106027758,0.965495047474951,0.7669199766958141,132.2644791001773,0.9560852534272298,0.4791777232770229,132.14237237410518
143.0,5,0.9050379769661024,0.9050379769661024,132.28542674587965,0.9548371403582603,0.9548371403582603,132.28939106027758,0.9548903418295801,0.7584963595807561,132.2644791001773,0.9449070551139707,0.4735753529874635,132.14237237410518
144.0,6,0.9441135749683338,0.9441135749683338,132.28939106027758,0.9962804694904105,0.9962804694904105,132.29580887542375,0.998622926812119,0.7932343866098658,132.2718006449893,0.9918772542982235,0.49711621717954113,132.14434155077362
145.0,6,0.9334941377744116,0.9334941377744116,132.28939106027758,0.9848478020421932,0.9848478020421932,132.29580887542375,0.9874715904869897,0.7843765653119091,132.2718006449893,0.9801057058007049,0.49121646735256047,132.14434155077362
146.0,6,0.9229778048225983,0.9229778048225983,132.28939106027758,0.973532760571104,0.973532760571104,132.29580887542375,0.9764327065778676,0.7756080681430498,132.2718006449893,0.9684662814986671,0.4853829364856081,132.14434155077362
147.0,6,0.9125635842736011,0.9125635842736011,132.28939106027758,0.9623340080488479,0.9623340080488479,132.29580887542375,0.9655050335064749,0.7669279088826064,132.2718006449893,0.956957193061985,0.47961472829045587,132.14434155077362
148.0,6,0.9022505144722691,0.9022505144722691,132.28939106027758,0.9512502489254094,0.9512502489254094,132.29580887542375,0.954687361925652,0.7583351269119843,132.2718006449893,0.9455767064618628,0.4739109736940083,132.14434155077362
149.0,7,0.9402802268358892,0.9402802268358892,132.29580887542375,0.9994744177021718,0.9994744177021718,132.29996210025985,0.9884182611319725,0.7851285325342037,132.2760403744301,0.9441672035941379,0.4732045488509436,132.14542791632223
150.0,7,0.92942272240517,0.92942272240517,132.29580887542375,0.9878042460034588,0.9878042460034588,132.29996210025985,0.9772011948232616,0.7762185000544201,132.2760403744301,0.93285613948226,0.46753558791933075,132.14542791632223
151.0,7,0.9186765511376271,0.9186765511376271,132.29580887542375,0.9762542614255054,0.9762542614255054,132.29996210025985,0.9660979431787768,0.767398873775957,132.2760403744301,0.921669107553204,0.4619287903343072,132.14542791632223
152.0,7,0.9080405614088678,0.9080405614088678,132.29580887542375,0.9648232484061268,0.9648232484061268,132.29996210025985,0.9551073335388351,0.7586687222221185,132.2760403744301,0.910604657741462,0.45638342934155246,132.14542791632223
153.0,7,0.8975136325339651,0.8975136325339651,132.29580887542375,0.9535100247474337,0.9535100247474337,132.29996210025985,0.9442282211503785,0.7500271360832286,132.2760403744301,0.8996613805708132,0.45089879852957854,132.14542791632223
154.0,8,0.9423134395370314,0.9423134395370314,132.29996210025985,0.9980145159329687,0.9980145159329687,132.3070149528921,0.9999551716755392,0.7942926263204467,132.2818761398396,0.9905985108267575,0.49647532727655813,132.15456574633225
155.0,8,0.9312323711561263,0.9312323711561263,132.29996210025985,0.9861114757171774,0.9861114757171774,132.3070149528921,0.9883869139198166,0.7851036325585083,132.2818761398396,0.9787138225894972,0.4905188732564031,132.15456574633225
156.0,8,0.920265725390908,0.920265725390908,132.29996210025985,0.9743326133257558,0.9743326133257558,132.3070149528921,0.9769380793145449,0.7760094999768525,132.2818761398396,0.9669597841806925,0.48462789926234556,132.15456574633225
157.0,8,0.9094124336327257,0.9094124336327257,132.29996210025985,0.9626767966412882,0.9626767966412882,132.3070149528921,0.9656074889960233,0.7670092921707573,132.2818761398396,0.9553349378798417,0.4788016747034799,132.15456574633225
158.0,8,0.8986714511746351,0.8986714511746351,132.29996210025985,0.951142919205544,0.951142919205544,132.3070149528921,0.9543939889374863,0.7581020924641789,132.2818761398396,0.9438378604709194,0.47303948628210357,132.15456574633225
159.0,9,0.9397298983056598,0.9397298983056598,132.3070149528921,0.99718423099846,0.99718423099846,132.30984083258076,0.9997224971266742,0.7941078063567817,132.2891418235203,0.9981284550415594,0.5002492391869424,132.16575878073374
160.0,9,0.9284366731776016,0.9284366731776016,132.3070149528921,0.9850408004000045,0.9850408004000045,132.30984083258076,0.9880136194401749,0.7848071142134622,132.2891418235203,0.9863151673819749,0.494328570224792,132.16575878073374
161.0,9,0.9172622033034881,0.9172622033034881,132.3070149528921,0.9730296657408718,0.9730296657408718,132.30984083258076,0.9764287573278331,0.7756049311422414,132.2891418235203,0.9746306648576335,0.4884724467283065,132.16575878073374
162.0,9,0.9062054668171193,0.9062054668171193,132.3070149528921,0.9611495390617183,0.9611495390617183,132.30984083258076,0.9649666521034813,0.7665002573331582,132.2891418235203,0.963073540298903,0.4826801634420306,132.16575878073374
163.0,9,0.8952654590056424,0.8952654590056424,132.3070149528921,0.9493991569600418,0.9493991569600418,132.30984083258076,0.9536260683259576,0.757492111440415,132.2891418235203,0.9516424138303233,0.4769510287899996,132.16575878073374
164.0,10,0.937777278910447,0.937777278910447,132.30984083258076,0.9998347236463341,0.9998347236463341,132.31805791275843,0.99313263423321,0.7888732921975412,132.29323798160064,0.9997576663575074,0.5010657790993767,132.23293612864205
165.0,10,0.9262826856932368,0.9262826856932368,132.30984083258076,0.9874451982460924,0.9874451982460924,132.31805791275843,0.9812567744202227,0.779439961436458,132.29323798160064,0.9883268836278476,0.49533681672490404,132.23293612864205
166.0,10,0.9149141779118712,0.9149141779118712,132.30984083258076,0.9751919938329884,0.9751919938329884,132.31805791275843,0.9695092138214682,0.7701085423637327,132.29323798160064,0.9770138637637032,0.48966687559522315,132.23293612864205
167.0,10,0.903670574615913,0.903670574615913,132.30984083258076,0.9630738857994541,0.9630738857994541,132.31805791275843,0.957888694077071,0.7608780354285871,132.29323798160064,0.9658174533883379,0.48405537765263806,132.23293612864205
168.0,10,0.8925507120071279,0.8925507120071279,132.30984083258076,0.9510896664199174,0.9510896664199174,132.31805791275843,0.946393975962752,0.7517474562801868,132.29323798160064,0.9547365154801524,0.478501753036439,132.23293612864205
169.0,11,0.9392381434781464,0.9392381434781464,132.31805791275843,0.9871275858972588,0.9871275858972588,132.32381360433897,0.99242911537215,0.7883144673025401,132.2999760034901,0.9942551621594615,0.4983079942423356,132.2432172484454
170.0,11,0.927518138994866,0.927518138994866,132.31805791275843,0.97459250471864,0.97459250471864,132.32381360433897,0.9802988037057953,0.7786790182499492,132.2999760034901,0.9827366502406039,0.49253506311822054,132.2432172484454
171.0,11,0.9159284880525987,0.9159284880525987,132.31805791275843,0.962202630117253,0.962202630117253,132.32381360433897,0.9683029562577238,0.7691503779225008,132.2999760034901,0.9713396021493813,0.48682300811386364,132.2432172484454
172.0,11,0.9044680377098794,0.9044680377098794,132.31805791275843,0.9499565042748782,0.9499565042748782,132.32381360433897,0.9564402628956268,0.7597275056451109,132.2999760034901,0.9600627801120233,0.48117120887285314,132.2432172484454
173.0,11,0.8931356460056448,0.8931356460056448,132.31805791275843,0.9378526879348312,0.9378526879348312,132.32381360433897,0.944709429675019,0.7504093736011406,132.2999760034901,0.948904963314084,0.4755790535385741,132.2432172484454
174.0,12,0.9258897592346124,0.9258897592346124,132.32381360433897,0.9998507966971737,0.9998507966971737,132.32859563782452,0.9792502661118495,0.7778461352339082,132.3057700001346,0.998356051829966,0.5003633077917063,132.24989328246704
175.0,12,0.9140663126347942,0.9140663126347942,132.32381360433897,0.9868735464416576,0.9868735464416576,132.32859563782452,0.967064296873039,0.7681664758000394,132.3057700001346,0.9865291639599499,0.49443582257771307,132.24989328246704
176.0,12,0.9023809579279459,0.9023809579279459,132.32381360433897,0.9740496857397772,0.9740496857397772,132.32859563782452,0.9550184167167824,0.75859809307982,132.3057700001346,0.9748295263204203,0.48857211355471564,132.24989328246704
177.0,12,0.8908323193296126,0.8908323193296126,132.32381360433897,0.9613777143195112,0.9613777143195112,132.32859563782452,0.9431111496611212,0.7491398146591061,132.3057700001346,0.9632558810130452,0.482771550280129,132.24989328246704
178.0,12,0.8794190346456666,0.8794190346456666,132.32381360433897,0.9488561455804408,0.9488561455804408,132.32859563782452,0.9313410377606812,0.7397904824507222,132.3057700001346,0.9518069841457554,0.47703350933112815,132.24989328246704
179.0,13,0.9364835057184963,0.9364835057184963,132.32859563782452,0.9907778586377397,0.9907778586377397,132.33421349990806,0.9816953207057939,0.7797883111333207,132.3106367098543,0.9772794764597281,0.48979999728756013,132.2555086245614
180.0,13,0.9242583329270391,0.9242583329270391,132.32859563782452,0.977652427321512,0.977652427321512,132.33421349990806,0.9691887086335851,0.7698539560436216,132.3106367098543,0.965635428651724,0.4839641491784429,132.2555086245614
181.0,13,0.912179176682513,0.912179176682513,132.32859563782452,0.9646893321630813,0.9646893321630813,132.33421349990806,0.9568296775361169,0.7600368286890673,132.3106367098543,0.9541176784235889,0.4781915998039939,132.2555086245614
182.0,13,0.9002445971001772,0.9002445971001772,132.32859563782452,0.9518867891217003,0.9518867891217003,132.33421349990806,0.9446166686667101,0.7503356909131593,132.3106367098543,0.942724958146213,0.4724817138446866,132.2555086245614
183.0,13,0.8884531643568994,0.8884531643568994,132.32859563782452,0.9392430328955532,0.9392430328955532,132.33421349990806,0.9325481392269994,0.740749317227596,132.3106367098543,0.9314560138226599,0.4668338628132652,132.2555086245614
184.0,14,0.9267563161496174,0.9267563161496174,132.33421349990806,0.9890894101781904,0.9890894101781904,132.34156793839566,0.9882428500120711,0.7849891985289813,132.3189680984006,0.9992773181970875,0.5008250347336778,132.2701915373992
185.0,14,0.9144249088082183,0.9144249088082183,132.33421349990806,0.9757883526763319,0.9757883526763319,132.34156793839566,0.975335701507183,0.7747366860417694,132.3189680984006,0.9872466915436813,0.4947954382424546,132.2701915373992
186.0,14,0.9022470974192288,0.9022470974192288,132.33421349990806,0.9626537982383415,0.9626537982383415,132.34156793839566,0.9625859934207158,0.7646092329241959,132.3189680984006,0.9753476162201248,0.4888317735983188,132.2701915373992
187.0,14,0.8902211845715902,0.8902211845715902,132.33421349990806,0.949683973936927,0.949683973936927,132.34156793839566,0.9499920112488569,0.7546054772974743,132.3189680984006,0.9635787945893088,0.4829333904421174,132.2701915373992
188.0,14,0.8783454883750949,0.8783454883750949,132.33421349990806,0.9368771187657063,0.9368771187657063,132.34156793839566,0.9375520559599338,0.7447240695727749,132.3189680984006,0.9519389403464322,0.4770996440943054,132.2701915373992
189.0,15,0.9242314833189474,0.9242314833189474,132.34156793839566,0.9759741418858212,0.9759741418858212,132.34339552732825,0.997648098794893,0.7924600531917828,132.3241591096157,0.9971158470270306,0.4997417329773919,132.27596258414667
190.0,15,0.9117453295214405,0.9117453295214405,132.34156793839566,0.9626173880870885,0.9626173880870885,132.34339552732825,0.9844521652100462,0.7819781505617927,132.3241591096157,0.9849147640677098,0.49362670596175307,132.27596258414667
191.0,15,0.8994169304078942,0.8994169304078942,132.34156793839566,0.9494333834431085,0.9494333834431085,132.34339552732825,0.9714188934806754,0.7716254548363197,132.3241591096157,0.9728497520826114,0.48757987598126173,132.27596258414667
192.0,15,0.8872445699396878,0.8872445699396878,132.34156793839566,0.9364201366741485,0.9364201366741485,132.34339552732825,0.9585465495918459,0.7614005886383418,132.3241591096157,0.9609194531172918,0.48160056244648686,132.27596258414667
193.0,15,0.8752265428673639,0.8752265428673639,132.34156793839566,0.9235756732289294,0.9235756732289294,132.34339552732825,0.9458334102332011,0.7513021830937857,132.3241591096157,0.949122519726222,0.4756880900349314,132.27596258414667
194.0,16,0.9108980349978589,0.9108980349978589,132.34339552732825,0.9999716124586999,0.9999716124586999,132.35468241237402,0.999700466461999,0.7940903067778003,132.33219660298732,0.9991412225897695,0.5007568253527372,132.28478022808076
195.0,16,0.8983852800743322,0.8983852800743322,132.34339552732825,0.9859483739189364,0.9859483739189364,132.35468241237402,0.9862285188488447,0.7833891584119456,132.33219660298732,0.9866672878771531,0.4945050485216739,132.28478022808076
196.0,16,0.8860354825416719,0.8860354825416719,132.34339552732825,0.9721120665872596,0.9721120665872596,132.35468241237402,0.9729284074381627,0.7728245043934623,132.33219660298732,0.9743361768793521,0.4883248531131352,132.28478022808076
197.0,16,0.8738467323044925,0.8738467323044925,132.34339552732825,0.9584604680299099,0.9584604680299099,132.35468241237402,0.9597981354319313,0.7623947586093028,132.33219660298732,0.9621464244955786,0.48221550483731035,132.28478022808076
198.0,16,0.8618171349409665,0.8618171349409665,132.34339552732825,0.944991373319925,0.944991373319925,132.35468241237402,0.9468357231612066,0.7520983485525298,132.33219660298732,0.9500965764280334,0.4761762748187084,132.28478022808076
199.0,17,0.9317025949430295,0.9317025949430295,132.35468241237402,0.9951373785339079,0.9951373785339079,132.36195352805703,0.9915541549599344,0.7876194615428513,132.33967743661378,0.9939623288043302,0.4981612299031635,132.2896001420942
200.0,17,0.9185919627268806,0.9185919627268806,132.35468241237402,0.9810365897837058,0.9810365897837058,132.36195352805703,0.9779219919920517,0.7767910495970993,132.33967743661378,0.9812477445237937,0.4917888425808806,132.2896001420942
201.0,17,0.9056573238000981,0.9056573238000981,132.35468241237402,0.9671280881101872,0.9671280881101872,132.36195352805703,0.9644674555097624,0.766103731384089,132.33967743661378,0.968683642652948,0.4854918751212203,132.2896001420942
202.0,17,0.8928965425731358,0.8928965425731358,132.35468241237402,0.9534094293983644,0.9534094293983644,132.36195352805703,0.9511884606024816,0.755555850800476,132.33967743661378,0.9562684150800537,0.4792695215591083,132.2896001420942
203.0,17,0.8803075007359756,0.8803075007359756,132.35468241237402,0.9398781941043418,0.9398781941043418,132.36195352805703,0.9380829383745115,0.7451457644639927,132.33967743661378,0.9440004656939646,0.4731209819440149,132.2896001420942
204.0,18,0.9265319870543697,0.9265319870543697,132.36195352805703,0.9933009060190167,0.9933009060190167,132.37024128694995,0.9835880874099506,0.7812917891681783,132.34245773918974,0.9870169381841336,0.49468028879176634,132.29721039312005
205.0,18,0.9133684372668316,0.9133684372668316,132.36195352805703,0.978983058528164,0.978983058528164,132.37024128694995,0.9698845516632736,0.7704066838090392,132.34245773918974,0.9742797554444159,0.48829657541024224,132.29721039312005
206.0,18,0.9003851977887387,0.9003851977887387,132.36195352805703,0.9648633257222088,0.9648633257222088,132.37024128694995,0.9563641310773072,0.7596670319922587,132.34245773918974,0.9616957156485074,0.4819896153170753,132.29721039312005
207.0,18,0.8875799455575324,0.8875799455575324,132.36195352805703,0.950939203269046,0.950939203269046,132.37024128694995,0.9430245307090538,0.7490710107798166,132.34245773918974,0.9492631052305814,0.47575854969494935,132.29721039312005
208.0,18,0.8749503812738835,0.8749503812738835,132.36195352805703,0.9372082084059852,0.9372082084059852,132.37024128694995,0.9298634779981118,0.7386168150128208,132.34245773918974,0.9369802259674599,0.4696025274160877,132.29721039312005
209.0,19,0.9236678800262825,0.9236678800262825,132.37024128694995,0.9977608050658793,0.9977608050658793,132.37784271562066,0.9992806093891843,0.793756802450315,132.35172391243458,0.9858572833547532,0.49409908459586666,132.30216023423424
210.0,19,0.9103157787772921,0.9103157787772921,132.37024128694995,0.9832409175750935,0.9832409175750935,132.37784271562066,0.9850809066080285,0.78247757760655,132.35172391243458,0.9728358846640043,0.4875729258080924,132.30216023423424
211.0,19,0.8971494871595272,0.8971494871595272,132.37024128694995,0.9689261117847796,0.9689261117847796,132.37784271562066,0.9710747659842467,0.7713521046495615,132.35172391243458,0.9599759025153463,0.4811276669305104,132.30216023423424
212.0,19,0.8841666096278026,0.8841666096278026,132.37024128694995,0.9548136361175311,0.9548136361175311,132.37784271562066,0.9572597392745527,0.7603784388705812,132.35172391243458,0.9472754638239453,0.47476236919691445,132.30216023423424
213.0,19,0.8713647726966567,0.8713647726966567,132.37024128694995,0.9409007687050568,0.9409007687050568,132.37784271562066,0.9436334005066755,0.7495546532513384,132.35172391243458,0.9347327128156009,0.4684761025169666,132.30216023423424
214.0,20,0.927184817299607,0.927184817299607,132.37784271562066,0.9972767754714288,0.9972767754714288,132.38067265184725,0.9829065072056439,0.7807503907676684,132.35858374516636,0.9933311543693485,0.49784489333415877,132.31255280575172
215.0,20,0.9136631191910076,0.9136631191910076,132.37784271562066,0.9826320326067145,0.9826320326067145,132.38067265184725,0.9687841683337258,0.7695326182613595,132.35858374516636,0.9800106742003165,0.49116883872765466,132.31255280575172
216.0,20,0.9003330411302232,0.9003330411302232,132.37784271562066,0.9681969394021217,0.9681969394021217,132.38067265184725,0.9548581987566334,0.7584708274303636,132.35858374516636,0.9668586606706745,0.48457721745010496,132.31255280575172
217.0,20,0.8871919792433421,0.8871919792433421,132.37784271562066,0.953968594427685,0.953968594427685,132.38067265184725,0.9411259826358053,0.747562940440254,132.35858374516636,0.9538731060437503,0.47806902324952094,132.31255280575172
218.0,20,0.8742373589604733,0.8742373589604733,132.37784271562066,0.9399441308057092,0.9399441308057092,132.38067265184725,0.9275849331161663,0.7368069024790052,132.35858374516636,0.941052021752757,0.471643259481616,132.31255280575172
219.0,21,0.9261207160185899,0.9261207160185899,132.38067265184725,0.9889940392268877,0.9889940392268877,132.3886627763197,0.9866263551407386,0.7837051710113949,132.36778709495823,0.9957573436330426,0.49906086841948577,132.3206853373547
220.0,21,0.9124955517198907,0.9124955517198907,132.38067265184725,0.9742028620888848,0.9742028620888848,132.3886627763197,0.9722019594189792,0.7722474662207653,132.36778709495823,0.9821012576405043,0.49221661245870935,132.3206853373547
221.0,21,0.8990658735528295,0.8990658735528295,132.38067265184725,0.9596280802232472,0.9596280802232472,132.3886627763197,0.9579816459170725,0.7609518696995698,132.36778709495823,0.9686231051666062,0.48546153450590984,132.3206853373547
222.0,21,0.8858289509611669,0.8858289509611669,132.38067265184725,0.9452666273595075,0.9452666273595075,132.3886627763197,0.943962670392848,0.7498162016187697,132.36778709495823,0.9553206824845972,0.47879453008137307,132.3206853373547
223.0,21,0.8727820870027674,0.8727820870027674,132.38067265184725,0.9311154743015522,0.9311154743015522,132.3886627763197,0.9301423179608764,0.7388383054682143,132.36778709495823,0.9421918081969315,0.47221450589649766,132.3206853373547
224.0,22,0.9171716287950192,0.9171716287950192,132.3886627763197,0.9955831269468278,0.9955831269468278,132.39775220735999,0.9997381062508517,0.7941202051248352,132.37172173020764,0.973380301141094,0.48784578039618615,132.3232449257813
225.0,22,0.9034321353887226,0.9034321353887226,132.3886627763197,0.9805968235628166,0.9805968235628166,132.39775220735999,0.9849614570661737,0.7823826954628299,132.37172173020764,0.9599087932200998,0.48109403260847516,132.3232449257813
226.0,22,0.8898940752856173,0.8898940752856173,132.3886627763197,0.9658320626628779,0.9658320626628779,132.39775220735999,0.9703977202057169,0.7708143080714743,132.37172173020764,0.9466146090219513,0.47443115720687373,132.3232449257813
227.0,22,0.8765545661904863,0.8765545661904863,132.3886627763197,0.9512856119374052,0.9512856119374052,132.39775220735999,0.9560439034838525,0.7594126661732399,132.37172173020764,0.9334955152737157,0.4678560349034987,132.3232449257813
228.0,22,0.8634107621490481,0.8634107621490481,132.3886627763197,0.9369542824032157,0.9369542824032157,132.39775220735999,0.9418970519720989,0.7481754225850021,132.37172173020764,0.9205493028280943,0.46136755850192673,132.3232449257813
229.0,23,0.9228349280764978,0.9228349280764978,132.39775220735999,0.9965745453014059,0.9965745453014059,132.40586776202096,0.9885938655416331,0.7852680200749391,132.37897454182928,0.9921561764821155,0.49725600941728326,132.33487468511444
230.0,23,0.9089244456389506,0.9089244456389506,132.39775220735999,0.9814358887541101,0.9814358887541101,132.40586776202096,0.9739079232109943,0.7736025614281802,132.37897454182928,0.9780947911374831,0.49020862259543985,132.33487468511444
231.0,23,0.8952197741111498,0.8952197741111498,132.39775220735999,0.966523896632919,0.966523896632919,132.40586776202096,0.9594352136217126,0.7621064795684488,132.37897454182928,0.9642245319175426,0.4832570257473047,132.33487468511444
232.0,23,0.8817178945068538,0.8817178945068538,132.39775220735999,0.951835175134605,0.951835175134605,132.40586776202096,0.9451726762431971,0.7507773434298836,132.37897454182928,0.9505428832768416,0.47639995811361147,132.33487468511444
233.0,23,0.8684158294904927,0.8684158294904927,132.39775220735999,0.9373663794565604,0.9373663794565604,132.40586776202096,0.9311172918140176,0.7396127547278821,132.37897454182928,0.9370473592206023,0.4696361737455146,132.33487468511444
234.0,24,0.9231142132954633,0.9231142132954633,132.40586776202096,0.9769790279417191,0.9769790279417191,132.41214260364887,0.987723675014255,0.7845768031694531,132.38762529336498,0.995829176435322,0.49909687010294385,132.3442135044499
235.0,24,0.9090754283429548,0.9090754283429548,132.40586776202096,0.9620983250560255,0.9620983250560255,132.41214260364887,0.9728313401083666,0.7727474010727359,132.38762529336498,0.9814585600641725,0.49189450063836876,132.3442135044499
236.0,24,0.8952468237794701,0.8952468237794701,132.40586776202096,0.9474411014036687,0.9474411014036687,132.41214260364887,0.9581587446302067,0.7610925442077455,132.38762529336498,0.9672876223737623,0.48479220757940755,132.3442135044499
