campaign_seed,pass_slot,interval_index,classification,user_index,user_id,serving_sector,serving_stream,full_load_nominal_total_rate_bps_hz,current_load_nominal_total_rate_bps_hz,floor_bps_hz,floor_branch,current_load_nominal_meets_absolute_floor,current_load_serviceability_mismatch,optimistic_single_user_floor_feasible,optimistic_user_index,optimistic_serving_sector,optimistic_serving_stream,optimistic_maximum_target_stream_scale,optimistic_eess_limited_target_stream_scale,optimistic_protected_rate_bps_hz,optimistic_total_rate_bps_hz
44013,0,20,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,2703223.933195191,3.805699250281601,0.6274578599253859
44013,0,21,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,2875971.876956329,3.805699250281601,0.6274578599253859
44013,0,22,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,3061316.6606555544,3.805699250281601,0.6274578599253859
44013,0,23,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,3260295.1822600374,3.805699250281601,0.6274578599253859
44013,0,24,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,3474038.195042647,3.805699250281601,0.6274578599253859
44013,0,25,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,3703778.7590275165,3.805699250281601,0.6274578599253859
44013,0,26,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,3950861.278844973,3.805699250281601,0.6274578599253859
44013,0,27,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,4216751.108327135,3.805699250281601,0.6274578599253859
44013,0,28,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,4503044.679787802,3.805699250281601,0.6274578599253859
44013,0,29,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,4811480.086817274,3.805699250281601,0.6274578599253859
44013,0,30,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,5143948.012071313,3.805699250281601,0.6274578599253859
44013,0,31,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,5502502.844949392,3.805699250281601,0.6274578599253859
44013,0,32,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,5889373.77622921,3.805699250281601,0.6274578599253859
44013,0,33,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,6306975.586574926,3.805699250281601,0.6274578599253859
44013,0,34,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,6757918.762023855,3.805699250281601,0.6274578599253859
44013,0,35,STRICT_GLOBAL_FIXED_BEAM_FEASIBLE_BUT_EXPANDED_LOCAL_K8_INFEASIBLE,50,E3_SITE_05_SEC_1_UE_3,12,2,0.3499910211367817,0.2904949214233014,0.26144542928097125,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,50,12,2,1.0,7245018.471310721,3.805699250281601,0.6274578599253859
