method_id,long_violation_seconds,short_violation_seconds,long_maximum_excess_db,short_maximum_excess_db,eligible_floor_violation_user_intervals,eligible_floor_violation_user_seconds,total_normalized_floor_shortfall,final_moving_pf_utility,duration_weighted_mean_moving_pf_utility,protected_active_eligible_p05_bps_hz,protected_active_eligible_geometric_mean_bps_hz,total_active_eligible_p05_bps_hz,total_active_eligible_geometric_mean_bps_hz,sector_mute_interval_count,intervals_with_any_sector_mute,maximum_muted_sector_count,runtime_seconds,extra,pass_slot,protected_sample_count,interval_count,method_action_sha256,method_sector_scale_sha256,method_stream_action_sha256,runtime_scope,candidate_strict_local_scope_gate,candidate_strict_post_mode_power_gate,candidate_q0_envelope_deployable_actions,candidate_unresolved_deployable_intervals,candidate_network_wide_shutdown_intervals,candidate_maximum_mutable_sector_count,candidate_maximum_external_interferers_per_violating_user,candidate_maximum_eess_backoff_sectors,candidate_maximum_strict_post_mode_power_ratio,candidate_maximum_q0_power_envelope_ratio,candidate_maximum_normalized_floor_shortfall,candidate_baseline_noop_intervals,candidate_local_grid_repair_intervals,candidate_local_stream_repair_intervals,candidate_information_exchange_locality_certified,candidate_action_scope_locality_verified,candidate_global_oracles_classification_only,candidate_local_table_build_seconds_sum,candidate_repair_solver_seconds_sum,candidate_local_table_build_seconds_max,candidate_repair_solver_seconds_max,candidate_repair_solver_seconds_p95_nonzero,candidate_changed_stream_coefficient_count_sum,candidate_changed_sector_interval_count_sum,candidate_maximum_changed_stream_coefficients_per_interval,candidate_maximum_changed_sectors_per_interval,candidate_incremental_float32_payload_lower_bound_bytes_sum,candidate_payload_claim_boundary,campaign_seed,development_replay
candidate_v4_4_floor_first_protected_subband_scheduling,0,0,-0.00020538673746323339,-14.399474823367338,0,0,0.0,41.20705873508275,79.93507378536069,0.15571911954472337,1.7732579678057547,0.25811947855687556,2.0917057558159655,220,68,6,3.2518508350476623,"{'action_class_counts': {'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G0': 40, 'BASELINE_NOOP': 58, 'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G2': 20}, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'unresolved_deployable_intervals': 0, 'diagnostic_g8_scheduling_feasible_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.0, 'maximum_mutable_sector_count': 10, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'maximum_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_strict_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_q0_nominal_power_envelope_ratio': 1.0000000000000004, 'protected_subband_scheduling_intervals': 60, 'protected_subband_scheduling_success_intervals': 60, 'protected_subband_scheduling_failure_intervals': 0, 'protected_subband_scheduling_guard_limit_counts': {'0': 40, '2': 20}, 'maximum_schedule_mode_count': 48, 'maximum_schedule_guard_sector_count': 2, 'schedule_slots_per_second': 2000, 'scheduled_nonbaseline_slots_per_second_sum': 62609, 'maximum_scheduled_nonbaseline_slots_per_second': 1575, 'maximum_protected_subband_scheduled_fraction': 0.7875, 'maximum_schedule_nonzero_mode_count': 6, 'maximum_schedule_critical_sector_count': 3, 'maximum_schedule_mutable_sector_count': 4, 'local_table_build_seconds_sum': 0.4311723387800157, 'local_table_build_seconds_max': 0.00501691410318017, 'repair_solver_seconds_sum': 1.5207893466576934, 'repair_solver_seconds_max': 0.1180400219745934, 'repair_solver_seconds_p95_nonzero': 0.0637781583936885, 'schedule_solver_seconds_sum': 1.0409923372790217, 'schedule_solver_seconds_max': 0.1571692950092256, 'candidate_end_to_end_seconds': 3.2518155137076974, 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True, 'changed_stream_coefficient_count_sum': 673, 'changed_sector_interval_count_sum': 200, 'maximum_changed_stream_coefficients_per_interval': 14, 'maximum_changed_sectors_per_interval': 4, 'incremental_float32_payload_lower_bound_bytes_sum': 4012, 'payload_claim_boundary': 'LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT', 'claim_boundary': 'DEVELOPMENT_REPLAY_ON_PREVIOUSLY_OBSERVED_SEEDS_NOT_CONFIRMATORY_NOT_CALIBRATION_NOT_REGULATORY_COMPLIANCE'}",0,587,118,fcb32f6289755f9a095be71a4984eeb0a53b217ab0be53eb3e774f81f7511462,e2b71125303abad9b12d87db0b433cdf99b60340abc139ba30204d6bd2576364,f21e7fc4dabbc84fef0ff4093622eca2276f54f111f2e682a269e9752a4a59c5,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,0.0,0.0,10.0,2.0,2.0,1.0000000000000004,1.0000000000000004,0.0,58.0,0.0,0.0,False,True,True,0.4311723387800157,1.5207893466576934,0.00501691410318017,0.1180400219745934,0.0637781583936885,673.0,200.0,14.0,4.0,4012.0,LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT,44026,True
robust_predictive_constrained_pf_with_sector_selective_fallback,0,0,-0.0016211791672833737,-14.399474823367338,160,800,16.057682596256875,41.0605128393233,79.80489204914643,0.14279797165831098,1.737183303900032,0.2578699038345469,2.0900402922997294,220,68,6,7.540323866065592,{'mode_command_feasible': True},0,587,118,fcb32f6289755f9a095be71a4984eeb0a53b217ab0be53eb3e774f81f7511462,4429f8e130a1a82044537b58f2b093d54c2a0811221a7138d1a5986cfafa9647,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
static_robust_constrained_pf_with_sector_selective_fallback,0,0,-0.04242373717235652,-14.727548386801313,160,800,16.186961715424516,40.64310433700828,79.56389920628823,0.14113614642600406,1.7136467467922645,0.2578690592418738,2.086864560676475,0,0,0,0.5799692342989147,"{'static_mode_feasible': True, 'static_pre_fallback_ratio': 0.5465102149909963}",0,587,118,aec2cd304129b0642dc79ee9485d00e8affc6d978f573556bf2e20bf317cb48a,a4f88ff49e5813e1d2bd73538b2356fdb974e02eb1ad5db9cb30b8ecc746ae22,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
delayed_myopic_constrained_pf_with_reactive_sector_fallback,0,0,-0.0012353622453905224,-14.335017576773437,161,805,16.164944755545022,41.02402569573006,79.73522704147862,0.14111130827576607,1.6912418722727873,0.2578701155649304,2.0890427068978425,215,66,11,0.5421360521577299,{},0,587,118,d505ae85e8a38a852bb56cdc4d0830622f33ab78696548ff2f59153707ff9e83,a8537a451a99bf4cd0bf24347c5087cc48df0c08cb357ec8928b52d1c49860db,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
delayed_myopic_constrained_pf_unshielded,57,0,10.251216044425442,-4.33668579760881,160,800,16.121854030886947,40.87602964303419,79.73707229936701,0.14176858984750715,1.7355604249940648,0.25786892805886313,2.089179456197369,0,0,0,7.003207729198039,{'mode_interval_max_ratio': 10.59550362596145},0,587,118,c3c031a5be861f8e74cfe1824f1cc0d1b61fb96124087896e708c08a34a5486b,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
virtual_queue_unshielded,149,0,5.046123578342004,-9.586152148360958,160,800,16.185170727225938,40.74643317556096,79.63957013164723,0.1412224414295872,1.7234745124553672,0.2578686238535791,2.0879354880813734,0,0,0,5.127386900130659,"{'maximum_queue': 3.4136293653844545, 'price_gain': 1.0}",0,587,118,c1cec1597a514d2fd6566cdfc7b238a39907d17c608eabb246dae2d8ac55fa25,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
uniform_protected_tone_backoff,0,0,1.928654933106574e-15,-14.323898221237819,160,800,16.051898095735414,40.80190223200121,79.49978860474992,0.14173304072243695,1.7082172311276482,0.2575857367091665,2.0861524979951107,0,0,0,0.07974725682288408,{},0,587,118,fcb32f6289755f9a095be71a4984eeb0a53b217ab0be53eb3e774f81f7511462,363b34485656ce73e85ff8013f5bb57dad7ec1a9c90cc1d43e8f5b515803d79c,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
hard_spatial_null_or_exact_mute,0,0,-0.24675423281155212,-14.881269090692662,784,3920,27.392771088861117,40.57701574288147,78.49664554094862,0.0,0.9907229145827359,0.2578690599257237,2.071642196063042,342,6,57,0.017550533637404442,{},0,587,118,1b8552d981e4c61086437d2c5e5afe67390605d69d7669e7a325e611ebb48417,9b1fe34b85b947cd9e4fc4d0dc0d94f102da6104e29b216460832168a4fe38e6,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
common_scale_instantaneous_noncausal_reference,0,0,9.64327466553286e-15,-14.513439336442506,160,800,16.18569996457866,40.61678955711646,79.52386599551434,0.14113489630615808,1.7081816589604766,0.25786997877458057,2.0863236970076535,0,0,0,0.22595573682338,"{'time_resolution_seconds': 1, 'delay_intervals': 0, 'slew_constraint': False}",0,587,118,3c77a0b8c8140723f4c059e509fc98fb66dd19f42015c9133d4fbb5c6e7b0e8a,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44026,True
candidate_v4_4_floor_first_protected_subband_scheduling,0,0,-5.245783686237363e-06,-14.393678995570564,0,0,0.0,52.88609282018643,80.88855939469022,0.15581954192553177,1.7657711460208143,0.2581143960869883,2.080413275759625,199,62,6,6.691183369606733,"{'action_class_counts': {'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G0': 36, 'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G2': 24, 'BASELINE_NOOP': 55}, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'unresolved_deployable_intervals': 0, 'diagnostic_g8_scheduling_feasible_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.0, 'maximum_mutable_sector_count': 10, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'maximum_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_strict_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_q0_nominal_power_envelope_ratio': 1.0000000000000004, 'protected_subband_scheduling_intervals': 60, 'protected_subband_scheduling_success_intervals': 60, 'protected_subband_scheduling_failure_intervals': 0, 'protected_subband_scheduling_guard_limit_counts': {'0': 36, '2': 24}, 'maximum_schedule_mode_count': 48, 'maximum_schedule_guard_sector_count': 2, 'schedule_slots_per_second': 2000, 'scheduled_nonbaseline_slots_per_second_sum': 62079, 'maximum_scheduled_nonbaseline_slots_per_second': 1668, 'maximum_protected_subband_scheduled_fraction': 0.834, 'maximum_schedule_nonzero_mode_count': 12, 'maximum_schedule_critical_sector_count': 3, 'maximum_schedule_mutable_sector_count': 5, 'local_table_build_seconds_sum': 0.42316850554198027, 'local_table_build_seconds_max': 0.0042061470448970795, 'repair_solver_seconds_sum': 1.1920141093432903, 'repair_solver_seconds_max': 0.04181944578886032, 'repair_solver_seconds_p95_nonzero': 0.021882783947512505, 'schedule_solver_seconds_sum': 4.813388424925506, 'schedule_solver_seconds_max': 1.2083059400320053, 'candidate_end_to_end_seconds': 6.691140948794782, 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True, 'changed_stream_coefficient_count_sum': 705, 'changed_sector_interval_count_sum': 208, 'maximum_changed_stream_coefficients_per_interval': 20, 'maximum_changed_sectors_per_interval': 5, 'incremental_float32_payload_lower_bound_bytes_sum': 4232, 'payload_claim_boundary': 'LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT', 'claim_boundary': 'DEVELOPMENT_REPLAY_ON_PREVIOUSLY_OBSERVED_SEEDS_NOT_CONFIRMATORY_NOT_CALIBRATION_NOT_REGULATORY_COMPLIANCE'}",1,571,115,9f1f26374c67805da3726b873cd42eb448948be954425250e5852ad7d2fe2d45,6135a284fc2878cd6fda3f8ff811a011465c464db0b7c93d5fcb5f16b0c52a36,3f01120fa4a53a26a7d661a4cfa5fb8a0a27946ac25b6da2c27feb33475fa696,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,0.0,0.0,10.0,2.0,2.0,1.0000000000000004,1.0000000000000004,0.0,55.0,0.0,0.0,False,True,True,0.42316850554198027,1.1920141093432903,0.0042061470448970795,0.04181944578886032,0.021882783947512505,705.0,208.0,20.0,5.0,4232.0,LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT,44026,True
