time_s,historical_p20_multiple_required_attenuation_db,short_p0005_multiple_required_attenuation_db,short_p0005_single_required_attenuation_db,long_p20_multiple_required_attenuation_db,long_p20_single_required_attenuation_db,historical_policy_short_p0005_multiple_ratio,historical_policy_short_p0005_single_ratio,historical_policy_long_p20_multiple_ratio,historical_policy_long_p20_single_ratio
162.0,43.06866774212848,44.8611903232143,47.8611903232143,59.61109283652172,62.61109283652172,1.5109575326056772,3.014756624326469,45.106851026454414,89.99999999999984
163.0,42.992757576133165,44.78516496225041,47.78516496225041,59.53518267052641,62.53518267052641,1.5109174555601728,3.0146766601078796,45.10685102645443,89.99999999999984
164.0,42.91695181884113,44.709240009360485,47.709240009360485,59.45937691323437,62.45937691323437,1.510875987789895,3.014593921028558,45.10685102645443,89.99999999999983
165.0,42.84125010845956,44.63341514958154,47.63341514958154,59.383675202852814,62.38367520285281,1.5108331457006752,3.014508439822444,45.10685102645442,89.99999999999982
166.0,42.765652065214816,44.55769005562145,47.55769005562144,59.30807715960806,62.30807715960806,1.5107889476663414,3.014420253150142,45.106851026454436,89.99999999999984
167.0,42.690157290822306,44.482064386832874,47.48206438683289,59.23258238521555,62.23258238521555,1.5107434138557523,3.0143294012538173,45.106851026454436,89.99999999999984
168.0,42.614765367963514,44.406537788221236,47.40653778822123,59.15719046235676,62.15719046235676,1.5106965660691765,3.0142359276307213,45.106851026454436,89.99999999999986
169.0,42.53947585983,44.3311098895452,47.3311098895452,59.081900954223244,62.081900954223244,1.510648427583632,3.0141398787246154,45.10685102645443,89.99999999999983
170.0,42.46428830970143,44.25578030447569,47.25578030447569,59.00671340409467,62.006713404094675,1.5105990230066657,3.0140413036340075,45.106851026454436,89.99999999999984
171.0,42.38920224058645,44.180548629841496,47.180548629841496,58.931627334979694,61.931627334979694,1.510548378138464,3.013940253837039,45.10685102645442,89.99999999999984
172.0,42.31421715489428,44.10541444492827,47.105414444928265,58.856642249287525,61.85664224928752,1.5104965198418723,3.0138367829321306,45.10685102645444,89.99999999999987
173.0,42.2393325341593,44.03037731085198,47.03037731085199,58.78175762855254,61.78175762855254,1.510443475919856,3.013730946393493,45.10685102645443,89.99999999999984
174.0,42.164547838795585,43.95543676998362,46.95543676998362,58.70697293318882,61.70697293318882,1.5103892750004246,3.013622801341515,45.10685102645443,89.99999999999984
175.0,42.08986250791749,43.880592345459334,46.880592345459334,58.63228760231073,61.632287602310726,1.5103339464282926,3.013512406326599,45.10685102645443,89.99999999999984
176.0,42.015275959179526,43.80584354072909,46.80584354072909,58.55770105357277,61.55770105357277,1.5102775201632601,3.013399821126404,45.106851026454436,89.99999999999986
177.0,41.94078758866675,43.73118983917404,46.73118983917404,58.48321268306,61.483212683059996,1.5102200266849446,3.0132851065557644,45.10685102645443,89.99999999999986
178.0,41.86639677082016,43.65663070377608,46.65663070377608,58.4088218652134,61.40882186521339,1.510161496903501,3.0131683242885474,45.10685102645444,89.99999999999987
179.0,41.79210285841446,43.58216557685636,46.58216557685637,58.334527952807704,61.334527952807704,1.5101019620761158,3.0130495366910384,45.106851026454436,89.99999999999984
180.0,41.7179051825419,43.50779387983565,46.50779387983565,58.260330276935136,61.260330276935136,1.5100414537290592,3.0129288066664146,45.10685102645443,89.99999999999984
181.0,41.64380305266345,43.43351501307684,46.43351501307684,58.186228147056696,61.186228147056696,1.5099800035848423,3.0128061975094096,45.106851026454414,89.99999999999982
182.0,41.56979575668554,43.35932835576746,46.35932835576746,58.11222085107878,61.112220851078774,1.5099176434944694,3.01268177277113,45.106851026454436,89.99999999999984
183.0,41.495882561055154,43.28523326583385,46.28523326583385,58.03830765544839,61.03830765544839,1.5098544053743057,3.0125555961330988,45.10685102645442,89.99999999999983
184.0,41.42206271091206,43.211229079925495,46.211229079925495,57.964487805305296,60.964487805305296,1.5097903211475194,3.0124277312904084,45.10685102645444,89.99999999999986
185.0,41.34833543024375,43.13731511341422,46.13731511341421,57.890760524636995,60.890760524636995,1.5097254226897436,3.0122982418433084,45.106851026454436,89.99999999999984
186.0,41.274699922106564,43.06349066047106,46.06349066047106,57.81712501649981,60.81712501649981,1.509659741778783,3.012167191196856,45.10685102645442,89.99999999999983
187.0,41.201155368833085,42.9897549941405,45.9897549941405,57.74358046322633,60.74358046322633,1.5095933100481493,3.0120346424682034,45.10685102645442,89.99999999999984
188.0,41.12770093229944,42.91610736648485,45.916107366484844,57.670126026692685,60.670126026692685,1.5095261589442412,3.0119006584011685,45.10685102645442,89.99999999999983
189.0,41.054335754204686,42.84254700875056,45.84254700875056,57.59676084859792,60.59676084859792,1.5094583196869251,3.01176530128757,45.106851026454436,89.99999999999986
190.0,40.98105895637537,42.76907313156919,45.76907313156919,57.523484050768616,60.523484050768616,1.5093898232334095,3.0116286328951603,45.10685102645443,89.99999999999984
191.0,40.907869641104554,42.69568492520123,45.69568492520123,57.450294735497785,60.450294735497785,1.5093207002451046,3.0114907144014986,45.106851026454436,89.99999999999984
192.0,40.83476689148832,42.622381559786085,45.622381559786085,57.37719198588156,60.377191985881566,1.509250981057484,3.011351606333808,45.10685102645443,89.99999999999986
193.0,40.76174977181808,42.54916218565546,45.549162185655454,57.30417486621132,60.304174866211326,1.5091806956526121,3.0112113685141755,45.106851026454414,89.99999999999982
194.0,40.68881732795414,42.47602593363539,45.47602593363539,57.23124242234738,60.23124242234737,1.5091098736342505,3.0110700600098683,45.106851026454436,89.99999999999984
195.0,40.61596858776501,42.40297191542105,45.402971915421055,57.158393682158255,60.158393682158255,1.5090385442054017,3.010927739088538,45.10685102645442,89.99999999999983
196.0,40.54320256152632,42.329999223917596,45.329999223917596,57.085627655919566,60.085627655919566,1.5089667361481751,3.010784463178042,45.106851026454436,89.99999999999984
197.0,40.470518242395414,42.25710693366281,45.25710693366282,57.01294333678866,60.01294333678865,1.5088944778056899,3.0106402888303396,45.10685102645443,89.99999999999984
198.0,40.39791460685799,42.18429410122782,45.18429410122782,56.94033970125123,59.94033970125123,1.508821797066167,3.0104952716897455,45.10685102645442,89.99999999999982
199.0,40.325390615217486,42.111559765665675,45.111559765665675,56.867815709610724,59.867815709610724,1.5087487213487694,3.0103494664646817,45.10685102645444,89.99999999999987
200.0,40.25294521207176,42.038902948952426,45.038902948952426,56.795370306464996,59.795370306465,1.5086752775912724,3.0102029269030797,45.10685102645443,89.99999999999984
201.0,40.18057732682536,41.966322656468655,44.96632265646866,56.723002421218595,59.7230024212186,1.508601492239439,3.01005570577117,45.10685102645443,89.99999999999986
202.0,40.10828587420873,41.89381787749226,44.89381787749225,56.65071096860196,59.65071096860196,1.5085273912378891,3.0099078548352742,45.10685102645442,89.99999999999984
203.0,40.036069754793544,41.82138758569166,44.82138758569165,56.57849484918679,59.57849484918679,1.508453000022483,3.0097594248466106,45.106851026454436,89.99999999999984
204.0,39.96392785553344,41.74903073964815,44.74903073964815,56.50635294992668,59.50635294992668,1.5083783435140294,3.0096104655287252,45.106851026454436,89.99999999999984
205.0,39.89185905031682,41.67674628339421,44.67674628339422,56.43428414471006,59.43428414471006,1.5083034461132843,3.0094610255675303,45.106851026454436,89.99999999999986
206.0,39.8198622005001,41.60453314693548,44.60453314693548,56.362287294893335,59.362287294893335,1.5082283316971654,3.009311152603737,45.10685102645443,89.99999999999986
207.0,39.74793615548586,41.53239024682069,44.5323902468207,56.2903612498791,59.290361249879105,1.5081530236159881,3.009160893227352,45.10685102645443,89.99999999999986
208.0,39.6760797532879,41.4603164867018,44.46031648670179,56.218504847681146,59.218504847681146,1.5080775446918278,3.0090102929744003,45.10685102645443,89.99999999999984
209.0,39.60429182109108,41.38831075789133,44.388310757891325,56.14671691548432,59.14671691548432,1.5080019172177828,3.0088593963254624,45.10685102645443,89.99999999999984
210.0,39.53257117584271,41.31637193995381,44.31637193995381,56.07499627023594,59.07499627023596,1.50792616295808,3.0087082467058788,45.106851026454414,89.99999999999984
211.0,39.460916624833004,41.244498901288864,44.244498901288864,56.00334171922625,59.00334171922624,1.5078503031491095,3.0085568864878187,45.10685102645442,89.99999999999984
212.0,39.38932696627454,41.17269049971518,44.17269049971517,55.93175206066778,58.93175206066778,1.507774358501114,3.0084053569936495,45.106851026454436,89.99999999999984
213.0,39.317800989902544,41.10094558307754,44.10094558307755,55.86022608429579,58.86022608429578,1.5076983492006222,3.0082536985007913,45.10685102645443,89.99999999999984
214.0,39.246337477560964,41.029262989841286,44.02926298984128,55.78876257195421,58.788762571954216,1.5076222949135138,3.008101950247832,45.10685102645444,89.99999999999989
215.0,39.17493520379781,40.957641549697826,43.957641549697826,55.71736029819105,58.717360298191046,1.5075462147886622,3.007950150441798,45.106851026454436,89.99999999999984
216.0,39.10359293648248,40.88608008419377,43.886080084193765,55.64601803087571,58.64601803087571,1.5074701274621358,3.007798336266533,45.10685102645442,89.99999999999983
217.0,39.03230943736769,40.81457740730593,43.81457740730593,55.574734531760924,58.574734531760924,1.5073940510618977,3.007646543892079,45.10685102645444,89.99999999999986
218.0,38.961083462727,40.743132326093274,43.743132326093274,55.50350855712024,58.503508557120234,1.5073180032129048,3.0074948084848505,45.10685102645442,89.99999999999983
219.0,38.88991376394155,40.671743641299265,43.671743641299265,55.432338858334795,58.43233885833479,1.5072420010426872,3.0073431642187582,45.10685102645442,89.99999999999984
220.0,38.81879908809213,40.60041014796059,43.600410147960595,55.36122418248537,58.361224182485365,1.5071660611872306,3.0071916442869617,45.10685102645443,89.99999999999984
221.0,38.747738178584925,40.529130636050546,43.529130636050546,55.29016327297817,58.29016327297816,1.5070901997972364,3.007040280914344,45.10685102645443,89.99999999999984
222.0,38.67672977573847,40.457903891084435,43.45790389108444,55.21915487013171,58.21915487013171,1.5070144325446497,3.0068891053705498,45.10685102645443,89.99999999999984
223.0,38.605772617387515,40.3867286947427,43.3867286947427,55.14819771178075,58.14819771178075,1.5069387746294756,3.0067381479835733,45.10685102645443,89.99999999999984
224.0,38.53486543948789,40.31560382549567,43.31560382549567,55.07729053388112,58.077290533881126,1.5068632407868014,3.006587438153782,45.106851026454436,89.99999999999987
225.0,38.46400697672408,40.244528059231726,43.24452805923173,55.00643207111732,58.006432071117324,1.5067878452940728,3.006437004368422,45.106851026454436,89.99999999999984
226.0,38.393195963097845,40.17350016986689,43.173500169866884,54.93562105749109,57.93562105749109,1.5067126019784904,3.0062868742163866,45.10685102645444,89.99999999999986
227.0,38.32243113253676,40.102518929974885,43.102518929974885,54.86485622693,57.86485622693,1.5066375242246046,3.006137074403366,45.106851026454436,89.99999999999986
228.0,38.25171121949731,40.03158311141215,43.03158311141215,54.79413631389056,57.794136313890554,1.506562624982044,3.0059876307672657,45.10685102645443,89.99999999999986
229.0,38.18103495955845,39.96069148593354,42.96069148593354,54.7234600539517,57.7234600539517,1.506487916773313,3.005838568293765,45.106851026454436,89.99999999999984
230.0,38.11040109000106,39.889842825794275,42.889842825794275,54.6528261843943,57.6528261843943,1.5064134117017216,3.005689911132145,45.10685102645443,89.99999999999984
231.0,38.03980835044409,39.819035904408814,42.81903590440882,54.582233444837335,57.58223344483733,1.5063391214593749,3.0055416826112205,45.10685102645442,89.99999999999983
232.0,37.969255483408034,39.7482694969371,42.7482694969371,54.51168057780127,57.51168057780128,1.5062650573352028,3.0053939052553695,45.106851026454414,89.99999999999983
233.0,37.89874123491594,39.677542380908534,42.677542380908534,54.441166329309176,57.441166329309176,1.5061912302230462,3.00524660080066,45.106851026454436,89.99999999999984
234.0,37.82826435509247,39.606853336844125,42.606853336844125,54.37068944948572,57.37068944948572,1.5061176506297371,3.0050997902109793,45.10685102645444,89.99999999999986
235.0,37.757823598754065,39.53620114886958,42.53620114886958,54.30024869314731,57.30024869314731,1.5060443286832261,3.004953493694246,45.106851026454436,89.99999999999983
236.0,37.68741772599459,39.465584605324196,42.465584605324196,54.22984282038783,57.22984282038784,1.505971274140678,3.004807730718562,45.106851026454414,89.99999999999984
237.0,37.617045502780655,39.39500249937894,42.39500249937894,54.1594705971739,57.1594705971739,1.505898496396541,3.0046625200283175,45.10685102645442,89.99999999999983
238.0,37.546705701543814,39.32445362965183,42.32445362965183,54.08913079593706,57.08913079593706,1.5058260044906298,3.0045178796603125,45.10685102645442,89.99999999999984
239.0,37.47639710176413,39.25393680081414,42.25393680081414,54.018822196157366,57.018822196157366,1.5057538071161212,3.0043738269597156,45.106851026454436,89.99999999999987
240.0,37.406118490564474,39.18345082420748,42.18345082420748,53.94854358495771,56.94854358495771,1.5056819126275216,3.0042303785959596,45.106851026454414,89.99999999999984
241.0,37.33586866329179,39.112994518447636,42.11299451844763,53.878293757685036,56.87829375768503,1.5056103290486043,3.004087550578574,45.10685102645442,89.99999999999984
242.0,37.2656464241087,39.042566710038436,42.04256671003843,53.80807151850195,56.80807151850195,1.5055390640802317,3.003945358272803,45.10685102645444,89.99999999999984
243.0,37.1954505865797,38.972166233980225,41.97216623398022,53.73787568097295,56.73787568097295,1.5054681251081536,3.003803816415153,45.106851026454436,89.99999999999984
244.0,37.12527997426663,38.90179193438722,41.90179193438722,53.66770506865987,56.66770506865987,1.5053975192106837,3.0036629391287173,45.10685102645443,89.99999999999984
245.0,37.05513342130331,38.83144266508388,41.83144266508387,53.597558515696555,56.597558515696555,1.5053272531663295,3.0035227399383952,45.106851026454436,89.99999999999987
246.0,36.98500977299775,38.76111729022858,41.76111729022858,53.527434867390994,56.52743486739099,1.5052573334613215,3.003383231785919,45.106851026454436,89.99999999999984
247.0,36.91490788641176,38.69081468491443,41.69081468491443,53.457332980805,56.457332980805,1.5051877662970239,3.003244427044637,45.10685102645443,89.99999999999984
248.0,36.844826630954955,38.62053373578417,41.62053373578417,53.38725172534821,56.3872517253482,1.5051185575972832,3.003106337534176,45.10685102645443,89.99999999999984
249.0,36.774764888975284,38.550273341641386,41.550273341641386,53.31718998336853,56.31718998336852,1.5050497130156568,3.002968974534867,45.10685102645444,89.99999999999984
250.0,36.704721556351004,38.48003241406276,41.48003241406278,53.24714665074425,56.24714665074425,1.5049812379425218,3.002832348801926,45.106851026454414,89.99999999999984
251.0,36.634944506322206,38.41005333933654,41.41005333933655,53.17736960071544,56.17736960071545,1.5049112309955617,3.002692666578871,45.10685102645443,89.99999999999984
252.0,36.56527571393736,38.34018160169326,41.34018160169326,53.1077008083306,56.1077008083306,1.504840908328442,3.0025523544112787,45.106851026454436,89.99999999999986
253.0,36.49563058994619,38.270334476041285,41.27033447604128,53.03805568433943,56.038055684339426,1.5047709158910396,3.002412701138597,45.10685102645442,89.99999999999983
254.0,36.426008236601845,38.200511075180266,41.200511075180266,52.96843333099509,55.96843333099508,1.504701257291634,3.002273713960289,45.106851026454436,89.99999999999984
255.0,36.356407775012364,38.13071053006391,41.13071053006391,52.89883286940561,55.89883286940561,1.504631935895227,3.0021353995904163,45.106851026454436,89.99999999999989
256.0,36.286828345779554,38.0609319904567,41.0609319904567,52.8292534401728,55.8292534401728,1.5045629548298232,3.0019977642701714,45.10685102645443,89.99999999999984
257.0,36.21726910962543,37.99117462557792,40.99117462557792,52.75969420401867,55.75969420401867,1.5044943169925447,3.0018608137800675,45.106851026454436,89.99999999999984
258.0,36.147729248046396,37.92143762477292,40.92143762477292,52.69015434243964,55.69015434243964,1.504426025055642,3.0017245534519494,45.106851026454436,89.99999999999984
259.0,36.0782079639667,37.85172019818355,40.85172019818355,52.62063305835994,55.62063305835994,1.5043580814724038,3.0015889881807714,45.10685102645442,89.99999999999982
260.0,36.00870448237038,37.782021577396506,40.782021577396506,52.55112957676363,55.55112957676363,1.5042904884829122,3.001454122436082,45.10685102645443,89.99999999999984
261.0,35.939218050973636,37.71234101613193,40.71234101613193,52.481643145366874,55.48164314536688,1.5042232481197135,3.001319960273347,45.106851026454414,89.99999999999982
262.0,35.86974794086305,37.64267779089744,40.64267779089744,52.412173035256295,55.41217303525629,1.5041563622133411,3.0011865053449607,45.10685102645443,89.99999999999984
263.0,35.80029344717214,37.573031201680195,40.573031201680195,52.34271854156538,55.342718541565375,1.504089832397736,3.0010537609110615,45.10685102645442,89.99999999999983
264.0,35.7308538897321,37.5034005726128,40.5034005726128,52.27327898412534,55.27327898412534,1.5040236601155452,3.00092172985011,45.10685102645444,89.99999999999986
265.0,35.66284453260457,37.43527930744837,40.43527930744837,52.20526962699782,55.20526962699782,1.5039849052674463,3.000844403762175,45.10685102645443,89.99999999999984
266.0,35.59462972098012,37.366941626490615,40.36694162649062,52.13705481537336,55.13705481537336,1.503942355565282,3.000759505944934,45.106851026454414,89.99999999999982
267.0,35.526455221314144,37.29864688656116,40.29864688656116,52.06888031570738,55.06888031570738,1.5039007174765375,3.000676427035596,45.10685102645443,89.99999999999984
268.0,35.45832088289055,37.23039496403351,40.23039496403351,52.000745977283785,55.000745977283785,1.5038600003060547,3.000595185599759,45.10685102645442,89.99999999999984
269.0,35.39022658863237,37.16218576871802,40.16218576871801,51.93265168302561,54.93265168302561,1.5038202132892942,3.000515800064591,45.106851026454436,89.99999999999984
270.0,35.32217225583173,37.09401924460519,40.09401924460519,51.86459735022497,54.86459735022497,1.5037813655970402,3.0004382887282137,45.10685102645443,89.99999999999986
271.0,35.25415783687003,37.02589537059883,40.02589537059883,51.79658293126327,54.79658293126327,1.5037434663399094,3.000362669768695,45.106851026454414,89.99999999999983
272.0,35.18618331993039,36.95781416124063,39.95781416124062,51.72860841432363,54.72860841432364,1.503706524572676,3.000288961252686,45.10685102645443,89.99999999999984
273.0,35.1182487297218,36.8897756674462,39.8897756674462,51.660673824115044,54.66067382411504,1.503670549298418,3.0002171811436877,45.106851026454436,89.99999999999984
274.0,35.05738409423521,36.82975901429741,39.82975901429741,51.599809188628456,54.599809188628456,1.5039641773808512,3.000803046191184,45.10685102645443,89.99999999999984
275.0,34.99420982309266,36.76711767910726,39.76711767910726,51.53663491748589,54.5366349174859,1.5041487447182071,3.0011713064439847,45.10685102645443,89.99999999999984
276.0,34.93116959715449,36.704625339715264,39.704625339715264,51.47359469154773,54.47359469154773,1.504338513384347,3.001549944712095,45.10685102645442,89.99999999999982
277.0,34.868264665334856,36.64228336423317,39.64228336423317,51.4106897597281,54.4106897597281,1.504533526635955,3.001939047303947,45.106851026454436,89.99999999999984
278.0,34.8054963186468,36.580093161032835,39.580093161032835,51.34792141304005,54.34792141304005,1.5047338271685777,3.0023386994083574,45.10685102645443,89.99999999999984
279.0,34.742865890490684,36.51805617894185,39.518056178941855,51.28529098488393,54.28529098488393,1.5049394570855517,3.0027489850325266,45.10685102645444,89.99999999999987
280.0,34.6803747568837,36.456173907378016,39.45617390737802,51.22279985127694,54.22279985127694,1.5051504578660198,3.003169986938224,45.106851026454414,89.9999999999998
281.0,34.61802433669383,36.39444787648442,39.39444787648442,51.16044943108707,54.16044943108707,1.505366870331644,3.0036017865753726,45.106851026454436,89.99999999999983
282.0,34.55581609185301,36.33287965724071,39.33287965724071,51.098241186246256,54.098241186246256,1.5055887346121894,3.0040444640133828,45.10685102645443,89.99999999999984
283.0,34.49375152750644,36.27147086150795,39.27147086150795,51.03617662189968,54.036176621899685,1.505816090110137,3.0044980978705382,45.10685102645443,89.99999999999984
284.0,34.44652873688069,36.223769886890395,39.223769886890395,50.988953831273925,53.988953831273925,1.5056502999518309,3.004167303015478,45.10685102645442,89.99999999999984
285.0,34.399141199362425,36.175943727585434,39.175943727585434,50.94156629375567,53.94156629375567,1.5054982423725187,3.003863908257771,45.10685102645442,89.99999999999984
286.0,34.35209564416063,36.12845962445194,39.12845962445194,50.89452073855387,53.89452073855387,1.5053462257492325,3.0035605952180786,45.106851026454436,89.99999999999984
287.0,34.30539315828264,36.08131872137907,39.08131872137907,50.84781825267588,53.84781825267588,1.505194269786975,3.0032574032130523,45.106851026454436,89.99999999999986
288.0,34.259034801958855,36.0345221357204,39.0345221357204,50.80145989635209,53.80145989635209,1.5050423942664506,3.0029543717103833,45.10685102645443,89.99999999999983
289.0,34.21302160767809,35.98807095731295,38.98807095731295,50.75544670207133,53.75544670207133,1.5048906190383464,3.0026515403174012,45.106851026454436,89.99999999999986
