link_id,distance_km_wgs84,segment_count,total_sample_count,interior_sample_count,actual_spacing_m,selected_mean_convention,mean_terrain_elevation_m_asl,mean_terrain_inclusive_m_asl,mean_terrain_interior_m_asl,inclusive_minus_interior_m,min_profile_terrain_m_asl,max_profile_terrain_m_asl,std_profile_terrain_m,tx_dem_ground_m_asl,rx_dem_ground_m_asl,tx_antenna_alt_m_asl,rx_antenna_alt_m_asl,tx_implied_antenna_height_agl_m,rx_implied_antenna_height_agl_m,qc_flag_count,qc_flags
E3_SITE_11_SEC_1,3.7749172176348083,126,127,125,29.959660457419115,inclusive,160.51390688438116,160.51390688438116,159.94296130371094,0.5709455806702124,97.16216278076172,270.8760070800781,44.47924241518882,121.52000427246094,270.8760070800781,146.52000427246094,290.8760070800781,25.0,20.0,1,inclusive_interior_mean_difference_gt_0p5m
