pass_slot,candidate_final_moving_pf_utility,candidate_duration_weighted_mean_moving_pf_utility,candidate_total_active_eligible_p05_bps_hz,candidate_total_active_eligible_geometric_mean_bps_hz,candidate_protected_active_eligible_p05_bps_hz,candidate_protected_active_eligible_positive_geometric_mean_bps_hz,candidate_protected_active_eligible_zero_fraction,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf
0,35.702637413045466,81.02953802952744,0.30559172425539194,2.1735070741614413,0.22842154676409887,2.0181687850687164,0.0,0.0024624971398594653,0.0036030888673508343,0.22081160166157332,0.11301046236745549
1,47.91212001676288,82.14093804965226,0.3055001651845352,2.160263528168155,0.22842222583769922,2.013213750149812,0.0,0.002546163464430151,0.0039996123992267485,0.2211778923678196,0.13256715218885518
2,39.605951655157114,81.52378950103802,0.30162141212828975,2.1692756937974482,0.21180179025851442,2.019885049418179,0.0,0.004842423918070438,0.0039100558257985085,0.026673680007775147,0.15543519797117256
3,41.778319830372915,80.59183432573444,0.30511105247784825,2.176889735849115,0.22840297235935292,2.0310181128992153,0.00030786281632904375,-0.021150271931851705,0.004563230539474716,-0.013739764126782461,0.15696109749042364
4,47.42950631633513,79.9767596349682,0.30562395425910416,2.183163794135654,0.2284069532120023,2.040943205151023,0.0004256095336535538,-0.05024181447303988,0.0043114107044459615,-0.03673474390708975,0.166603653043623
