link_id,sample_index,is_endpoint,fraction_from_tx,distance_from_tx_m,longitude_deg,latitude_deg,elevation_m_asl
E3_SITE_02,109,False,0.9316239316239316,3260.6837606835365,-75.80877,45.58310677557772,224.3293914794922
E3_SITE_02,110,False,0.9401709401709402,3290.5982905980645,-75.80877,45.58337592867509,240.3176422119141
E3_SITE_02,111,False,0.9487179487179488,3320.512820512592,-75.80877,45.58364508175971,250.1549835205078
E3_SITE_02,112,False,0.9572649572649572,3350.42735042712,-75.80877,45.58391423483161,258.9393920898437
E3_SITE_02,113,False,0.9658119658119658,3380.341880341648,-75.80877,45.58418338789076,265.30535888671875
E3_SITE_02,114,False,0.9743589743589745,3410.256410256176,-75.80877,45.58445254093718,267.8841857910156
E3_SITE_02,115,False,0.9829059829059827,3440.1709401707035,-75.80877,45.58472169397085,269.00152587890625
E3_SITE_02,116,False,0.9914529914529916,3470.0854700852315,-75.80877,45.58499084699179,269.6601257324219
E3_SITE_02,117,True,1.0,3499.9999999997594,-75.80877,45.58526,270.8760070800781
E3_SITE_03,0,True,0.0,0.0,-75.80322428036298,45.556018239044185,161.0605926513672
E3_SITE_03,1,False,0.009090909090909,29.80653874683389,-75.8032746700809,45.55628407512406,171.52183532714844
E3_SITE_03,2,False,0.0181818181818181,59.61307749366779,-75.80332506027399,45.55654991116928,177.4489288330078
E3_SITE_03,3,False,0.0272727272727272,89.41961624050168,-75.80337545094228,45.55681574717986,181.43809509277344
E3_SITE_03,4,False,0.0363636363636363,119.22615498733558,-75.80342584208579,45.557081583155785,185.1685485839844
E3_SITE_03,5,False,0.0454545454545454,149.03269373416947,-75.80347623370452,45.557347419097056,187.5927734375
E3_SITE_03,6,False,0.0545454545454545,178.83923248100336,-75.80352662579845,45.55761325500366,178.66586303710938
E3_SITE_03,7,False,0.0636363636363636,208.6457712278373,-75.80357701836763,45.557879090875616,173.92063903808594
E3_SITE_03,8,False,0.0727272727272727,238.45230997467115,-75.80362741141205,45.55814492671292,155.8625030517578
E3_SITE_03,9,False,0.0818181818181818,268.25884872150505,-75.80367780493171,45.55841076251558,152.65634155273438
