user_id,serving_sector_id,nominal_se_bps_hz,safe_se_min_bps_hz,safe_se_median_bps_hz,safe_se_max_bps_hz
E3_SITE_05_SEC_3_UE_1,E3_SITE_05_SEC_3,2.7010675966739655,2.70428529381752,2.7043093264102938,2.704317718744278
E3_SITE_05_SEC_3_UE_2,E3_SITE_05_SEC_3,0.20653562275692822,0.20411186544224622,0.2041493835859001,0.2041631135158241
E3_SITE_05_SEC_3_UE_3,E3_SITE_05_SEC_3,1.8479683429002765,1.867835667729378,1.8678936511278155,1.868049576878548
E3_SITE_05_SEC_3_UE_4,E3_SITE_05_SEC_3,0.009098908753367142,0.009304112551035361,0.009305170160951094,0.00930805297684856
E3_SITE_06_SEC_1_UE_1,E3_SITE_06_SEC_1,2.541374535858631,2.53340894728899,2.5335592702031136,2.533614106476307
E3_SITE_06_SEC_1_UE_2,E3_SITE_06_SEC_1,4.7930091410875315,4.789018538594245,4.7890992671251285,4.789128735661506
E3_SITE_06_SEC_1_UE_3,E3_SITE_06_SEC_1,0.8480691082775592,0.823439411073923,0.823925668746233,0.8241047866642475
E3_SITE_06_SEC_1_UE_4,E3_SITE_06_SEC_1,2.015492229163647,1.8835778895765545,1.8837318770587446,1.883790011703968
E3_SITE_06_SEC_2_UE_1,E3_SITE_06_SEC_2,0.10729453507810831,0.10729672219604253,0.10729673895984887,0.10729677248746156
E3_SITE_06_SEC_2_UE_2,E3_SITE_06_SEC_2,0.5542233474552631,0.5554800041019916,0.5554820246994495,0.5554872401058674
E3_SITE_06_SEC_2_UE_3,E3_SITE_06_SEC_2,0.7716571792960166,0.7761889323592186,0.7762082859873771,0.7762607917189598
E3_SITE_06_SEC_2_UE_4,E3_SITE_06_SEC_2,2.494903422892093,2.413096000254154,2.414439715445041,2.414931763708591
E3_SITE_06_SEC_3_UE_1,E3_SITE_06_SEC_3,1.6464281633496287,1.6478226855397227,1.647824187576771,1.6478278115391733
E3_SITE_06_SEC_3_UE_2,E3_SITE_06_SEC_3,2.813849511742592,2.8150406748056414,2.8150413423776626,2.8150430113077163
E3_SITE_06_SEC_3_UE_3,E3_SITE_06_SEC_3,1.313466714322567,1.2973240479826926,1.2976207599043845,1.29772919267416
E3_SITE_06_SEC_3_UE_4,E3_SITE_06_SEC_3,0.5946457318961621,0.595275040715933,0.5952771775424481,0.5952829353511334
E3_SITE_07_SEC_1_UE_1,E3_SITE_07_SEC_1,0.021374961838591847,0.02158446098910645,0.021585392497945582,0.021587932959664616
E3_SITE_07_SEC_1_UE_2,E3_SITE_07_SEC_1,0.7365859001874924,0.742926150560379,0.742953860759735,0.7430291354656219
E3_SITE_07_SEC_1_UE_3,E3_SITE_07_SEC_1,0.7830005552619695,0.7737852361053228,0.7739471521228551,0.7740062978118657
E3_SITE_07_SEC_1_UE_4,E3_SITE_07_SEC_1,6.001751857995988,5.997818523645401,5.99791141152382,5.9979454100132
E3_SITE_07_SEC_2_UE_1,E3_SITE_07_SEC_2,0.059590139705687765,0.05820348681882024,0.05822155410423875,0.05822818102315069
E3_SITE_07_SEC_2_UE_2,E3_SITE_07_SEC_2,3.971082162857056,3.982141041755676,3.98217613697052,3.9822712659835817
E3_SITE_07_SEC_2_UE_3,E3_SITE_07_SEC_2,1.2648786455392838,1.2532574206590652,1.2537123590707777,1.2538780957460403
E3_SITE_07_SEC_2_UE_4,E3_SITE_07_SEC_2,2.8837011098861693,2.9009664058685303,2.901017904281616,2.901156377792358
E3_SITE_07_SEC_3_UE_1,E3_SITE_07_SEC_3,0.10074499854817986,0.09926143446937204,0.09931061500683427,0.09932856494560838
E3_SITE_07_SEC_3_UE_2,E3_SITE_07_SEC_3,1.036223194748163,1.0367677189409732,1.0367698289453982,1.0367755509912966
E3_SITE_07_SEC_3_UE_3,E3_SITE_07_SEC_3,0.8542604379355907,0.8450489751994609,0.8451790027320384,0.8452266506850719
E3_SITE_07_SEC_3_UE_4,E3_SITE_07_SEC_3,1.3397306106984617,1.3320378445088863,1.3322466276586056,1.3323226593434812
E3_SITE_08_SEC_1_UE_1,E3_SITE_08_SEC_1,3.0646816045045853,3.056090787053108,3.0562087088823318,3.056251934170723
E3_SITE_08_SEC_1_UE_2,E3_SITE_08_SEC_1,0.1401404547505081,0.13038330925628547,0.1304508979432285,0.13047613492235544
E3_SITE_08_SEC_1_UE_3,E3_SITE_08_SEC_1,0.5748253449797631,0.5440759390592576,0.544396859407425,0.5445161685347558
E3_SITE_08_SEC_1_UE_4,E3_SITE_08_SEC_1,1.5088941901922226,1.5018539041280747,1.5019726127386095,1.502015933394432
E3_SITE_08_SEC_2_UE_1,E3_SITE_08_SEC_2,0.518761136289686,0.5161718866787851,0.5162123343907297,0.5162271521054209
E3_SITE_08_SEC_2_UE_2,E3_SITE_08_SEC_2,3.8663636356592184,3.8607608944177634,3.8608913809061054,3.8609389215707783
E3_SITE_08_SEC_2_UE_3,E3_SITE_08_SEC_2,0.058307288028299806,0.057761300913989545,0.057768140360713004,0.05777064580470324
E3_SITE_08_SEC_2_UE_4,E3_SITE_08_SEC_2,0.30618794057518245,0.3077753597870469,0.30778333786875006,0.3078051323071122
E3_SITE_08_SEC_3_UE_1,E3_SITE_08_SEC_3,0.2845987780019641,0.2839767483994365,0.28398509304970504,0.2839881477877498
E3_SITE_08_SEC_3_UE_2,E3_SITE_08_SEC_3,2.6138842105865483,2.612379670143128,2.6124029636383064,2.612411499023438
E3_SITE_08_SEC_3_UE_3,E3_SITE_08_SEC_3,1.8045172095298767,1.8032710194587707,1.8032877802848817,1.8032939553260803
E3_SITE_08_SEC_3_UE_4,E3_SITE_08_SEC_3,0.24204905191436413,0.24087039092555645,0.24088989058509472,0.24089701632037763
E3_SITE_09_SEC_1_UE_1,E3_SITE_09_SEC_1,2.553403986990452,2.5436008349061012,2.5437335148453712,2.5437820568680767
E3_SITE_09_SEC_1_UE_2,E3_SITE_09_SEC_1,3.104917746782303,3.1048252880573273,3.1048855364322665,3.1049070894718174
E3_SITE_09_SEC_1_UE_3,E3_SITE_09_SEC_1,1.308660949766636,1.3046004667878153,1.3046793594956398,1.3047081604599955
E3_SITE_09_SEC_1_UE_4,E3_SITE_09_SEC_1,0.6027680668979882,0.5779730189591645,0.5781832974404095,0.5782615993171929
E3_SITE_09_SEC_2_UE_1,E3_SITE_09_SEC_2,3.7695024549961094,3.766780668497086,3.766816765069962,3.7668301641941073
E3_SITE_09_SEC_2_UE_2,E3_SITE_09_SEC_2,2.7818125188350673,2.789056414365768,2.7890816152095788,2.7891491353511806
E3_SITE_09_SEC_2_UE_3,E3_SITE_09_SEC_2,4.005148109793663,3.987311300635338,3.987648138403893,3.9877708286046984
E3_SITE_09_SEC_2_UE_4,E3_SITE_09_SEC_2,3.740377289056778,3.741645008325577,3.741648679971695,3.7416501581668853
E3_SITE_09_SEC_3_UE_1,E3_SITE_09_SEC_3,4.441843038797379,4.43389306664467,4.434059005975724,4.434119611978532
E3_SITE_09_SEC_3_UE_2,E3_SITE_09_SEC_3,0.10824010549113156,0.10805445639416578,0.10805690018460157,0.1080577979795635
E3_SITE_09_SEC_3_UE_3,E3_SITE_09_SEC_3,3.2619027197360997,3.2625144779682165,3.2625152170658116,3.2625165998935706
E3_SITE_09_SEC_3_UE_4,E3_SITE_09_SEC_3,4.542405578494073,4.541598388552667,4.5416180819273,4.541625520586969
E3_SITE_10_SEC_1_UE_1,E3_SITE_10_SEC_1,8.01005261540413,7.340181654691696,7.342434912919998,7.34327557682991
E3_SITE_10_SEC_1_UE_2,E3_SITE_10_SEC_1,0.54110743496567,0.459789846278727,0.46028774771839376,0.460473764874041
E3_SITE_10_SEC_1_UE_3,E3_SITE_10_SEC_1,3.688954663276672,3.6686600685119624,3.6690014123916623,3.6691262722015376
E3_SITE_10_SEC_1_UE_4,E3_SITE_10_SEC_1,8.37943969964981,8.316536486148834,8.317501604557037,8.317857182025909
E3_SITE_10_SEC_2_UE_1,E3_SITE_10_SEC_2,3.7236670762300492,3.723952057957649,3.7239527255296707,3.723954513669014
E3_SITE_10_SEC_2_UE_2,E3_SITE_10_SEC_2,3.412225112318993,3.412992653250695,3.412995967268944,3.4130049318075186
E3_SITE_10_SEC_2_UE_3,E3_SITE_10_SEC_2,3.8238557487726217,3.8234285026788717,3.8234411865472797,3.823445931077004
E3_SITE_10_SEC_2_UE_4,E3_SITE_10_SEC_2,1.1702563110738993,1.1696322325617077,1.169640750065446,1.1696438852697613
E3_SITE_10_SEC_3_UE_1,E3_SITE_10_SEC_3,2.632594858109951,2.660534392297268,2.660675059258938,2.661058484017849
E3_SITE_10_SEC_3_UE_2,E3_SITE_10_SEC_3,2.4555583462119106,2.45952826589346,2.4595442637801175,2.4595877394080166
E3_SITE_10_SEC_3_UE_3,E3_SITE_10_SEC_3,8.236173021793366,8.24256182909012,8.242570459842682,8.242576324939728
E3_SITE_10_SEC_3_UE_4,E3_SITE_10_SEC_3,3.955944053828716,3.9474521085619925,3.9475752040743823,3.9476203128695486
E3_SITE_11_SEC_1_UE_1,E3_SITE_11_SEC_1,0.6268022133037447,0.6255469037219882,0.6255676938220858,0.6255752993747591
E3_SITE_11_SEC_1_UE_2,E3_SITE_11_SEC_1,2.3225687548518184,2.2690572783350946,2.270041517913342,2.270402412116528
E3_SITE_11_SEC_1_UE_3,E3_SITE_11_SEC_1,1.7986162215471269,1.7602205902338028,1.761282601952553,1.7616712242364885
E3_SITE_11_SEC_1_UE_4,E3_SITE_11_SEC_1,2.2982217550277713,2.179961729049683,2.1812204718589787,2.181687641143799
E3_SITE_11_SEC_2_UE_1,E3_SITE_11_SEC_2,2.7484293192625047,2.7250896185636524,2.7255986422300342,2.725784489512444
E3_SITE_11_SEC_2_UE_2,E3_SITE_11_SEC_2,2.843903696537018,2.8518533825874326,2.8518844723701475,2.851968562602997
E3_SITE_11_SEC_2_UE_3,E3_SITE_11_SEC_2,1.8642850644886493,1.8650232084095477,1.8650411136448384,1.8650473363697528
E3_SITE_11_SEC_2_UE_4,E3_SITE_11_SEC_2,2.6836679875850677,2.684718769788742,2.6847589671611782,2.6847733438014982
E3_SITE_11_SEC_3_UE_1,E3_SITE_11_SEC_3,0.29672319674864417,0.29569071615114817,0.29571127081289894,0.29571875715628276
E3_SITE_11_SEC_3_UE_2,E3_SITE_11_SEC_3,2.54968336224556,2.5466608822345735,2.5467052280902864,2.546721488237381
E3_SITE_11_SEC_3_UE_3,E3_SITE_11_SEC_3,0.08735189496073872,0.08733873090241105,0.08733908443246037,0.08733920215163381
E3_SITE_11_SEC_3_UE_4,E3_SITE_11_SEC_3,3.6997726142406466,3.698376530408859,3.698408764600754,3.698420208692551
E3_SITE_12_SEC_1_UE_1,E3_SITE_12_SEC_1,4.286114662885666,4.290196579694748,4.290227955579757,4.290239018201828
E3_SITE_12_SEC_1_UE_2,E3_SITE_12_SEC_1,3.6507288753986358,3.6459908306598665,3.6461383640766143,3.6461921513080595
E3_SITE_12_SEC_1_UE_3,E3_SITE_12_SEC_1,3.96743832230568,3.9441327869892127,3.944464331865311,3.944585996866227
E3_SITE_12_SEC_1_UE_4,E3_SITE_12_SEC_1,3.690284290909767,3.50700948536396,3.5092612415552136,3.510093966126442
E3_SITE_12_SEC_2_UE_1,E3_SITE_12_SEC_2,0.4773638233542442,0.46594231128692626,0.4661289006471634,0.4661976546049118
E3_SITE_12_SEC_2_UE_2,E3_SITE_12_SEC_2,3.2075174927711485,3.198043429851532,3.1985525488853455,3.198737323284149
E3_SITE_12_SEC_2_UE_3,E3_SITE_12_SEC_2,1.7123974114656446,1.7074760943651197,1.707581153512001,1.7076194196939467
E3_SITE_12_SEC_2_UE_4,E3_SITE_12_SEC_2,0.0065639601525617755,0.006998679737444035,0.007002674366231075,0.00700405700772535
E3_SITE_12_SEC_3_UE_1,E3_SITE_12_SEC_3,6.1473399043083194,6.249416959285736,6.2497616648674015,6.250687968730927
E3_SITE_12_SEC_3_UE_2,E3_SITE_12_SEC_3,7.038965231180192,7.044808107614518,7.044826036691666,7.044875198602677
E3_SITE_12_SEC_3_UE_3,E3_SITE_12_SEC_3,0.33283152543008326,0.3280646916478872,0.3281692501157522,0.32820742689073085
E3_SITE_12_SEC_3_UE_4,E3_SITE_12_SEC_3,2.593770718574524,2.5937671422958375,2.5938601016998293,2.5938935518264774
E3_SITE_13_SEC_1_UE_1,E3_SITE_13_SEC_1,5.51691055893898,5.269940263032913,5.273273426294327,5.274502044916153
E3_SITE_13_SEC_1_UE_2,E3_SITE_13_SEC_1,4.299385312199593,4.22565760910511,4.226784566044808,4.227196934819222
E3_SITE_13_SEC_1_UE_3,E3_SITE_13_SEC_1,4.1777039736509325,4.112096139788628,4.113399001955986,4.113875839114189
E3_SITE_13_SEC_1_UE_4,E3_SITE_13_SEC_1,0.042349069472402336,0.0419237463735044,0.04192866804078221,0.0419304839335382
E3_SITE_13_SEC_2_UE_1,E3_SITE_13_SEC_2,3.5531905710697176,3.5541503012180327,3.554154497385025,3.5541652500629426
E3_SITE_13_SEC_2_UE_2,E3_SITE_13_SEC_2,4.191012555360794,4.188592582941056,4.188651138544083,4.188672333955766
E3_SITE_13_SEC_2_UE_3,E3_SITE_13_SEC_2,0.0010808044189616341,0.0010834349424840187,0.0010834349424840187,0.0010834693257493202
E3_SITE_13_SEC_2_UE_4,E3_SITE_13_SEC_2,1.574205106496811,1.6125380158424378,1.6127487778663636,1.613323760032654
E3_SITE_13_SEC_3_UE_1,E3_SITE_13_SEC_3,2.526228362321854,2.5255358278751374,2.5255550444126134,2.5255620300769808
E3_SITE_13_SEC_3_UE_2,E3_SITE_13_SEC_3,2.625532859563828,2.6226208865642553,2.6226957023143775,2.6227227866649634
E3_SITE_13_SEC_3_UE_3,E3_SITE_13_SEC_3,4.016879138350487,4.010503253340721,4.010632142424583,4.010679015517235
E3_SITE_13_SEC_3_UE_4,E3_SITE_13_SEC_3,0.2721697297878564,0.28077667327597744,0.2808377948589624,0.28100564302876596
E3_SITE_14_SEC_1_UE_1,E3_SITE_14_SEC_1,2.549389305710793,2.546657267212868,2.546780958771706,2.546825757622719
E3_SITE_14_SEC_1_UE_2,E3_SITE_14_SEC_1,2.6354499325156215,2.6341615185141567,2.634206341207028,2.6342226490378384
E3_SITE_14_SEC_1_UE_3,E3_SITE_14_SEC_1,0.36186656765639785,0.35941638164222245,0.3594750266522169,0.3594963651150465
E3_SITE_14_SEC_1_UE_4,E3_SITE_14_SEC_1,3.943398904800415,3.7640131235122682,3.7664291858673096,3.767320656776428
E3_SITE_14_SEC_2_UE_1,E3_SITE_14_SEC_2,2.0724066331982613,1.9083804443478585,1.91036766320467,1.911102779209614
E3_SITE_14_SEC_2_UE_2,E3_SITE_14_SEC_2,1.0839430779218673,1.0800958722829817,1.0801942795515058,1.080230042338371
E3_SITE_14_SEC_2_UE_3,E3_SITE_14_SEC_2,1.4006040170788765,1.3901194527745246,1.3902656450867652,1.390319223701954
E3_SITE_14_SEC_2_UE_4,E3_SITE_14_SEC_2,0.0987851117970422,0.09955988575238736,0.09956299711484463,0.09956404913682493
E3_SITE_14_SEC_3_UE_1,E3_SITE_14_SEC_3,0.49886593334376816,0.497100567445159,0.49712751768529423,0.49713737182319173
E3_SITE_14_SEC_3_UE_2,E3_SITE_14_SEC_3,0.01703989661182277,0.016504745854763313,0.016512729151872917,0.016515675623668357
E3_SITE_14_SEC_3_UE_3,E3_SITE_14_SEC_3,1.9195322006940845,1.920963713526726,1.9209755867719651,1.9209796637296679
E3_SITE_14_SEC_3_UE_4,E3_SITE_14_SEC_3,0.5939699824899436,0.5866081412881614,0.586714130267501,0.5867529805749656
E3_SITE_15_SEC_1_UE_1,E3_SITE_15_SEC_1,9.933427476882935,9.933700037002563,9.933718633651733,9.933735990524292
E3_SITE_15_SEC_1_UE_2,E3_SITE_15_SEC_1,4.9928583920001985,4.991353207826615,4.991374856233597,4.991382771730423
E3_SITE_15_SEC_1_UE_3,E3_SITE_15_SEC_1,10.010104274749757,9.480619478225709,9.4848219871521,9.486375522613526
E3_SITE_15_SEC_1_UE_4,E3_SITE_15_SEC_1,1.460568927228451,1.4495896443724636,1.4498841270804408,1.4499914035201076
E3_SITE_15_SEC_2_UE_1,E3_SITE_15_SEC_2,1.2174548618495464,1.221333061903715,1.2213332526385783,1.2213334552943707
E3_SITE_15_SEC_2_UE_2,E3_SITE_15_SEC_2,1.3427667073905465,1.3495233826339241,1.3495423845946786,1.3495936445891854
E3_SITE_15_SEC_2_UE_3,E3_SITE_15_SEC_2,0.029378186492249367,0.02941396650858223,0.02941410304047167,0.02941444464959204
E3_SITE_15_SEC_2_UE_4,E3_SITE_15_SEC_2,0.4756849143654108,0.47403180934488776,0.47405662871897225,0.47406571246683604
E3_SITE_15_SEC_3_UE_1,E3_SITE_15_SEC_3,1.299279776215553,1.259673751890659,1.259919042140245,1.2600107215344902
E3_SITE_15_SEC_3_UE_2,E3_SITE_15_SEC_3,0.2570185413584113,0.24725396540015934,0.24749450590461491,0.24758287575095891
E3_SITE_15_SEC_3_UE_3,E3_SITE_15_SEC_3,2.5914764165878297,2.5926815748214724,2.592683029174805,2.5926870584487918
E3_SITE_15_SEC_3_UE_4,E3_SITE_15_SEC_3,3.4428304076194767,3.405054557323456,3.4055907845497133,3.405787241458893
E3_SITE_16_SEC_1_UE_1,E3_SITE_16_SEC_1,2.120963427424431,2.1138524979352953,2.113981840014458,2.114029023051262
E3_SITE_16_SEC_1_UE_2,E3_SITE_16_SEC_1,0.48861158154904843,0.4796857502311468,0.47979044578969476,0.479828941449523
E3_SITE_16_SEC_1_UE_3,E3_SITE_16_SEC_1,2.79049389064312,2.7859452217817307,2.786073276400566,2.786119911074638
E3_SITE_16_SEC_1_UE_4,E3_SITE_16_SEC_1,2.0542188748717307,2.0589647397398947,2.05899628251791,2.0590072974562643
E3_SITE_16_SEC_2_UE_1,E3_SITE_16_SEC_2,0.5627733409404755,0.564425939321518,0.5644338220357895,0.5644552528858185
E3_SITE_16_SEC_2_UE_2,E3_SITE_16_SEC_2,3.8652013242244725,3.8512895047664646,3.851657241582871,3.8517910659313204
E3_SITE_16_SEC_2_UE_3,E3_SITE_16_SEC_2,1.337112019956112,1.3387483820319177,1.3387532338500023,1.3387662932276727
E3_SITE_16_SEC_2_UE_4,E3_SITE_16_SEC_2,1.2031508043408394,1.2063557460904122,1.2063619926571847,1.2063784912228583
E3_SITE_16_SEC_3_UE_1,E3_SITE_16_SEC_3,2.7142406582832335,2.6940409779548644,2.6944928288459775,2.6946576714515684
E3_SITE_16_SEC_3_UE_2,E3_SITE_16_SEC_3,3.682744726538658,3.6731056064367293,3.6732989639043807,3.6733697265386582
E3_SITE_16_SEC_3_UE_3,E3_SITE_16_SEC_3,2.0692924737930296,2.083774471282959,2.083791422843933,2.0838347673416138
E3_SITE_16_SEC_3_UE_4,E3_SITE_16_SEC_3,0.6623929068446158,0.662861780822277,0.662865214049816,0.6628663942217826
E3_SITE_17_SEC_1_UE_1,E3_SITE_17_SEC_1,1.8692579954862598,1.890215250849724,1.8902819961309436,1.8904616683721545
E3_SITE_17_SEC_1_UE_2,E3_SITE_17_SEC_1,2.0292837366461756,2.029914854466915,2.0299163088202477,2.0299201592803002
E3_SITE_17_SEC_1_UE_3,E3_SITE_17_SEC_1,2.0713167175650598,2.0321579799056053,2.0326920256018637,2.032887910306454
E3_SITE_17_SEC_1_UE_4,E3_SITE_17_SEC_1,3.043457767367363,2.9732281655073165,2.9746316879987718,2.9751466244459155
E3_SITE_17_SEC_2_UE_1,E3_SITE_17_SEC_2,3.8519516736268997,3.850020292401314,3.8500652581453325,3.850081613659859
E3_SITE_17_SEC_2_UE_2,E3_SITE_17_SEC_2,3.4113742262125015,3.410876527428627,3.410890164971352,3.4108950763940813
E3_SITE_17_SEC_2_UE_3,E3_SITE_17_SEC_2,2.9470803499221803,2.94358377456665,2.9438294410705566,2.943918514251709
