campaign_seed,pass_slot,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf
44025,0,0.28138137881463265,0.17017899630313593,-0.01796014636042287,-0.014966920502125447
44025,1,0.26997252804731176,0.16286325794943224,-0.024895275654738924,-0.014912402850590922
44025,2,0.0894050103366375,0.07966255684721801,-0.061997570852746264,-0.014650135341405246
44025,3,0.2162568039533337,0.26700926795297164,-0.09117908959519916,-0.015291915243146548
44025,4,0.24907563886277018,0.2683645483235466,-0.10186608423939347,-0.0178592541250282
