campaign_seed,pass_slot,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf
44001,0,0.5088535160478571,0.24112022693202562,0.23919782715252325,0.0797030278498454
44001,1,0.48273034501784196,0.23858187974408906,0.22715632502777083,0.07467334632637801
44001,2,0.3280840507108991,0.26045316441620514,0.2356176028654957,0.07994744342177285
44001,3,0.33059708015392886,0.28684932715457023,0.25050823847940507,0.08273973385574607
44001,4,0.3154729208065703,0.28820938117947037,0.28222058965344843,0.08553446876119608
