time_s,interval_index,delayed_myopic_constrained_pf_incumbent_ratio,delayed_myopic_constrained_pf_eligible_pf_utility,delayed_myopic_constrained_pf_eligible_floor_violation_count,predictive_reachability_constrained_pf_incumbent_ratio,predictive_reachability_constrained_pf_eligible_pf_utility,predictive_reachability_constrained_pf_eligible_floor_violation_count,static_constrained_pf_incumbent_ratio,static_constrained_pf_eligible_pf_utility,static_constrained_pf_eligible_floor_violation_count,common_scale_oracle_incumbent_ratio,common_scale_oracle_eligible_pf_utility,common_scale_oracle_eligible_floor_violation_count,hard_spatial_null_incumbent_ratio,hard_spatial_null_eligible_pf_utility,hard_spatial_null_eligible_floor_violation_count
124.0,2,0.9444962522241627,132.26824524485508,0,0.9945460751824391,132.27354866185158,0,0.899958426615964,132.26310103373686,0,1.0,131.762164375586,0,0.04011585861306202,131.7556671001861,0
125.0,2,0.934574724178261,132.26824524485508,0,0.9839676659632947,132.27354866185158,0,0.8906158170656845,132.26310103373686,0,0.9817324478739273,131.762164375586,0,0.039383040074765764,131.7556671001861,0
126.0,2,0.924746347371071,132.26824524485508,0,0.9734909387031032,132.27354866185158,0,0.8813591515044353,132.26310103373686,0,0.963824269183953,131.762164375586,0,0.038664638110421305,131.7556671001861,0
127.0,2,0.9150099295044735,132.26824524485508,0,0.9631144964808351,132.27354866185158,0,0.8721873838682607,132.26310103373686,0,0.9462678252885302,131.762164375586,0,0.037960346289364365,131.7556671001861,0
128.0,2,0.9053643190366903,132.26824524485508,0,0.9528369933218155,132.27354866185158,0,0.8630995018503899,132.26310103373686,0,0.929055662518968,131.762164375586,0,0.037269865601275605,131.7556671001861,0
129.0,3,0.9426571321907439,132.27354866185158,0,0.9890543271786,132.27713733559602,0,0.854094525650542,132.26310103373686,0,1.0000000000000007,131.7625463573388,0,0.036592904215474266,131.7556671001861,0
130.0,3,0.9325736630302482,132.27354866185158,0,0.9783434517003208,132.27713733559602,0,0.8451715067513179,132.26310103373686,0,0.9818618670163084,131.7625463573388,0,0.03592917725255448,131.7556671001861,0
131.0,3,0.9225853808352513,132.27354866185158,0,0.9677378743761037,132.27713733559602,0,0.8363295267127713,132.26310103373686,0,0.964077799326963,131.7625463573388,0,0.03527840656703675,131.7556671001861,0
132.0,3,0.9126911237760813,132.27354866185158,0,0.9572361904033797,132.27713733559602,0,0.8275676959972157,132.26310103373686,0,0.9466403742278158,131.7625463573388,0,0.034640320540619156,131.7556671001861,0
133.0,3,0.9028897713625028,132.27354866185158,0,0.9468370442414952,132.27713733559602,0,0.8188851528170927,132.26310103373686,0,0.9295423419974005,131.7625463573388,0,0.03401465388493847,131.7556671001861,0
134.0,4,0.9365391275420011,132.27713733559602,0,0.999481553066042,132.28542674587965,0,0.8102810620062026,132.26310103373686,0,1.0000000000000007,131.76294338155213,0,0.03340114745328069,131.7556671001861,0
135.0,4,0.926341177132814,132.27713733559602,0,0.9885794948789097,132.28542674587965,0,0.8017546139164832,132.26310103373686,0,0.981988660914605,131.76294338155213,0,0.03279954806065835,131.7556671001861,0
136.0,4,0.9162419730583183,132.27713733559602,0,0.9777822572117444,132.28542674587965,0,0.7933050233427874,132.26310103373686,0,0.9643264009621838,131.76294338155213,0,0.03220960831162936,131.7556671001861,0
137.0,4,0.9062403366648891,132.27713733559602,0,0.9670886034560616,132.28542674587965,0,0.7849315284662594,132.26310103373686,0,0.9470059817425285,131.76294338155213,0,0.03163108643532102,131.7556671001861,0
138.0,4,0.8963351287464653,132.27713733559602,0,0.9564973410268995,132.28542674587965,0,0.7766333898301705,132.26310103373686,0,0.9300203285158343,131.76294338155213,0,0.031063746127305905,131.7556671001861,0
139.0,5,0.9460073192350525,132.28542674587965,0,0.9987944017114686,132.28939106027758,0,0.7684098893401128,132.26310103373686,0,1.000000000000001,131.76335593812775,0,0.03050735639797954,131.7556671001861,0
140.0,5,0.9356174272158471,132.28542674587965,0,0.9876433697170434,132.28939106027758,0,0.76026032928486,132.26310103373686,0,0.9821136592673231,131.76335593812775,0,0.02996169142659203,131.7556671001861,0
141.0,5,0.9253265919311173,132.28542674587965,0,0.9766009242519832,132.28939106027758,0,0.7521840313914266,132.26310103373686,0,0.9645716278236047,131.76335593812775,0,0.029426530421393954,131.7556671001861,0
142.0,5,0.9151337762296687,132.28542674587965,0,0.9656658920227829,132.28939106027758,0,0.7441803359028855,132.26310103373686,0,0.9473668287688627,131.76335593812775,0,0.02890165748487531,131.7556671001861,0
143.0,5,0.9050379769661024,132.28542674587965,0,0.9548371403582603,132.28939106027758,0,0.7362486006786925,132.26310103373686,0,0.9304923413766494,131.76335593812775,0,0.028386861483967844,131.7556671001861,0
144.0,6,0.9441135749683338,132.28939106027758,0,0.9962804694904105,132.29580887542375,0,0.728388200329891,132.26310103373686,0,0.9999999999999993,131.76378451455827,0,0.027881935925318655,131.7556671001861,0
145.0,6,0.9334941377744116,132.28939106027758,0,0.9848478020421932,132.29580887542375,0,0.7205985253746363,132.26310103373686,0,0.9822373492376211,131.76378451455827,0,0.02738667883489821,131.7556671001861,0
146.0,6,0.9229778048225983,132.28939106027758,0,0.973532760571104,132.29580887542375,0,0.7128789814237917,132.26310103373686,0,0.964814377094534,131.76378451455827,0,0.02690089264197605,131.7556671001861,0
147.0,6,0.9125635842736011,132.28939106027758,0,0.9623340080488479,132.29580887542375,0,0.7052289883915204,132.26310103373686,0,0.947724151507651,131.76378451455827,0,0.02642438406721333,131.7556671001861,0
148.0,6,0.9022505144722691,132.28939106027758,0,0.9512502489254094,132.29580887542375,0,0.6976479797342834,132.26310103373686,0,0.9309598904524855,131.76378451455827,0,0.025956964014637898,131.7556671001861,0
149.0,7,0.9402802268358892,132.29580887542375,0,0.9994744177021718,132.29996210025985,0,0.6901354017148121,132.26310103373686,0,0.999999999999999,131.76422960075286,0,0.025498447467306614,131.7556671001861,0
150.0,7,0.92942272240517,132.29580887542375,0,0.9878042460034588,132.29996210025985,0,0.682690712695354,132.26310103373686,0,0.9823599424536148,131.76422960075286,0,0.02504865338663987,131.7556671001861,0
151.0,7,0.9186765511376271,132.29580887542375,0,0.9762542614255054,132.29996210025985,0,0.6753133824521691,132.26310103373686,0,0.9650550154628451,131.76422960075286,0,0.024607404614840157,131.7556671001861,0
152.0,7,0.9080405614088678,132.29580887542375,0,0.9648232484061268,132.29996210025985,0,0.6680028915241728,132.26310103373686,0,0.9480784197529825,131.76422960075286,0,0.02417452778095852,131.7556671001861,0
153.0,7,0.8975136325339651,132.29580887542375,0,0.9535100247474337,132.29996210025985,0,0.6607587305785817,132.26310103373686,0,0.9314235009815169,131.76422960075286,0,0.02374985320959204,131.7556671001861,0
154.0,8,0.9423134395370314,132.29996210025985,0,0.9980145159329687,132.3070149528921,0,0.653580399810984,132.26310103373686,0,0.9999999999999993,131.76469169408523,0,0.023333214832896493,131.7556671001861,0
155.0,8,0.9312323711561263,132.29996210025985,0,0.9861114757171774,132.3070149528921,0,0.6464674083629712,132.26310103373686,0,0.9824814226971584,131.76469169408523,0,0.02292445010512261,131.7556671001861,0
156.0,8,0.920265725390908,132.29996210025985,0,0.9743326133257558,132.3070149528921,0,0.6394192737703193,132.26310103373686,0,0.9652934703314642,131.76469169408523,0,0.022523399920036272,131.7556671001861,0
157.0,8,0.9094124336327257,132.29996210025985,0,0.9626767966412882,132.3070149528921,0,0.6324355214325362,132.26310103373686,0,0.9484294680032587,131.76469169408523,0,0.022129908530769786,131.7556671001861,0
158.0,8,0.8986714511746351,132.29996210025985,0,0.951142919205544,132.3070149528921,0,0.6255156841100743,132.26310103373686,0,0.9318828814641197,131.76469169408523,0,0.021743823472300944,131.7556671001861,0
159.0,9,0.9397298983056598,132.3070149528921,0,0.99718423099846,132.30984083258076,0,0.6186593014404763,132.26310103373686,0,1.0000000000000007,131.76517130482793,0,0.021364995486029038,131.7556671001861,0
160.0,9,0.9284366731776016,132.3070149528921,0,0.9850408004000045,132.30984083258076,0,0.611865919483831,132.26310103373686,0,0.9826015858823086,131.76517130482793,0,0.020993278446940492,131.7556671001861,0
161.0,9,0.9172622033034881,132.3070149528921,0,0.9730296657408718,132.30984083258076,0,0.6051350902847245,132.26310103373686,0,0.9655293073235887,131.76517130482793,0,0.02062852929259721,131.7556671001861,0
162.0,9,0.9062054668171193,132.3070149528921,0,0.9611495390617183,132.30984083258076,0,0.5984663714610502,132.26310103373686,0,0.9487766083389904,131.76517130482793,0,0.020270607954412462,131.7556671001861,0
163.0,9,0.8952654590056424,132.3070149528921,0,0.9493991569600418,132.30984083258076,0,0.5918593258134464,132.26310103373686,0,0.9323370699464115,131.76517130482793,0,0.019919377290862617,131.7556671001861,0
164.0,10,0.937777278910447,132.30984083258076,0,0.9998347236463341,132.31805791275843,0,0.5853135209542584,132.26310103373686,0,0.9999999999999997,131.76566896196954,0,0.01957470302252303,131.7556671001861,0
165.0,10,0.9262826856932368,132.30984083258076,0,0.9874451982460924,132.31805791275843,0,0.5788285289610323,132.26310103373686,0,0.9827200773850808,131.76566896196954,0,0.01923645366908381,131.7556671001861,0
166.0,10,0.9149141779118712,132.30984083258076,0,0.9751919938329884,132.31805791275843,0,0.5724039260441247,132.26310103373686,0,0.9657618031869994,131.76566896196954,0,0.018904500487881854,131.7556671001861,0
167.0,10,0.903670574615913,132.30984083258076,0,0.9630738857994541,132.31805791275843,0,0.5660392922407506,132.26310103373686,0,0.9491187372287112,131.76566896196954,0,0.018578717414364097,131.7556671001861,0
168.0,10,0.8925507120071279,132.30984083258076,0,0.9510896664199174,132.31805791275843,0,0.5597342111229959,132.26310103373686,0,0.9327845731792682,131.76566896196954,0,0.01825898100397508,131.7556671001861,0
169.0,11,0.9392381434781464,132.31805791275843,0,0.9871275858972588,132.32381360433897,0,0.5534882695252468,132.26310103373686,0,1.0000000000000009,131.7661852193207,0,0.01794517037567695,131.7556671001861,0
170.0,11,0.927518138994866,132.31805791275843,0,0.97459250471864,132.32381360433897,0,0.547301057290224,132.26310103373686,0,0.9828364282795959,131.7661852193207,0,0.017637167156899135,131.7556671001861,0
171.0,11,0.9159284880525987,132.31805791275843,0,0.962202630117253,132.32381360433897,0,0.5411721670320448,132.26310103373686,0,0.965990016649831,131.7661852193207,0,0.01733485542998422,131.7556671001861,0
172.0,11,0.9044680377098794,132.31805791275843,0,0.9499565042748782,132.32381360433897,0,0.5351011939146144,132.26310103373686,0,0.9494544394539087,131.7661852193207,0,0.017038121679943233,131.7556671001861,0
173.0,11,0.8931356460056448,132.31805791275843,0,0.9378526879348312,132.32381360433897,0,0.5290877354481963,132.26310103373686,0,0.9332235020885038,131.7661852193207,0,0.0167468547435641,131.7556671001861,0
174.0,12,0.9258897592346124,132.32381360433897,0,0.9998507966971737,132.32859563782452,0,0.5231313912974022,132.26310103373686,0,0.9999999999999997,131.76672066177287,0,0.01646094575973495,131.7556671001861,0
175.0,12,0.9140663126347942,132.32381360433897,0,0.9868735464416576,132.32859563782452,0,0.5172317631086218,132.26310103373686,0,0.9829500903075507,131.76672066177287,0,0.016180288121079165,131.7556671001861,0
176.0,12,0.9023809579279459,132.32381360433897,0,0.9740496857397772,132.32859563782452,0,0.5113884543483991,132.26310103373686,0,0.9662128567109743,131.76672066177287,0,0.01590477742667791,131.7556671001861,0
177.0,12,0.8908323193296126,132.32381360433897,0,0.9613777143195112,132.32859563782452,0,0.5056010701559774,132.26310103373686,0,0.9497820881110428,131.76672066177287,0,0.015634311435963683,131.7556671001861,0
178.0,12,0.8794190346456666,132.32381360433897,0,0.9488561455804408,132.32859563782452,0,0.499869217209239,132.26310103373686,0,0.9336517019138569,131.76672066177287,0,0.015368790023688225,131.7556671001861,0
179.0,13,0.9364835057184963,132.32859563782452,0,0.9907778586377397,132.33421349990806,0,0.4941925036040312,132.26310103373686,0,1.0000000000000002,131.76727591156902,0,0.015108115135991999,131.7556671001861,0
180.0,13,0.9242583329270391,132.32859563782452,0,0.977652427321512,132.33421349990806,0,0.48857053874184175,132.26310103373686,0,0.9830604687407328,131.76727591156902,0,0.014852190747377252,131.7556671001861,0
181.0,13,0.912179176682513,132.32859563782452,0,0.9646893321630813,132.33421349990806,0,0.48300293323295374,132.26310103373686,0,0.966429146676933,131.76727591156902,0,0.0146009228187736,131.7556671001861,0
182.0,13,0.9002445971001772,132.32859563782452,0,0.9518867891217003,132.33421349990806,0,0.4774892988081096,132.26310103373686,0,0.9500999381662208,131.76727591156902,0,0.014354219256514141,131.7556671001861,0
183.0,13,0.8884531643568994,132.32859563782452,0,0.9392430328955532,132.33421349990806,0,0.47202924824037995,132.26310103373686,0,0.9340668736735499,131.76727591156902,0,0.014111989872176085,131.7556671001861,0
184.0,14,0.9267563161496174,132.33421349990806,0,0.9890894101781904,132.34156793839566,0,0.46662239527792854,132.26310103373686,0,0.9999999999999993,131.76785163445308,0,0.013874146343388297,131.7556671001861,0
185.0,14,0.9144249088082183,132.33421349990806,0,0.9757883526763319,132.34156793839566,0,0.46126835458395965,132.26310103373686,0,0.9831669522429342,131.76785163445308,0,0.013640602175401532,131.7556671001861,0
186.0,14,0.9022470974192288,132.33421349990806,0,0.9626537982383415,132.34156793839566,0,0.4559667416884857,132.26310103373686,0,0.9666376821803637,131.76785163445308,0,0.013411272663604042,131.7556671001861,0
187.0,14,0.8902211845715902,132.33421349990806,0,0.949683973936927,132.34156793839566,0,0.4507171729448022,132.26310103373686,0,0.9504062109730221,131.76785163445308,0,0.01318607485670489,131.7556671001861,0
188.0,14,0.8783454883750949,132.33421349990806,0,0.9368771187657063,132.34156793839566,0,0.44551926549611054,132.26310103373686,0,0.9344666835648389,131.76785163445308,0,0.012964927520799308,131.7556671001861,0
189.0,15,0.9242314833189474,132.34156793839566,0,0.9759741418858212,132.34339552732825,0,0.44037263724891595,132.26310103373686,0,0.9999999999999993,131.76844854559022,0,0.01274775110414444,131.7556671001861,0
190.0,15,0.9117453295214405,132.34156793839566,0,0.9626173880870885,132.34339552732825,0,0.4352769068524659,132.26310103373686,0,0.9832689389891521,131.76844854559022,0,0.012534467702669904,131.7556671001861,0
191.0,15,0.8994169304078942,132.34156793839566,0,0.9494333834431085,132.34339552732825,0,0.43023169368664993,132.26310103373686,0,0.9668372817715609,131.76844854559022,0,0.012325001026231432,131.7556671001861,0
192.0,15,0.8872445699396878,132.34156793839566,0,0.9364201366741485,132.34339552732825,0,0.42523661785269495,132.26310103373686,0,0.9506991677571253,131.76844854559022,0,0.012119276365485102,131.7556671001861,0
193.0,15,0.8752265428673639,132.34156793839566,0,0.9235756732289294,132.34339552732825,0,0.42029130017286176,132.26310103373686,0,0.934848857823977,131.76844854559022,0,0.01191722055953378,131.7556671001861,0
194.0,16,0.9108980349978589,132.34339552732825,0,0.9999716124586999,132.35468241237402,0,0.4153953621924977,132.26310103373686,0,0.9999999999999996,131.76906741517377,0,0.011718761964119542,131.7556671001861,0
195.0,16,0.8983852800743322,132.34339552732825,0,0.9859483739189364,132.35468241237402,0,0.4105484261901643,132.26310103373686,0,0.9833658586007253,131.76906741517377,0,0.011523830420583943,131.7556671001861,0
196.0,16,0.8860354825416719,132.34339552732825,0,0.9721120665872596,132.35468241237402,0,0.4057501151876994,132.26310103373686,0,0.9670268292835597,131.76906741517377,0,0.011332357225291313,131.7556671001861,0
197.0,16,0.8738467323044925,132.34339552732825,0,0.9584604680299099,132.35468241237402,0,0.4010000529697788,132.26310103373686,0,0.9509771709622713,131.76906741517377,0,0.01114427509981868,131.7556671001861,0
198.0,16,0.8618171349409665,132.34339552732825,0,0.944991373319925,132.35468241237402,0,0.39629786410245765,132.26310103373686,0,0.9352112616653473,131.76906741517377,0,0.010959518161620127,131.7556671001861,0
199.0,17,0.9317025949430295,132.35468241237402,0,0.9951373785339079,132.36195352805703,0,0.39164317395864484,132.26310103373686,0,0.9999999999999996,131.7697090736622,0,0.010778021895343153,131.7556671001861,0
200.0,17,0.9185919627268806,132.35468241237402,0,0.9810365897837058,132.36195352805703,0,0.38703560874422877,132.26310103373686,0,0.9834571897856362,131.7697090736622,0,0.010599723124642236,131.7556671001861,0
201.0,17,0.9056573238000981,132.35468241237402,0,0.9671280881101872,132.36195352805703,0,0.38247479552854285,132.26310103373686,0,0.9672053077853577,131.7697090736622,0,0.010424559984602703,131.7556671001861,0
202.0,17,0.8928965425731358,132.35468241237402,0,0.9534094293983644,132.36195352805703,0,0.37796036227748475,132.26310103373686,0,0.9512387332521924,131.7697090736622,0,0.01025247189469062,131.7556671001861,0
203.0,17,0.8803075007359756,132.35468241237402,0,0.9398781941043418,132.36195352805703,0,0.3734919378874273,132.26310103373686,0,0.9355519621417931,131.7697090736622,0,0.010083399532195501,131.7556671001861,0
204.0,18,0.9265319870543697,132.36195352805703,0,0.9933009060190167,132.37024128694995,0,0.3690691522226221,132.26310103373686,0,0.9999999999999989,131.77037441661096,0,0.009917284806227169,131.7556671001861,0
205.0,18,0.9133684372668316,132.36195352805703,0,0.978983058528164,132.37024128694995,0,0.36469163615438904,132.26310103373686,0,0.9835424738532763,131.77037441661096,0,0.00975407083222419,131.7556671001861,0
206.0,18,0.9003851977887387,132.36195352805703,0,0.9648633257222088,132.37024128694995,0,0.36035902159957733,132.26310103373686,0,0.967371825488975,131.77037441661096,0,0.009593701906894061,131.7556671001861,0
207.0,18,0.8875799455575324,132.36195352805703,0,0.950939203269046,132.37024128694995,0,0.3560709415637449,132.26310103373686,0,0.9514825547613204,131.77037441661096,0,0.009436123483724664,131.7556671001861,0
208.0,18,0.8749503812738835,132.36195352805703,0,0.9372082084059852,132.37024128694995,0,0.3518270301830552,132.26310103373686,0,0.9358692757414069,131.77037441661096,0,0.009281282148925091,131.7556671001861,0
209.0,19,0.9236678800262825,132.37024128694995,0,0.9977608050658793,132.37784271562066,0,0.34762692276674617,132.26310103373686,0,0.9999999999999994,131.7710644090821,0,0.009129125597809868,131.7556671001861,0
210.0,19,0.9103157787772921,132.37024128694995,0,0.9832409175750935,132.37784271562066,0,0.3434702558424694,132.26310103373686,0,0.9836213244619925,131.7710644090821,0,0.008979602611697628,131.7556671001861,0
211.0,19,0.8971494871595272,132.37024128694995,0,0.9689261117847796,132.37784271562066,0,0.33935666720000324,132.26310103373686,0,0.9675256343655847,131.7710644090821,0,0.008832663035224095,131.7556671001861,0
212.0,19,0.8841666096278026,132.37024128694995,0,0.9548136361175311,132.37784271562066,0,0.33528579593578195,132.26310103373686,0,0.9517075497537628,131.7710644090821,0,0.008688257754085991,131.7556671001861,0
213.0,19,0.8713647726966567,132.37024128694995,0,0.9409007687050568,132.37784271562066,0,0.3312572824983785,132.26310103373686,0,0.9361618023201759,131.7710644090821,0,0.008546338673252944,131.7556671001861,0
214.0,20,0.927184817299607,132.37784271562066,0,0.9972767754714288,132.38067265184725,0,0.32727076873284716,132.26310103373686,0,0.9999999999999994,131.77178008962312,0,0.008406858695568559,131.7556671001861,0
215.0,20,0.9136631191910076,132.37784271562066,0,0.9826320326067145,132.38067265184725,0,0.32332589792542304,132.26310103373686,0,0.9836934341649021,131.77178008962312,0,0.008269771700782908,131.7556671001861,0
216.0,20,0.9003330411302232,132.37784271562066,0,0.9681969394021217,132.38067265184725,0,0.31942231484908706,132.26310103373686,0,0.9676661425652409,131.77178008962312,0,0.008135032525031885,131.7556671001861,0
217.0,20,0.8871919792433421,132.37784271562066,0,0.953968594427685,132.38067265184725,0,0.3155596658049279,132.26310103373686,0,0.951912864293598,131.77178008962312,0,0.00800259694061021,131.7556671001861,0
218.0,20,0.8742373589604733,132.37784271562066,0,0.9399441308057092,132.38067265184725,0,0.31173759866812323,132.26310103373686,0,0.9364284474569632,131.77178008962312,0,0.007872421636281343,131.7556671001861,0
219.0,21,0.9261207160185899,132.38067265184725,0,0.9889940392268877,132.3886627763197,0,0.30795576292942595,132.26310103373686,0,1.0000000000000009,131.77252257381124,0,0.007744464197876989,131.7556671001861,0
220.0,21,0.9124955517198907,132.38067265184725,0,0.9742028620888848,132.3886627763197,0,0.3042138097366274,132.26310103373686,0,0.9837585783375259,131.77252257381124,0,0.007618683089289328,131.7556671001861,0
221.0,21,0.8990658735528295,132.38067265184725,0,0.9596280802232472,132.3886627763197,0,0.3005113919369739,132.26310103373686,0,0.9677929218076033,131.77252257381124,0,0.007495037633897739,131.7556671001861,0
222.0,21,0.8858289509611669,132.38067265184725,0,0.9452666273595075,132.3886627763197,0,0.2968481641163984,132.26310103373686,0,0.952097886683434,131.77252257381124,0,0.007373487996294187,131.7556671001861,0
223.0,21,0.8727820870027674,132.38067265184725,0,0.9311154743015522,132.3886627763197,0,0.29322378263865934,132.26310103373686,0,0.936668435550504,131.77252257381124,0,0.007253995164402322,131.7556671001861,0
224.0,22,0.9171716287950192,132.3886627763197,0,0.9955831269468278,132.39775220735999,0,0.28963790568366854,132.26310103373686,0,0.9999999999999984,131.7732930573535,0,0.007136520931954696,131.7556671001861,0
225.0,22,0.9034321353887226,132.3886627763197,0,0.9805968235628166,132.39775220735999,0,0.2860901932844987,132.26310103373686,0,0.9838166171260501,131.7732930573535,0,0.007021027881324928,131.7556671001861,0
226.0,22,0.8898940752856173,132.3886627763197,0,0.9658320626628779,132.39775220735999,0,0.28258030736260326,132.26310103373686,0,0.9679057109949362,131.7732930573535,0,0.006907479366673865,131.7556671001861,0
227.0,22,0.8765545661904863,132.3886627763197,0,0.9512856119374052,132.39775220735999,0,0.2791079117625805,132.26310103373686,0,0.9522622524708461,131.7732930573535,0,0.00679583949746853,131.7556671001861,0
228.0,22,0.8634107621490481,132.3886627763197,0,0.9369542824032157,132.39775220735999,0,0.27567267228547954,132.26310103373686,0,0.9368813159907186,131.7732930573535,0,0.006686073122325037,131.7556671001861,0
229.0,23,0.9228349280764978,132.39775220735999,0,0.9965745453014059,132.40586776202096,0,0.272274256720495,132.26310103373686,0,1.0000000000000009,131.77409281872315,0,0.006578145813164742,131.7556671001861,0
230.0,23,0.9089244456389506,132.39775220735999,0,0.9814358887541101,132.40586776202096,0,0.2689123348742552,132.26310103373686,0,0.9838674960230323,131.77409281872315,0,0.006472023849672782,131.7556671001861,0
231.0,23,0.8952197741111498,132.39775220735999,0,0.966523896632919,132.40586776202096,0,0.2655865786021498,132.26310103373686,0,0.9680044172045963,131.77409281872315,0,0.006367674204159385,131.7556671001861,0
232.0,23,0.8817178945068538,132.39775220735999,0,0.951835175134605,132.40586776202096,0,0.2622966618341746,132.26310103373686,0,0.9524058457451631,131.77409281872315,0,0.006265064526622163,131.7556671001861,0
233.0,23,0.8684158294904927,132.39775220735999,0,0.9373663794565604,132.40586776202096,0,0.2590422606014901,132.26310103373686,0,0.9370669646507761,131.77409281872315,0,0.00616416313017249,131.7556671001861,0
234.0,24,0.9231142132954633,132.40586776202096,0,0.9769790279417191,132.41214260364887,0,0.25582305306160663,132.26310103373686,0,1.0000000000000007,131.77492322129677,0,0.006064938976759065,131.7556671001861,0
235.0,24,0.9090754283429548,132.40586776202096,0,0.9620983250560255,132.41214260364887,0,0.2526387195214386,132.26310103373686,0,0.9839112456103296,131.77492322129677,0,0.005967361663173647,131.7556671001861,0
236.0,24,0.8952468237794701,132.40586776202096,0,0.9474411014036687,132.41214260364887,0,0.24948894245891556,132.26310103373686,0,0.9680891151322137,131.77492322129677,0,0.0058714014073415555,131.7556671001861,0
237.0,24,0.8816252457688658,132.40586776202096,0,0.9330039756402426,132.41214260364887,0,0.2463734065437215,132.26310103373686,0,0.9525287982365493,131.77492322129677,0,0.005777029034910316,131.7556671001861,0
238.0,24,0.86820758695111,132.40586776202096,0,0.918783617456875,132.41214260364887,0,0.24329179865620454,132.26310103373686,0,0.9372255826308639,131.77492322129677,0,0.005684215966113648,131.7556671001861,0
239.0,25,0.9047767469660416,132.41214260364887,0,0.990847403704523,132.42290611903772,0,0.24024380790473082,132.26310103373686,0,1.0000000000000002,131.7757857149341,0,0.005592934202898443,131.7556671001861,0
240.0,25,0.8909801340909693,132.41214260364887,0,0.9756229158897066,132.42290611903772,0,0.23722912564208495,132.26310103373686,0,0.9839479809155893,131.7757857149341,0,0.005503156316335663,131.7556671001861,0
241.0,25,0.8773905979535918,132.41214260364887,0,0.9606294154965954,132.42290611903772,0,0.23424744547960002,132.26310103373686,0,0.9681600458436485,131.7757857149341,0,0.005414855434278665,131.7556671001861,0
242.0,25,0.864005006266199,132.41214260364887,0,0.9458633509243067,132.42290611903772,0,0.23129846330076004,132.26310103373686,0,0.9526314875174938,131.7757857149341,0,0.0053280052292946104,131.7556671001861,0
243.0,25,0.8508202747232009,132.41214260364887,0,0.9313212265954922,132.42290611903772,0,0.22838187727285078,132.26310103373686,0,0.9373576939500797,131.7757857149341,0,0.005242579906843411,131.7556671001861,0
244.0,26,0.9169996021872675,132.42290611903772,0,0.9976848408199842,132.4327286417428,0,0.22549738785795326,132.26310103373686,0,0.9999999999999997,131.77668183691696,0,0.0051585541937175464,131.7556671001861,0
245.0,26,0.9028950918626631,132.42290611903772,0,0.9822819631417398,132.4327286417428,0,0.2226446978213538,132.26310103373686,0,0.9839779008008263,131.77668183691696,0,0.005075903326701491,131.7556671001861,0
