user_id,serving_sector_id,indoor,eligible,nominal_total_rate_bps_hz,required_total_floor_bps_hz,nominal_protected_rate_bps_hz,delayed_myopic_constrained_pf_minimum_total_rate_bps_hz,delayed_myopic_constrained_pf_minimum_total_retention,delayed_myopic_constrained_pf_minimum_protected_rate_bps_hz,delayed_myopic_constrained_pf_minimum_protected_retention,delayed_myopic_constrained_pf_floor_violation,predictive_reachability_constrained_pf_minimum_total_rate_bps_hz,predictive_reachability_constrained_pf_minimum_total_retention,predictive_reachability_constrained_pf_minimum_protected_rate_bps_hz,predictive_reachability_constrained_pf_minimum_protected_retention,predictive_reachability_constrained_pf_floor_violation,static_constrained_pf_minimum_total_rate_bps_hz,static_constrained_pf_minimum_total_retention,static_constrained_pf_minimum_protected_rate_bps_hz,static_constrained_pf_minimum_protected_retention,static_constrained_pf_floor_violation,common_scale_oracle_minimum_total_rate_bps_hz,common_scale_oracle_minimum_total_retention,common_scale_oracle_minimum_protected_rate_bps_hz,common_scale_oracle_minimum_protected_retention,common_scale_oracle_floor_violation,hard_spatial_null_minimum_total_rate_bps_hz,hard_spatial_null_minimum_total_retention,hard_spatial_null_minimum_protected_rate_bps_hz,hard_spatial_null_minimum_protected_retention,hard_spatial_null_floor_violation
E3_SITE_02_SEC_2_UE_1,E3_SITE_02_SEC_2,True,True,0.7540091421455146,0.6786082279309632,0.7144343852996826,0.7538705175280235,0.9998161499513166,0.7130481391247714,0.9980596592165287,False,0.7538705175280235,0.9998161499513166,0.7130481391247714,0.9980596592165287,False,0.7553995986693115,1.0018440844362184,0.7283389505376515,1.0194623404529115,False,0.7566880802682185,1.0035529252537723,0.7412237665267217,1.0374973290455523,False,0.756746135824792,1.0036299210795898,0.741804322092457,1.0383099377016876,False
E3_SITE_02_SEC_2_UE_2,E3_SITE_02_SEC_2,True,True,0.688267332687974,0.6194405994191766,0.5159971714019775,0.6878729597950533,0.9994270062311681,0.5120534424727694,0.9923570725814389,False,0.6878729597950533,0.9994270062311681,0.5120534424727694,0.9923570725814389,False,0.6878763305930924,0.9994319037439209,0.5120871504531609,0.9924223984829355,False,0.6876648493456413,0.9991246376026889,0.5099723379786499,0.9883239022280723,False,0.6876622722317689,0.9991208932525649,0.5099465668399262,0.9882739578869945,False
E3_SITE_02_SEC_2_UE_3,E3_SITE_02_SEC_2,True,True,1.2448850303888321,1.120396527349949,0.8036662340164185,1.2442760291904464,0.999510797235472,0.7975762220325611,0.9924222124482923,False,1.244307260222726,0.9995358847186671,0.7978885323553567,0.9928108194465419,False,1.2445247366487413,0.9997105807112338,0.800063296615509,0.9955168734875132,False,1.2445096576187122,0.9996984679219714,0.7999125063152196,0.9953292454724156,False,1.2445081502206459,0.9996972570486541,0.7998974323345561,0.9953104889538195,False
E3_SITE_02_SEC_2_UE_4,E3_SITE_02_SEC_2,True,True,2.093013581633568,1.8837122234702113,2.1347270011901855,2.093401658984103,1.0001854155911554,2.138607774695536,1.0018179249633263,False,2.093401658984103,1.0001854155911554,2.138607774695536,1.0018179249633263,False,2.0935937856248215,1.0002772098548929,2.1405290411027216,1.0027179306343628,False,2.0931345067648826,1.0000577756075621,2.13593625250333,1.0005664664907832,False,2.0931311904234553,1.0000561911260009,2.1359030890890613,1.0005509312892094,False
E3_SITE_02_SEC_3_UE_1,E3_SITE_02_SEC_3,False,False,9.180765487144526e-05,,0.00010800106247188523,9.163699690044472e-05,0.9981411357120547,0.00010629448276187987,0.9841984914690111,False,9.163699690044472e-05,0.9981411357120547,0.00010629448276187987,0.9841984914690111,False,9.163699690044472e-05,0.9981411357120547,0.00010629448276187987,0.9841984914690111,False,9.162787061642175e-05,0.9980417291425725,0.00010620321992165024,0.9833534734836242,False,9.162724677661441e-05,0.9980349340685865,0.00010619698152357678,0.9832957111067487,False
E3_SITE_02_SEC_3_UE_2,E3_SITE_02_SEC_3,True,True,1.6622256845235825,1.4960031160712244,1.3626303672790527,1.6611132346113804,0.9993307467676864,1.3515058681570309,0.9918360111522866,False,1.6611132346113804,0.9993307467676864,1.3515058681570309,0.9918360111522866,False,1.661113234613922,0.9993307467692153,1.3515058681824457,0.9918360111709378,False,1.660949273454762,0.9992321072398863,1.3498662565908448,0.9906327416482756,False,1.6609442361989801,0.9992290768115705,1.3498158840330274,0.9905957745007447,False
E3_SITE_02_SEC_3_UE_3,E3_SITE_02_SEC_3,True,True,0.9777902707457543,0.8800112436711789,1.0318522453308105,0.9781284848023666,1.0003458963202347,1.0352343858969342,1.0032777372743316,False,0.9781284848023666,1.0003458963202347,1.0352343858969342,1.0032777372743316,False,0.9784446427742632,1.0006692355693105,1.0383959656159,1.0063417221939481,False,0.9783935974396277,1.0006170307804487,1.0378855122695454,1.0058470260311354,False,0.9784052776002483,1.0006289762466392,1.038002313875751,1.0059602220887438,False
E3_SITE_02_SEC_3_UE_4,E3_SITE_02_SEC_3,True,True,1.3271190211176873,1.1944071190059187,1.3154287338256836,1.3289428099879035,1.001374246650975,1.3336666225278437,1.0138645965632198,False,1.3289428099879035,1.001374246650975,1.3336666225278437,1.0138645965632198,False,1.333810313288951,1.0050419684028251,1.3823416555383206,1.050867766525088,False,1.3345614905599283,1.005607989429594,1.3898534282480932,1.056578279391814,False,1.334691655595107,1.0057060703350043,1.3911550785998796,1.057567804949767,False
E3_SITE_03_SEC_1_UE_1,E3_SITE_03_SEC_1,True,True,3.844737336039543,3.460263602435589,3.661712646484375,3.82787994852141,0.9956154644531587,3.4931387713030424,0.9539631064870202,False,3.82787994852141,0.9956154644531587,3.4931387713030424,0.9539631064870202,False,3.8281020305013627,0.995673227041482,3.495359591102569,0.9545696040508471,False,3.828056968482142,0.9956615065999325,3.494908970910365,0.9544465413652383,False,3.827944190053193,0.9956321734052063,3.493781186620872,0.9541385477026072,False
E3_SITE_03_SEC_1_UE_2,E3_SITE_03_SEC_1,True,True,1.824702477455139,1.6422322297096252,1.6865674257278442,1.8629519390057394,1.0209620264252317,2.069062041233849,1.2267888076522868,False,1.8629519390057394,1.0209620264252317,2.069062041233849,1.2267888076522868,False,1.86295193900587,1.0209620264253032,2.0690620412351537,1.2267888076530604,False,1.862429496182432,1.0206757097079793,2.063837613000774,1.2236911382953561,False,1.8624852891663073,1.0207062861907563,2.0643955428395273,1.224021946201546,False
