time_s,aggregate_nominal_interference_w,aggregate_nominal_interference_dbw,aggregate_safe_interference_w,aggregate_safe_interference_dbw,aggregate_allowance_w,aggregate_allowance_dbw,short_threshold_w,short_threshold_dbw,budget_sum_w,nominal_network_sum_rate_proxy_bps_hz,safe_network_sum_rate_proxy_bps_hz,rate_retention_fraction,minimum_projection_scale,median_projection_scale,maximum_projection_scale,local_budget_violation_count
205.0,1.2551649965479315e-10,-99.01299180652835,4.510685102645456e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0091343076035,0.9977538265285539,0.01895705390624738,0.018957053906317103,0.018957053906317103,0
206.0,1.2344052584682913e-10,-99.08542236880992,4.5106851026454124e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0094258035488,0.9977542077051109,0.019115795383340437,0.019115795383410693,0.019115795383410693,0
207.0,1.2139972011284699e-10,-99.15782314525886,4.510685102645451e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0097196145526,0.9977545919089693,0.019275800019580507,0.01927580001958051,0.01927580001958051,0
208.0,1.1939345929212297e-10,-99.2301946442227,4.5106851026454907e-14,-133.45757490560672,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0100157599892,0.9977549791654637,0.019437078423421534,0.019437078423421537,0.019437078423421537,0
209.0,1.1742113169270426e-10,-99.30253738252955,4.5106851026453865e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0103142594556,0.9977553695002205,0.0195996413268328,0.0195996413268328,0.019599641326832805,0
210.0,1.1548213687269662e-10,-99.37485188564833,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.010615132779,0.9977557629391666,0.019763499587360806,0.019763499587360806,0.019763499587433227,0
211.0,1.1357588542678383e-10,-99.44713868781727,4.5106851026454377e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0109184000179,0.9977561595085318,0.019928664190521733,0.019928664190521736,0.019928664190521736,0
212.0,1.1170179877803517e-10,-99.51939833213086,4.510685102645437e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.011224081469,0.9977565592348573,0.020095146252003416,0.020095146252076944,0.020095146252076947,0
213.0,1.0985930897529204e-10,-99.59163137056527,4.5106851026454604e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0115321976692,0.9977569621449982,0.02026295702021073,0.020262957020210734,0.020262957020210734,0
214.0,1.0804785849494991e-10,-99.6638383639798,4.510685102645471e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.011842769401,0.9977573682661308,0.02043210787769033,0.020432107877690335,0.02043210787769034,0
215.0,1.0626690004754752e-10,-99.73601988207156,4.510685102645441e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0121558176943,0.997757777625755,0.020602610343876858,0.020602610343952076,0.02060261034395208,0
216.0,1.0451589638923443e-10,-99.808176503272,4.510685102645438e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0124713638327,0.9977581902517025,0.02077447607708127,0.020774476077081272,0.020774476077081275,0
217.0,1.0279432013600557e-10,-99.88030881466607,4.5106851026454244e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0127894293547,0.9977586061721384,0.020947716875871207,0.02094771687587121,0.02094771687587121,0
218.0,1.0110165358378233e-10,-99.95241741180125,4.5106851026454244e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0131100360586,0.997759025415567,0.021122344681567276,0.021122344681644225,0.021122344681644225,0
219.0,9.943738853101604e-11,-100.0245028985175,4.510685102645421e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0134332060048,0.9977594480108363,0.021298371580061187,0.02129837158013872,0.021298371580138722,0
220.0,9.78010261050897e-11,-100.0965658867415,4.510685102645465e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0137589615206,0.997759873987142,0.02147580980324892,0.02147580980332704,0.021475809803327042,0
221.0,9.619207659299486e-11,-100.16860699621843,4.51068510264547e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0140873252011,0.9977603033740314,0.02165467173101207,0.021654671731090785,0.02165467173109079,0
222.0,9.461005927445383e-11,-100.24062685425565,4.510685102645456e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0144183199144,0.9977607362014078,0.02183496989277456,0.021834969892933185,0.02183496989293319,0
223.0,9.30545022586827e-11,-100.31262609542355,4.510685102645478e-14,-133.45757490560672,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.014751968803,0.9977611724995337,0.022016716969429324,0.02201671696958915,0.022016716969589154,0
224.0,9.152494232428813e-11,-100.38460536123037,4.5106851026453903e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0150882952876,0.9977616122990353,0.02219992579457153,0.02219992579457153,0.022199925794571532,0
225.0,9.002092476222577e-11,-100.45656529977092,4.5106851026454604e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0154273230689,0.997762055630905,0.02238460935564762,0.022384609355647622,0.022384609355647626,0
226.0,8.854200322126639e-11,-100.52850656537197,4.5106851026453966e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0157690761309,0.9977625025265056,0.022570780796219755,0.022570780796301506,0.02257078079630151,0
227.0,8.708773955670955e-11,-100.60042981819636,4.510685102645462e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0161135787426,0.9977629530175727,0.022758453417080923,0.022758453417080923,0.022758453417080927,0
228.0,8.565770368170272e-11,-100.6723357238321,4.5106851026454124e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0164608554616,0.9977634071362189,0.022947640676892495,0.022947640676892495,0.0229476406768925,0
229.0,8.425147342101753e-11,-100.74422495287223,4.510685102645407e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0168109311344,0.9977638649149353,0.023138356194255853,0.023138356194255857,0.023138356194255857,0
230.0,8.286863436713735e-11,-100.81609818049066,4.510685102645422e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0171638309008,0.9977643263865961,0.023330613748445642,0.023330613748529905,0.023330613748529905,0
231.0,8.150877973996965e-11,-100.88795608594316,4.51068510264545e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0175195801936,0.9977647915844583,0.02352442728083191,0.023524427280916818,0.02352442728091682,0
232.0,8.017151024755795e-11,-100.95979935212604,4.510685102645427e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0178782047424,0.9977652605421676,0.023719810895507742,0.023719810895593295,0.0237198108955933,0
233.0,7.885643394992981e-11,-101.03162866508107,4.510685102645412e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0182397305739,0.9977657332937581,0.023916778860670312,0.023916778860670312,0.023916778860756514,0
234.0,7.756316612522162e-11,-101.10344471348773,4.510685102645451e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0186041840142,0.997766209873655,0.02411534560908553,0.02411534560908553,0.024115345609085535,0
235.0,7.629132913790101e-11,-101.17524818815104,4.510685102645428e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0189715916899,0.9977666903166772,0.024315525739447764,0.024315525739447764,0.02431552573944777,0
236.0,7.504055230913996e-11,-101.24703978148061,4.510685102645434e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0193419805304,0.9977671746580385,0.0245173340168196,0.0245173340168196,0.024517334016819603,0
237.0,7.381047178953262e-11,-101.31882018694789,4.510685102645459e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0197153777675,0.9977676629333493,0.02472078537339802,0.024720785373398023,0.024720785373398023,0
238.0,7.260073043388551e-11,-101.39059009853486,4.510685102645444e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.020091810938,0.9977681551786179,0.02492589490903609,0.024925894909125623,0.024925894909125626,0
239.0,7.141097767794253e-11,-101.46235021018092,4.510685102645438e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0204713078833,0.9977686514302516,0.02513267789215862,0.025132677892248836,0.025132677892248836,0
240.0,7.024086941734373e-11,-101.53410121520832,4.510685102645413e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0208538967516,0.9977691517250583,0.025341149759764797,0.0253411497597648,0.02534114975994661,0
241.0,6.909006788837283e-11,-101.60584380575172,4.5106851026454194e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.021239605997,0.9977696561002463,0.02555132611782456,0.025551326117824562,0.025551326117824565,0
242.0,6.795824155085296e-11,-101.67757867216787,4.510685102645403e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0216284643813,0.9977701645934259,0.025763222742022626,0.02576322274202263,0.025763222742022633,0
243.0,6.684506497288981e-11,-101.7493065024427,4.510685102645427e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0220205009737,0.99777067724261,0.025976855577617086,0.02597685557761709,0.025976855577710088,0
244.0,6.575021871766397e-11,-101.82102798158105,4.510685102645429e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0224157451504,0.9977711940862126,0.026192240739540837,0.026192240739634547,0.02619224073963455,0
245.0,6.467338923177086e-11,-101.8927437910102,4.5106851026454004e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.022814226596,0.9977717151630506,0.026409394512948804,0.026409394512948808,0.026409394512948808,0
246.0,6.361426873583421e-11,-101.96445460794871,4.510685102645464e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0232159753019,0.9977722405123429,0.026628333352184373,0.026628333352184376,0.026628333352184376,0
247.0,6.257255511657886e-11,-102.03616110479182,4.510685102645444e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0236210215669,0.9977727701737095,0.026849073881499947,0.026849073881595825,0.02684907388159583,0
248.0,6.154795182091338e-11,-102.10786394847622,4.5106851026454194e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0240293959961,0.9977733041871715,0.027071632894806408,0.02707163289480641,0.027071632894806415,0
249.0,6.05401677517107e-11,-102.17956379984314,4.510685102645457e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0244411295007,0.9977738425931503,0.02729602735436231,0.027296027354459667,0.02729602735445967,0
250.0,5.954891716534152e-11,-102.25126131299469,4.510685102645403e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0248562532962,0.9977743854324648,0.027522274391765165,0.02752227439176517,0.027522274391765172,0
251.0,5.857463603427016e-11,-102.32290401302049,4.510685102645429e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0252744875118,0.9977749323391402,0.027750221589142823,0.027750221589142827,0.02775022158914283,0
252.0,5.761657027057448e-11,-102.39452597442208,4.510685102645476e-14,-133.45757490560672,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0256960538661,0.9977754836031084,0.027979989903426605,0.027979989903426608,0.027979989903526223,0
253.0,5.667420491050969e-11,-102.46614563930167,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0261210876794,0.9977760394013218,0.028211653211129936,0.02821165321112994,0.028211653211230314,0
254.0,5.5747274649646183e-11,-102.5377635937489,4.510685102645415e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0265496208013,0.9977765997754288,0.028445228998415426,0.02844522899841543,0.028445228998415433,0
255.0,5.4835519050341346e-11,-102.60938041322719,4.510685102645412e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0269816853634,0.997777164767446,0.028680734907284518,0.02868073490728452,0.028680734907284525,0
256.0,5.393868244927763e-11,-102.68099666188593,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.027417313775,0.9977777344197545,0.028918188734185266,0.028918188734185266,0.02891818873418527,0
257.0,5.305651386639935e-11,-102.75261289188305,4.5106851026454465e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0278565387215,0.9977783087750949,0.029157608428536104,0.029157608428536107,0.029157608428536107,0
258.0,5.218876691574434e-11,-102.82422964267636,4.51068510264547e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0282993931604,0.9977788878765644,0.029399012091024877,0.029399012091024877,0.02939901209102488,0
259.0,5.1335199717769783e-11,-102.89584744031374,4.510685102645433e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0287459103188,0.9977794717676128,0.02964241797177285,0.029642417971772854,0.029642417971772857,0
260.0,5.049557481290238e-11,-102.9674667967432,4.510685102645457e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0291961236886,0.9977800604920362,0.02988784446843524,0.029887844468435242,0.029887844468435246,0
261.0,4.966965907705697e-11,-103.03908820907958,4.510685102645423e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0296500670237,0.9977806540939724,0.030135310124016948,0.03013531012401695,0.030135310124123692,0
262.0,4.885722363818675e-11,-103.11071215890495,4.510685102645445e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0301077743343,0.9977812526178957,0.030384833624660122,0.030384833624660126,0.03038483362466013,0
263.0,4.805804379471806e-11,-103.18233911152802,4.510685102645437e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0305692798838,0.9977818561086108,0.030636433797144105,0.03063643379714411,0.030636433797144112,0
264.0,4.7271898935087395e-11,-103.25396951526884,4.5106851026454295e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0310346181832,0.9977824646112459,0.030890129606319428,0.030890129606319428,0.03089012960631943,0
265.0,4.651247871720405e-11,-103.32430515691246,4.51068510264545e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0314952834628,0.9977830670031765,0.03114128381190967,0.031141283811909674,0.031141283812019773,0
266.0,4.5763108900981056e-11,-103.39484479567352,4.510685102645403e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0319610353927,0.9977836760466982,0.031395217383523646,0.03139521738363461,0.03139521738363461,0
267.0,4.5026035299718275e-11,-103.4653629250542,4.510685102645432e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0324304299776,0.9977842898535613,0.03165114321152691,0.03165114321152691,0.031651143211526914,0
268.0,4.430105334957197e-11,-103.53585947400677,4.5106851026454446e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0329034939222,0.9977849084586863,0.03190907600225333,0.03190907600225334,0.03190907600236607,0
269.0,4.3587962196581845e-11,-103.60633434434189,4.510685102645448e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.033380253922,0.9977855318969818,0.03216903046047484,0.03216903046047485,0.03216903046047485,0
270.0,4.2886564624779127e-11,-103.67678740990027,4.5106851026454616e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0338607366526,0.9977861602033303,0.0324310212822167,0.032431021282216706,0.032431021282331225,0
271.0,4.2196666985484695e-11,-103.74721851573356,4.5106851026454276e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.034344968756,0.9977867934125704,0.03269506314802677,0.032695063148026775,0.032695063148026775,0
272.0,4.1518079127816205e-11,-103.81762747729147,4.510685102645438e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0348329768283,0.9977874315594806,0.032961170715909205,0.032961170715909205,0.032961170716025556,0
273.0,4.085061433058422e-11,-103.88801407959555,4.510685102645401e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0353247874052,0.9977880746787605,0.03322935861395307,0.03322935861395307,0.03322935861407035,0
274.0,4.0212827013340045e-11,-103.95635394364474,4.5106851026454206e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0358061131042,0.997788704087422,0.03349183568975937,0.03349183568975938,0.03349183568987761,0
275.0,3.957906903663078e-11,-104.02534425314289,4.510685102645436e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0362958640849,0.9977893445134577,0.03375891401086867,0.03375891401086867,0.03375891401110707,0
276.0,3.8955773615790965e-11,-104.09428166652378,4.5106851026454036e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0367891279104,0.9977899895330875,0.03402791490261974,0.03402791490261974,0.03402791490261975,0
277.0,3.834276784355092e-11,-104.16316539976646,4.5106851026454396e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0372859206907,0.9977906391673779,0.034298847299259055,0.034298847299259055,0.03429884729938021,0
278.0,3.773988191800989e-11,-104.23199463006196,4.510685102645438e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0377862581789,0.9977912934369285,0.034571719942462734,0.03457171994246274,0.03457171994246274,0
279.0,3.714694908193869e-11,-104.30076849502032,4.510685102645453e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.038290155752,0.997791952361847,0.03484654137031671,0.03484654137043985,0.034846541370439854,0
280.0,3.656380556288059e-11,-104.36948609192358,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0387976283891,0.9977926159617214,0.035123319906919206,0.03512331990691921,0.03512331990691921,0
281.0,3.599029051465062e-11,-104.43814647695505,4.5106851026454515e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0393086906527,0.9977932842555938,0.03540206364974213,0.03540206364974214,0.035402063649742146,0
282.0,3.54262459599722e-11,-104.50674866443244,4.510685102645417e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.039823356665,0.9977939572619315,0.035682780459161775,0.035682780459161775,0.03568278045916178,0
283.0,3.487151673385649e-11,-104.57529162609141,4.510685102645432e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0403416400885,0.9977946349986004,0.03596547794604052,0.03596547794604052,0.035965477946040526,0
284.0,3.4354889840157824e-11,-104.64011439697322,4.510685102645412e-14,-133.4575749056068,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0408355578045,0.9977952808732944,0.03623489227947233,0.03623489227947234,0.03623489227960069,0
285.0,3.384594754404325e-11,-104.70493322979368,4.510685102645441e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.041333132205,0.9977959315296755,0.036506308221155186,0.036506308221284645,0.036506308221284645,0
286.0,3.3345553749376494e-11,-104.76962066120521,4.5106851026454206e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0418334006129,0.9977965857088928,0.036779200787233256,0.03677920078749444,0.03677920078749444,0
287.0,3.2853566668171184e-11,-104.83417475412523,4.5106851026454206e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0423363527104,0.9977972433974542,0.03705356446517753,0.03705356446517753,0.03705356446517754,0
288.0,3.23698470416068e-11,-104.89859352779789,4.510685102645421e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.042841977299,0.9977979045807158,0.037329393260797136,0.03732939326079714,0.03732939326079714,0
289.0,3.189425809022586e-11,-104.96287495757399,4.510685102645475e-14,-133.45757490560672,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0433502622768,0.9977985692428526,0.03760668068834985,0.037606680688483905,0.03760668068848391,0
290.0,3.1447425920810264e-11,-105.02414897250164,4.510685102645428e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0438382687607,0.9977992073876857,0.037872912400286764,0.03787291240028677,0.03787291240028677,0
291.0,3.101858511415732e-11,-105.0837801603654,4.5106851026454414e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0443164960445,0.9977998327446846,0.03813381565064539,0.0381338156506454,0.038133815650781944,0
292.0,3.0597094163364764e-11,-105.14319816941304,4.510685102645452e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0447962784899,0.9978004601353007,0.03839557388248123,0.03839557388248123,0.038395573882619057,0
293.0,3.0182829477000464e-11,-105.20240049893488,4.5106851026454345e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0452775827059,0.9978010895158698,0.03865816894187917,0.03865816894201829,0.038658168942018296,0
294.0,2.977566967574935e-11,-105.26138462147047,4.5106851026454433e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0457603743259,0.9978017208414525,0.03892158214146508,0.038921582141465086,0.038921582141465086,0
295.0,2.939613655291784e-11,-105.31709743873661,4.510685102645447e-14,-133.45757490560675,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0462193993701,0.9978023210885186,0.03917203434900513,0.03917203434900513,0.03917203434914695,0
296.0,2.9016547347212284e-11,-105.37354265132613,4.510685102645436e-14,-133.45757490560678,4.5106851026454433e-14,-133.45757490560675,5.0118723362727144e-14,-133.0,4.5106851026454433e-14,764.7268434562777,763.0466874597037,0.9978029331506393,0.03942742254905129,0.039427422549051294,0.039427422549194485,0
