sector_id,site_id,array_rows,array_cols,users,protected_band_power_w,nominal_precoder_power_w,nominal_transmit_domain_leakage_w,nominal_local_sum_rate_bps_hz,horizontal_offset_deg,vertical_offset_deg,element_pattern_gain_dbi,basic_transmission_loss_db,prototype_user_metadata_json
E3_SITE_14_SEC_2,E3_SITE_14,16,16,4,3.9810717055349722,3.981071705534973,0.35671653402752723,13.79817409646633,-139.0986833925749,12.471638723080035,-22.0,118.830879479244,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 19.401281998946175, ""local_elevation_offset_deg"": 3.268963879508087}, {""user_index"": 1, ""local_azimuth_offset_deg"": 12.737042888891757, ""local_elevation_offset_deg"": 7.250136647336511}, {""user_index"": 2, ""local_azimuth_offset_deg"": -9.480871476264035, ""local_elevation_offset_deg"": -6.748240500344968}, {""user_index"": 3, ""local_azimuth_offset_deg"": -22.346086114674073, ""local_elevation_offset_deg"": 0.9849235936677516}]"
E3_SITE_14_SEC_3,E3_SITE_14,16,16,4,3.9810717055349722,3.9810717055349705,3.02777342659658,12.749856044134217,100.90131660742507,12.471638723080035,-21.3584401388427,118.830879479244,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -5.421315210426911, ""local_elevation_offset_deg"": 2.1829058089854865}, {""user_index"": 1, ""local_azimuth_offset_deg"": 10.838782657077644, ""local_elevation_offset_deg"": 0.47020006959727745}, {""user_index"": 2, ""local_azimuth_offset_deg"": 8.220054193955214, ""local_elevation_offset_deg"": -6.550471446013129}, {""user_index"": 3, ""local_azimuth_offset_deg"": -3.6601045349416026, ""local_elevation_offset_deg"": 0.6468297120137443}]"
E3_SITE_15_SEC_1,E3_SITE_15,16,16,4,3.9810717055349722,3.981071705534972,5.490630715904027,13.356664502317495,16.094192730742805,13.095949589290823,6.77720160388296,120.236090026821,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 16.486505602656166, ""local_elevation_offset_deg"": -4.845012214884401}, {""user_index"": 1, ""local_azimuth_offset_deg"": 1.5209592193592592, ""local_elevation_offset_deg"": 4.40681363904338}, {""user_index"": 2, ""local_azimuth_offset_deg"": -20.52478964815549, ""local_elevation_offset_deg"": 6.933854519705905}, {""user_index"": 3, ""local_azimuth_offset_deg"": -23.321872584714157, ""local_elevation_offset_deg"": 4.332848284254817}]"
E3_SITE_15_SEC_2,E3_SITE_15,16,16,4,3.9810717055349722,3.9810717055349727,2.1191511567877974,12.896009736027873,-103.9058072692572,13.095949589290823,-22.0,120.236090026821,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -8.465202848943871, ""local_elevation_offset_deg"": 0.3421896832295417}, {""user_index"": 1, ""local_azimuth_offset_deg"": 1.5692030765382974, ""local_elevation_offset_deg"": -4.153569871374279}, {""user_index"": 2, ""local_azimuth_offset_deg"": -8.342238635120943, ""local_elevation_offset_deg"": 6.875283687759037}, {""user_index"": 3, ""local_azimuth_offset_deg"": -10.427619846439264, ""local_elevation_offset_deg"": -1.3367994613497167}]"
E3_SITE_15_SEC_3,E3_SITE_15,16,16,4,3.9810717055349722,3.9810717055349736,2.7036449895835455,13.749832541052372,136.0941927307428,13.095949589290823,-22.0,120.236090026821,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -0.5942734869743873, ""local_elevation_offset_deg"": 7.708789060593405}, {""user_index"": 1, ""local_azimuth_offset_deg"": 4.291043530627729, ""local_elevation_offset_deg"": 3.1332361166402}, {""user_index"": 2, ""local_azimuth_offset_deg"": 12.052616180525959, ""local_elevation_offset_deg"": -6.555043306511347}, {""user_index"": 3, ""local_azimuth_offset_deg"": 20.417018697953246, ""local_elevation_offset_deg"": -2.4680091872615204}]"
E3_SITE_16_SEC_1,E3_SITE_16,16,16,4,3.9810717055349722,3.981071705534973,4.5601340275269475,13.708247693171089,-10.889433435661545,11.93666103535363,7.258517480077728,117.608220398658,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -20.323544764520772, ""local_elevation_offset_deg"": -4.291292554579215}, {""user_index"": 1, ""local_azimuth_offset_deg"": -1.595315304124803, ""local_elevation_offset_deg"": 7.166807792056128}, {""user_index"": 2, ""local_azimuth_offset_deg"": 6.899839767506734, ""local_elevation_offset_deg"": -3.474573277299859}, {""user_index"": 3, ""local_azimuth_offset_deg"": 7.226220332786156, ""local_elevation_offset_deg"": 7.685213969023646}]"
E3_SITE_16_SEC_2,E3_SITE_16,16,16,4,3.9810717055349722,3.9810717055349727,0.43266682592822736,13.728166811380511,-130.88943343566154,11.93666103535363,-22.0,117.608220398658,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -2.327921781616265, ""local_elevation_offset_deg"": 3.411941732673398}, {""user_index"": 1, ""local_azimuth_offset_deg"": -0.00030891615650929793, ""local_elevation_offset_deg"": -7.684298948440498}, {""user_index"": 2, ""local_azimuth_offset_deg"": 20.54223094916148, ""local_elevation_offset_deg"": 5.838159419284965}, {""user_index"": 3, ""local_azimuth_offset_deg"": 10.591976848737808, ""local_elevation_offset_deg"": 4.8607932542035535}]"
E3_SITE_16_SEC_3,E3_SITE_16,16,16,4,3.9810717055349722,3.9810717055349727,1.2808030028813202,13.804236147634732,109.11056656433846,11.93666103535363,-22.0,117.608220398658,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 5.669424218551974, ""local_elevation_offset_deg"": -4.619404097627589}, {""user_index"": 1, ""local_azimuth_offset_deg"": -1.677099326300521, ""local_elevation_offset_deg"": -0.9186167574234343}, {""user_index"": 2, ""local_azimuth_offset_deg"": -19.58905486997272, ""local_elevation_offset_deg"": 6.474586757200143}, {""user_index"": 3, ""local_azimuth_offset_deg"": -27.005823815444046, ""local_elevation_offset_deg"": -6.8758208729943675}]"
E3_SITE_17_SEC_1,E3_SITE_17,16,16,4,3.9810717055349722,3.981071705534972,2.189260898005425,13.242372537144103,19.098683392596257,13.04138104073046,6.480935403227959,161.940123993172,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -15.897297554144833, ""local_elevation_offset_deg"": -4.907068981884796}, {""user_index"": 1, ""local_azimuth_offset_deg"": 24.40135050952408, ""local_elevation_offset_deg"": -1.5643205347556286}, {""user_index"": 2, ""local_azimuth_offset_deg"": -13.791990836980327, ""local_elevation_offset_deg"": -1.9070160224875519}, {""user_index"": 3, ""local_azimuth_offset_deg"": -8.004278607604203, ""local_elevation_offset_deg"": -5.735719398671147}]"
E3_SITE_17_SEC_2,E3_SITE_17,16,16,4,3.9810717055349722,3.981071705534972,1.703851688603887,13.793045897593009,-100.90131660740374,13.04138104073046,-21.399725384777437,161.940123993172,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 2.69952929169526, ""local_elevation_offset_deg"": 7.4086831538306}, {""user_index"": 1, ""local_azimuth_offset_deg"": -23.715220177552464, ""local_elevation_offset_deg"": -0.3523310917602398}, {""user_index"": 2, ""local_azimuth_offset_deg"": 6.161334793573552, ""local_elevation_offset_deg"": -1.0883619239088773}, {""user_index"": 3, ""local_azimuth_offset_deg"": 6.945409781234922, ""local_elevation_offset_deg"": -7.299920330164033}]"
E3_SITE_17_SEC_3,E3_SITE_17,16,16,4,3.9810717055349722,3.9810717055349722,1.066123548029916,13.803960235862943,139.09868339259629,13.04138104073046,-22.0,161.940123993172,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -19.834540269972422, ""local_elevation_offset_deg"": -3.065681546373005}, {""user_index"": 1, ""local_azimuth_offset_deg"": 26.125409226345695, ""local_elevation_offset_deg"": -3.206010495168048}, {""user_index"": 2, ""local_azimuth_offset_deg"": 3.0202271727958205, ""local_elevation_offset_deg"": -3.4327345490895933}, {""user_index"": 3, ""local_azimuth_offset_deg"": -12.580556126799973, ""local_elevation_offset_deg"": -7.709160875707301}]"
E3_SITE_18_SEC_1,E3_SITE_18,16,16,4,3.9810717055349722,3.981071705534972,1.5142413683226097,13.768186102147014,10.889433435686726,12.99970297481426,7.183227347738755,117.615188351318,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -16.636115802634883, ""local_elevation_offset_deg"": -3.1589205185724154}, {""user_index"": 1, ""local_azimuth_offset_deg"": 17.977491030228123, ""local_elevation_offset_deg"": 3.7342646145372136}, {""user_index"": 2, ""local_azimuth_offset_deg"": -15.26899702754649, ""local_elevation_offset_deg"": 5.441586231183496}, {""user_index"": 3, ""local_azimuth_offset_deg"": 1.2673247573588178, ""local_elevation_offset_deg"": -1.6841615741908953}]"
E3_SITE_18_SEC_2,E3_SITE_18,16,16,4,3.9810717055349722,3.9810717055349722,1.1606138744993857,12.727799521305965,-109.11056656431326,12.99970297481426,-22.0,117.615188351318,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 3.5966859699156934, ""local_elevation_offset_deg"": 1.7452598186516344}, {""user_index"": 1, ""local_azimuth_offset_deg"": 22.68487109422385, ""local_elevation_offset_deg"": -2.5375929359818308}, {""user_index"": 2, ""local_azimuth_offset_deg"": 1.4780369427932811, ""local_elevation_offset_deg"": 2.366334553438982}, {""user_index"": 3, ""local_azimuth_offset_deg"": -8.7448770400729, ""local_elevation_offset_deg"": 0.10380546042565797}]"
E3_SITE_18_SEC_3,E3_SITE_18,16,16,4,3.9810717055349722,3.981071705534972,2.2580000991657876,13.127536453580026,130.88943343568673,12.99970297481426,-22.0,117.615188351318,"[{""user_index"": 0, ""local_azimuth_offset_deg"": 15.516633795968382, ""local_elevation_offset_deg"": -1.1199320527639305}, {""user_index"": 1, ""local_azimuth_offset_deg"": -16.672019793164946, ""local_elevation_offset_deg"": -5.527951680546309}, {""user_index"": 2, ""local_azimuth_offset_deg"": -4.8118143520175956, ""local_elevation_offset_deg"": 2.913922235548899}, {""user_index"": 3, ""local_azimuth_offset_deg"": 13.88784725023148, ""local_elevation_offset_deg"": 1.2174644875931726}]"
E3_SITE_19_SEC_1,E3_SITE_19,16,16,4,3.9810717055349722,3.9810717055349722,11.930760040583635,13.77136614720292,0.0,13.207718962187377,7.504538205394204,116.461273131842,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -1.0336004062424706, ""local_elevation_offset_deg"": 1.879017881346023}, {""user_index"": 1, ""local_azimuth_offset_deg"": -0.6313768610111055, ""local_elevation_offset_deg"": -4.697435051208602}, {""user_index"": 2, ""local_azimuth_offset_deg"": 21.18629783667057, ""local_elevation_offset_deg"": -2.9928917608899788}, {""user_index"": 3, ""local_azimuth_offset_deg"": 6.659715891000744, ""local_elevation_offset_deg"": -3.9396319116501495}]"
E3_SITE_19_SEC_2,E3_SITE_19,16,16,4,3.9810717055349722,3.9810717055349727,0.8748123062932524,13.819330078403537,-120.0,13.207718962187377,-22.0,116.461273131842,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -13.691719199048267, ""local_elevation_offset_deg"": -7.005408781918108}, {""user_index"": 1, ""local_azimuth_offset_deg"": 20.58724250602785, ""local_elevation_offset_deg"": -5.4732128830280224}, {""user_index"": 2, ""local_azimuth_offset_deg"": -26.8237156092072, ""local_elevation_offset_deg"": 5.4279864462487115}, {""user_index"": 3, ""local_azimuth_offset_deg"": -3.9575030046603636, ""local_elevation_offset_deg"": 0.7061667942285599}]"
E3_SITE_19_SEC_3,E3_SITE_19,16,16,4,3.9810717055349722,3.9810717055349722,0.6127315836478151,13.429518768012445,120.0,13.207718962187377,-22.0,116.461273131842,"[{""user_index"": 0, ""local_azimuth_offset_deg"": -14.51458219382818, ""local_elevation_offset_deg"": 2.3231717892179358}, {""user_index"": 1, ""local_azimuth_offset_deg"": 7.532134085347153, ""local_elevation_offset_deg"": -7.067891126811615}, {""user_index"": 2, ""local_azimuth_offset_deg"": -18.5833939445477, ""local_elevation_offset_deg"": 4.009135500507256}, {""user_index"": 3, ""local_azimuth_offset_deg"": 0.14706674880707027, ""local_elevation_offset_deg"": -0.6666811181394028}]"
