campaign_seed,pass_slot,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf
44008,0,0.5206480870952177,0.24337854833822803,0.01043711002760972,-0.0596868443378753
44008,1,0.514880459828774,0.22834882201176754,0.0017108275776038795,-0.06233204081536314
44008,2,0.4982175936594402,0.16066701251723714,0.024443626375017402,-0.05969390428077759
44008,3,0.409451534219869,0.21555513535938076,0.027436169346032102,-0.05774594197283989
44008,4,0.33267002185571926,0.22903373681542405,0.03303985785320407,-0.055031229238409196
