time_s,short_multiple_online_predictive_constrained_pf_ratio,short_multiple_online_delayed_myopic_constrained_pf_ratio,short_multiple_static_constrained_pf_ratio,short_multiple_virtual_queue_gain_1_online_pf_ratio,short_multiple_instantaneous_common_scale_oracle_ratio,short_multiple_exact_hard_null_reference_ratio,long_multiple_online_predictive_constrained_pf_ratio,long_multiple_online_delayed_myopic_constrained_pf_ratio,long_multiple_static_constrained_pf_ratio,long_multiple_virtual_queue_gain_1_online_pf_ratio,long_multiple_instantaneous_common_scale_oracle_ratio,long_multiple_exact_hard_null_reference_ratio,long_multiple_online_predictive_constrained_pf_two_drops_ratio,short_single_online_predictive_constrained_pf_ratio,short_single_online_delayed_myopic_constrained_pf_ratio,short_single_static_constrained_pf_ratio,short_single_virtual_queue_gain_1_online_pf_ratio,short_single_instantaneous_common_scale_oracle_ratio,short_single_exact_hard_null_reference_ratio,long_single_online_predictive_constrained_pf_ratio,long_single_online_delayed_myopic_constrained_pf_ratio,long_single_static_constrained_pf_ratio,long_single_virtual_queue_gain_1_online_pf_ratio,long_single_instantaneous_common_scale_oracle_ratio,long_single_exact_hard_null_reference_ratio
124.0,0.9988069004862347,0.9486860669091377,0.877062457868099,1.7620607865471125,1.000000000000001,0.0,0.9998803598342801,0.9163851953831254,0.6706059592576264,2.689950104226684,1.0,0.0,0.9998803598342801,0.9927436363933415,0.9399821048774524,0.5897645382859557,2.0598644047351016,0.9999999999999993,0.0,0.997476916339505,0.9283008758374868,0.7430660605642938,3.299770427493914,0.9999999999999982,0.0
125.0,0.9886505475103369,0.9391200340224063,0.8681847242163375,1.7442601142726266,0.9817182810411205,0.0,0.9862837207479531,0.9039227327262932,0.66115142762506,2.652675362378695,0.981732448043644,0.0,0.9862837207479531,0.9820293324894963,0.9299552176506362,0.5832491205642186,2.0386329039810964,0.9817182810411187,0.0,0.9828703061721191,0.9146666353354516,0.7316955016755046,3.250592977919392,0.9817324480436427,0.0
126.0,0.9785845341544911,0.9296371927911679,0.8593838789698456,1.7266097222411838,0.963797945798381,0.0,0.9728918179334181,0.8916467203930696,0.6518466170530836,2.6159782825426596,0.9638242695122432,0.0,0.9728918179334181,0.9714270712543054,0.920029598025218,0.5768050322017058,2.0175966630981303,0.9637979457983793,0.0,0.9685024698902096,0.9012547431948832,0.7205202105498829,3.202227022121355,0.9638242695122416,0.0
127.0,0.9686079179405355,0.9202367330850643,0.8506591706267513,1.7091079187546108,0.9462310678326781,0.0,0.9597007820814162,0.8795536970558802,0.6426885242589182,2.5798477016108965,0.9462678257648585,0.0,0.9597007820814162,0.9609349862376518,0.9102036196529737,0.570431070813498,1.996752903319327,0.9462310678326765,0.0,0.9543686691836857,0.8880608290363728,0.7095361334723355,3.154656793878442,0.9462678257648569,0.0
128.0,0.9587197806155977,0.9109178640596198,0.8420098672074596,1.6917530768900007,0.9290099339587148,0.0,0.9467068349568929,0.867640281211599,0.6336742208412297,2.5442727255605395,0.9290556631333753,0.0,0.9467068349568929,0.9505512775846523,0.9004757154725292,0.56412607296932,1.9760989522511168,0.9290099339587133,0.0,0.940464278747837,0.8750806257743289,0.6987393172232332,3.1078668947252353,0.9290556631333737,0.0
129.0,0.9999581716695415,0.9488900932282442,0.8334352556076107,0.8396227718351079,1.0000000000000002,0.0,0.9786167746156719,0.9339062872539261,0.6248008513786347,1.2595889615081086,0.9999999999999996,0.0,0.9786167746156719,0.995550267787121,0.9402742097378981,0.557888913015959,0.980861955783411,1.0000000000000004,0.0,0.9995039290724571,0.9267847833181265,0.6881259062847855,1.5385239750700817,0.9999999999999998,0.0
130.0,0.9896717624966287,0.9391765879802665,0.8249346409566085,0.8310654051810462,0.9818534350514823,0.0,0.965256273868621,0.9212955364817877,0.6160656315667944,1.2422949841633315,0.981861867162375,0.0,0.965256273868621,0.9846016381000648,0.9301021091753936,0.5517185019077481,0.9706882655729587,0.9818534350514827,0.0,0.9851216562381595,0.9133257747963814,0.6776921401465588,1.5158226009540725,0.9818618671623753,0.0
131.0,0.9794771576794309,0.9295489406699534,0.8165073459738101,0.822579486196645,0.964061869766232,0.0,0.9520976934370251,0.9088710648724233,0.6074658463867514,1.225263544646829,0.9640777996095833,0.0,0.9520976934370251,0.9737686782458183,0.9200333621765825,0.5456137860414498,0.960606099665593,0.9640618697662323,0.0,0.9709673936123691,0.9000829494533431,0.6674343506967646,1.4934895837439988,0.9640777996095835,0.0
132.0,0.9693734233735033,0.920006321932521,0.8081527103359722,0.8141643152519896,0.9466176984233153,0.0,0.9391371940961182,0.89662943732516,0.5989988483133835,1.2084896887017522,0.9466403746379858,0.0,0.9391371940961182,0.9630495773448757,0.910066412630665,0.5395737461049798,0.9506143092928749,0.9466176984233158,0.0,0.9570367726555333,0.8870521052172186,0.6573489597033724,1.471517894045384,0.9466403746379862,0.0
133.0,0.9593596507225137,0.910547922664342,0.7998700900495972,0.8058192191602295,0.9295135089209119,0.0,0.9263710286428601,0.8845672993805389,0.5906620555578526,1.1919685805089386,0.9295423425265991,0.0,0.9263710286428601,0.9524425872527805,0.9001997598809736,0.533597395936961,0.9407117896961561,0.9295135089209122,0.0,0.9433255265617497,0.8742291390357492,0.6474324763739548,1.4499006632394846,0.9295423425265992,0.0
134.0,0.9981617145557609,0.9494349548973608,0.7916588568290384,0.40000967484487665,0.9999999999999994,0.0,0.9596891187843327,0.9137955396231491,0.582452950344715,0.5892435972790372,0.999999999999999,0.0,0.9596891187843327,0.9918982524115755,0.9407195785771144,0.5276837813989854,0.4670863127305668,0.9999999999999998,0.0,0.99958555737009,0.9298294876476731,0.6376814949913752,0.7160117529740841,0.9999999999999994,0.0
135.0,0.987703520581618,0.9395984741548133,0.783518397483458,0.39589261229124667,0.9819820714191416,0.0,0.9465853038645904,0.9014071570937104,0.5743690772248268,0.5812097351730758,0.981988661040441,0.0,0.9465853038645904,0.9808838037230547,0.9304233006421272,0.5218319792632118,0.4622039815484207,0.981982071419142,0.0,0.9851786227193362,0.9165445848120446,0.6280926926226216,0.7055227571745845,0.9819886610404415,0.0
136.0,0.9773416820056069,0.9298493689194368,0.7754481133161577,0.3918097882517509,0.9643134643854234,0.0,0.9336781324394818,0.8892023964222551,0.5664080414247598,0.5732956167665517,0.9643264012056996,0.0,0.9336781324394818,0.9699832495267324,0.9202313577381395,0.5160410961178815,0.4573649611001034,0.9643134643854236,0.0,0.971000635609227,0.903466841064691,0.6186628268975226,0.6952015463905911,0.9643264012056998,0.0
137.0,0.9670752005166893,0.9201868208765853,0.7674474195263584,0.38776091116589634,0.9469868353246279,0.0,0.9209639079283024,0.8771778561167284,0.5585675072270944,0.5654990405685355,0.9470059820959957,0.0,0.9209639079283024,0.9591949612737085,0.9101423088238884,0.5103102672862975,0.4525687743807881,0.9469868353246282,0.0,0.9570471764242332,0.8905923711137509,0.6093887338499466,0.6850449794736002,0.9470059820959962,0.0
138.0,0.956903103518938,0.9106100320949344,0.7595157446292388,0.3837456999804224,0.9299950187862956,0.0,0.9084390225922799,0.8653302157000557,0.5508451963895328,0.5578178569828007,0.9300203289719321,0.0,0.9084390225922799,0.9485173681010675,0.9001547620158832,0.5046386557684489,0.44781496223018613,0.929995018786296,0.0,0.9433139298451706,0.8779173790222724,0.6002673258251771,0.6750499856833615,0.9300203289719323,0.0
139.0,0.9998436701625154,0.9467962761582881,0.7516525298853793,0.19289727782573032,1.000000000000001,0.0,0.9995145519887858,0.8984848781316997,0.5432388865984039,0.34434385677358004,0.9999999999999998,0.0,0.9995145519887858,0.9565387000198624,0.9371300109941613,0.49902545120156905,0.22712934918662464,0.9999999999999994,0.0,0.9339832495883179,0.9297239398486052,0.59129558944808,0.47025616882674326,0.9999999999999982,0.0
140.0,0.9892485762320635,0.9368106357566993,0.7438572287370016,0.1908736545829274,0.9821061543295507,0.0,0.9858369778220434,0.8863030684859657,0.5357464099516606,0.33938031588385714,0.9821136593757098,0.0,0.9858369778220434,0.945692199839704,0.9266752398291174,0.4934698688375338,0.2247001138501184,0.9821061543295492,0.0,0.9205659317798546,0.9164194851136634,0.5824705836433293,0.46295622528014335,0.9821136593757083,0.0
141.0,0.9787515895772211,0.9269165956873835,0.736129306264574,0.1888673454202414,0.964556463963406,0.0,0.9723631745739378,0.8743001158452893,0.5283656514828925,0.3344951327515627,0.9645716280333613,0.0,0.9723631745739378,0.9349608654409453,0.9163267495370293,0.48797114854685436,0.22229314409032158,0.9645564639634043,0.0,0.907359489164423,0.9033228839931574,0.5737894377189494,0.4557799733135748,0.9645716280333597,0.0
142.0,0.9683517439544189,0.9171132761408473,0.7284682386529563,0.18687821042009412,0.947343802403212,0.0,0.9590893759816603,0.86247276084989,0.5210945477158381,0.3296868420232804,0.9473668290733347,0.0,0.9590893759816603,0.9243431153168653,0.906083175905829,0.48252855384217236,0.2199082066140583,0.9473438024032106,0.0,0.8943599154714781,0.8904302125106489,0.565249349499268,0.4487250374247315,0.9473668290733331,0.0
143.0,0.9580480971522644,0.9073998180052757,0.7208735126667027,0.18490611410648133,0.9304612089430676,0.0,0.9460119058859229,0.8508178218357627,0.5139310852498666,0.3249540117444159,0.9304923417695296,0.0,0.9460119058859229,0.9138374199896989,0.8959432007270568,0.47714137092190906,0.21754507599218748,0.9304612089430662,0.0,0.8815632982804594,0.8777376382378731,0.5568475835068686,0.44178909441013847,0.9304923417695278,0.0
144.0,0.9994235145427304,0.9478397298904561,0.7133446251477537,0.09410251163880395,0.9999999999999992,0.0,0.9969551107336988,0.9331008655082275,0.5068732993848081,0.22320227310155127,0.9999999999999994,0.0,0.9969551107336988,0.9952297871575052,0.9034422996555244,0.4718089077422282,0.11259135794882144,0.9999999999999997,0.0,0.9860523734359032,0.8689658165942671,0.5485814692003664,0.343087969616183,0.9999999999999998,0.0
145.0,0.9886579704830433,0.9377257447466655,0.7058810825206083,0.0930900627195311,0.9822270840684495,0.0,0.9834475870703907,0.9204057505160649,0.4999192727741803,0.21979051441115588,0.9822373493308513,0.0,0.9834475870703907,0.9839468842650883,0.8931563218974017,0.4665304931085761,0.11134707316651152,0.9822270840684497,0.0,0.9720780030838455,0.8565637384635297,0.5404483992555532,0.3375056584226624,0.9822373493308515,0.0
146.0,0.9779935520336324,0.9277052651247155,0.6984824003155468,0.09208670614378317,0.9647935165001683,0.0,0.9701381688832956,0.9078964488712509,0.49306713411317954,0.21643580846895782,0.9648143772749428,0.0,0.9701381688832956,0.9727828210093339,0.8829780994777413,0.4613054757931684,0.11011490449644673,0.9647935165001685,0.0,0.9583183638098905,0.8443534186726062,0.5324458278948141,0.3320221367883507,0.964814377274943,0.0
147.0,0.9674292992238824,0.9177774342564377,0.6911481027044852,0.09109236632702732,0.947692353332911,0.0,0.9570232492423311,0.8955696211143344,0.48631505685809306,0.2131370657061061,0.9477241517695001,0.0,0.9570232492423311,0.961736065376516,0.8729062882037315,0.4561332236757307,0.10889472183116947,0.9476923533329114,0.0,0.9447694719204858,0.8323312964810204,0.5245712692609343,0.3266354713912914,0.9477241517695001,0.0
148.0,0.9569642746038118,0.9079414142420297,0.6838777220536582,0.09010696971413742,0.9309168065736421,0.0,0.9440993074981836,0.8834220063400616,0.4796612579783827,0.20989322057800944,0.9309598907903324,0.0,0.9440993074981836,0.950805132128788,0.8629395848687207,0.4510131229096282,0.10768639884771651,0.9309168065736424,0.0,0.9314274363864848,0.820493893422194,0.5168222958348291,0.32134377070134507,0.9309598907903325,0.0
149.0,0.9974668845798569,0.9465975621068783,0.6766707984894889,0.1769192550523071,0.999999999999999,0.0,0.9926446655565814,0.9313629068880376,0.47310399673918496,0.1609336735623097,1.0000000000000009,0.0,0.9926446655565814,0.989447394373619,0.9397643076883112,0.4459445771116166,0.2108369721913976,0.9999999999999994,0.0,0.9763583312238351,0.9182884563958054,0.5091965368944634,0.2728520082704701,1.000000000000001,0.0
150.0,0.9864860492295842,0.9363282659608138,0.6695268794823008,0.1749984651003172,0.98234578670735,0.0,0.9792029730385402,0.9188106922045598,0.4666415735170259,0.1583499324781798,0.98235994253361,0.0,0.9792029730385402,0.9780591972784186,0.9290645144591161,0.4409270065780875,0.20849143784491445,0.9823457867073503,0.0,0.9625146532636714,0.9053488189716528,0.5016916770170174,0.2682740947632515,0.9823599425336104,0.0
151.0,0.9756109738425249,0.9261555096349335,0.662445519440228,0.17309501601479288,0.9650263552131627,0.0,0.9659562502537132,0.9064393875147863,0.46027232864172807,0.15581138879558182,0.965055015617614,0.0,0.9659562502537132,0.966790394444197,0.9184762768209377,0.43595984752261696,0.20616865877338553,0.9650263552131629,0.0,0.9488828260126524,0.8926048966420568,0.49430545461565645,0.26377939784848875,0.9650550156176144,0.0
152.0,0.9648406737073931,0.9160784348414917,0.655426279326109,0.17120877641138665,0.9480349181045907,0.0,0.9529010257566534,0.8942457939501145,0.453994641274969,0.15331716373988036,0.9480784199775745,0.0,0.9529010257566534,0.9556396247913338,0.9079982769664778,0.431042551343485,0.20386841288147584,0.948034918104591,0.0,0.9354589457100986,0.880053145181647,0.4870356605221539,0.25936627023806735,0.9480784199775749,0.0
153.0,0.954174185258107,0.9060962005667849,0.6484687262807025,0.1693396178157712,0.9313648361161116,0.0,0.9400339101007626,0.8822267875394535,0.44780692831125174,0.15086639741967303,0.9314235012712371,0.0,0.9400339101007626,0.9446055642587702,0.8976292336245268,0.4261745839099667,0.20159048378408553,0.9313648361161119,0.0,0.9222391996112811,0.8676901013969481,0.4798801365988418,0.25503309970853527,0.9314235012712373,0.0
154.0,0.9996309326003618,0.9436544184719035,0.6415724332698294,0.3336460560787058,0.9999999999999994,0.0,0.9958141571698996,0.9273515935075558,0.4417076433146243,0.12699926609971265,0.9999999999999994,0.0,0.9958141571698996,0.9906883316518236,0.9336869238479137,0.42135542487873323,0.3967915650231976,0.9999999999999998,0.0,0.9970549681260963,0.9094842576221098,0.47283677439397215,0.23039524872461406,0.9999999999999996,0.0
155.0,0.9884842780808,0.9331923727035306,0.6347369787385214,0.32999061605532426,0.9824627891525954,0.0,0.9823376945504414,0.9148508435869811,0.4356952754783007,0.12489226207452424,0.9824814227655617,0.0,0.9823376945504414,0.9791800468595359,0.9228824477398372,0.4165845670296303,0.392346527755816,0.982462789152596,0.0,0.98304618430514,0.896657281878481,0.46590351382642176,0.22646686035888552,0.9824814227655624,0.0
156.0,0.977447807949129,0.9228313656634353,0.6279619462857465,0.32636846059773705,0.9652559436870093,0.0,0.9690553698074901,0.9025285031295923,0.4297683486163308,0.1228231770872008,0.9652934704637738,0.0,0.9690553698074901,0.9677941007807238,0.9121909115028215,0.41186151562902906,0.38794465101392545,0.9652559436870097,0.0,0.9692472651946693,0.8840236046978464,0.4590783419087633,0.222610846434435,0.9652934704637743,0.0
157.0,0.9665204569645303,0.9125705074359319,0.6212469243505601,0.32277935401688795,0.9483728137840679,0.0,0.9559637675011597,0.8903814879552128,0.4239254201803146,0.12079126500531998,0.9484294681952098,0.0,0.9559637675011597,0.956529120154456,0.901611120376072,0.40718578781490683,0.38358554530997163,0.9483728137840681,0.0,0.9556544662064735,0.8715797517033433,0.4523592915009913,0.21882576608337348,0.9484294681952102,0.0
158.0,0.9557011810887527,0.9024089240312413,0.6145915059161836,0.3192230646679976,0.9318068915686439,0.0,0.943059552661821,0.8784067848283046,0.4181650803058351,0.11879579545622634,0.9318828817116684,0.0,0.943059552661821,0.9453837651156297,0.8911419076375222,0.40255691200767957,0.37926882966479,0.9318068915686443,0.0,0.942264127639836,0.8593223278949677,0.44574444009969877,0.2151102087573526,0.9318828817116691,0.0
159.0,0.9974100309930956,0.9449889563851385,0.6079952882236892,0.629400232551691,0.9999999999999998,0.0,0.9429533731957558,0.9302976355996105,0.4124859508814041,0.11597760230883612,1.0000000000000007,0.0,0.9429533731957558,0.9969850905846868,0.9343567274403796,0.39797442734102745,0.74720841511798,1.0000000000000004,0.0,0.99020664696567,0.9290726723883207,0.4392319086543419,0.20187177644551085,1.0000000000000009,0.0
160.0,0.9860826958162551,0.9343827779800951,0.6014578725055271,0.6224404256978919,0.9825782875463724,0.0,0.9301422293835481,0.9177594171668318,0.406886684648314,0.11404436825127723,0.9826015859405635,0.0,0.9301422293835481,0.9851614495256242,0.9234467288829443,0.3934378831195234,0.7387749913290097,0.9825782875463729,0.0,0.9763592832142487,0.9160766037200249,0.43281986041997783,0.19840884706411946,0.9826015859405639,0.0
161.0,0.974869503467816,0.9238816590662019,0.5949788637267314,0.6155446994343232,0.9654826089086799,0.0,0.917515474482106,0.9053990178034056,0.4013659643207369,0.11214602267180375,0.965529307436234,0.0,0.917515474482106,0.9734657647208743,0.9126525195821272,0.388946838294512,0.7304238499923466,0.9654826089086804,0.0,0.9627166349435327,0.9032725031064152,0.42650649983411804,0.19501000369136046,0.9655293074362343,0.0
162.0,0.9637693763464112,0.9134846299624356,0.5885578703441539,0.608712618952677,0.9487064386881582,0.0,0.9050698941001425,0.8932134022178133,0.3959225017342431,0.11028187677438446,0.9487766085023631,0.0,0.9050698941001425,0.96189667339122,0.9019728765522084,0.38450086096494457,0.7221542909764149,0.9487064386881588,0.0,0.949275126081252,0.8906570281188024,0.4202900714267454,0.19167396803898196,0.9487766085023633,0.0
163.0,0.952781255769161,0.9031907372210161,0.5821945040777599,0.6019437548242002,0.9322433884872243,0.0,0.8928023486182641,0.8811996044644461,0.39055503701779903,0.10845125631068338,0.9323370701570408,0.0,0.8928023486182641,0.9504528408900854,0.8914066022472793,0.38009952789906754,0.7139656266284573,0.9322433884872248,0.0,0.9360312603312516,0.8782269103807668,0.41416885875791676,0.18839948850000104,0.9323370701570413,0.0
164.0,0.9990757916869868,0.9419041009396365,0.575888379693167,1.1810190553307687,0.9999999999999997,0.0,0.9941162770351976,0.8806299766612622,0.38526233778827257,0.21280167792641855,1.0,0.0,0.9941162770351976,0.9971778606981109,0.9389629502079044,0.37574242407610553,1.3951291513164548,1.0000000000000002,0.0,0.9997852571104331,0.9229816189995665,0.4081411833817414,0.1807694383089528,1.0000000000000004,0.0
165.0,0.9875318669953164,0.9311368879784063,0.5696391148006622,1.1678268963977718,0.9826922116642723,0.0,0.9807382693543161,0.8687100612333272,0.3800431983710582,0.2092789711832043,0.9827200774344735,0.0,0.9807382693543161,0.9851775920643631,0.9277693990305784,0.3714291422510572,1.3792366361715862,0.9826922116642729,0.0,0.9856697736555307,0.9101228588891038,0.4022054038405396,0.17766850910729515,0.9827200774344741,0.0
166.0,0.9761062813813899,0.9204786089980015,0.563446329660446,1.1547579089435662,0.9657061667422748,0.0,0.9675483278523618,0.8569591848218625,0.37489643903913167,0.20581928817215164,0.9657618032824782,0.0,0.9675483278523618,0.9733102065075564,0.9166971659760487,0.3671592825358302,1.363500653734626,0.965706166742275,0.0,0.9717662093505516,0.8974517102435005,0.39635991468090404,0.17462490942955183,0.9657618032824785,0.0
167.0,0.9647979624316863,0.9099282712415718,0.5573096470068306,1.1418112722772267,0.9490354557224124,0.0,0.9545433028439454,0.8453744855953432,0.3698209052792857,0.20242139323616226,0.9491187373671431,0.0,0.9545433028439454,0.9615742659145194,0.9057450166487443,0.3629324520044119,1.3479199203915573,0.9490354557224127,0.0,0.9580707775711006,0.88496497476204,0.39060314550079894,0.17163749631306408,0.9491187373671435,0.0
168.0,0.9536058523140669,0.8994848962637708,0.5512286918789867,1.1289861724749146,0.9326738021261162,0.0,0.9417201147032064,0.833953166170226,0.36481546707655965,0.19908407660224098,0.932784573357688,0.0,0.9417201147032064,0.9499683586735187,0.8949117376641974,0.35874826431403406,1.332493170596665,0.9326738021261166,0.0,0.9445797782358895,0.872659523662853,0.3849335600182181,0.16870515053028495,0.9327845733576885,0.0
169.0,0.9895526555721273,0.9425289069462665,0.5452030914638415,1.4254745542309362,0.9999999999999993,0.0,0.9998822950154809,0.9290757518515792,0.3598790182209602,0.3906447646509447,0.9999999999999998,0.0,0.9998822950154809,0.9997562239074537,0.9384910982988047,0.35460633934574304,1.9179381416631414,0.9999999999999999,0.0,0.9309322208739862,0.9304249403080735,0.379349655165883,0.3308678526560962,1.0,0.0
170.0,0.9778529827041117,0.9315660952194064,0.5392324749510087,1.4087774645526268,0.9828042854611565,0.0,0.9864420907344755,0.9166072688101145,0.3550104756350523,0.38422114211629993,0.9828364283212906,0.0,0.9864420907344755,0.9874919696270297,0.9271411221342231,0.35050630286346424,1.8951105812399784,0.982804285461157,0.0,0.9178271993444265,0.9173503906569848,0.37384996020981653,0.32523028666759135,0.9828364283212909,0.0
171.0,0.9662767163982706,0.920716398273037,0.5333164733978454,1.3922444780375536,0.9659260397970896,0.0,0.9731887391481855,0.9043117843139877,0.35020877872216677,0.3779114403529498,0.9659900167304067,0.0,0.9731887391481855,0.9753662033063102,0.9159170901326271,0.34644778619071065,1.8725185837142257,0.9659260397970898,0.0,0.9049162137291069,0.9044692255742315,0.3684330358922843,0.31969616903904613,0.9659900167304071,0.0
172.0,0.9548227287805608,0.9099788088173585,0.5274547196034608,1.3758745342475462,0.9493589644666441,0.0,0.960119189876916,0.8921864794847156,0.34547288873345355,0.37171344096601905,0.9494544395707011,0.0,0.960119189876916,0.9633774686782749,0.9048176837053633,0.34243042590357187,1.8501602569694746,0.9493589644666445,0.0,0.8921958918108415,0.8917780801640652,0.3630974735967851,0.31426344607828344,0.9494544395707015,0.0
173.0,0.9434899052615426,0.8993523305063035,0.5216468479949135,1.3596665777466468,0.9330968907180547,0.0,0.9472304583752578,0.8802285960646922,0.3408017881555422,0.3656249717364314,0.9332235022389936,0.0,0.9472304583752578,0.9515243312652143,0.8938416046442549,0.3384538635415259,1.8280337294897782,0.933096890718055,0.0,0.8796629361655948,0.8792736642755965,0.3578418945368042,0.30893010659225895,0.9332235022389942,0.0
174.0,0.9999590227483667,0.9322771437705412,0.5158924945185125,0.6736121943792719,1.0000000000000007,0.0,0.9973555301357989,0.9345196240491337,0.33619448011484193,0.7174993537180291,1.0000000000000004,0.0,0.9973555301357989,0.9719581302773759,0.939451634540506,0.3345177453319742,0.9055948399495457,0.9999999999999992,0.0,0.9915499102284023,0.867314122084743,0.35266494896481954,0.605949493151155,1.0000000000000009,0.0
175.0,0.9878316602305286,0.9211833540534095,0.5101912965451542,0.6656469836218606,0.9829140829567689,0.0,0.983861231646685,0.9219838284434456,0.33164998780305416,0.7057767665148157,0.9829500903426146,0.0,0.983861231646685,0.959928691025943,0.9278710129784837,0.3306217219330356,0.8947296622992098,0.9829140829567672,0.0,0.9777057395187706,0.855146295568384,0.3475653154055612,0.5956929663405888,0.9829500903426149,0.0
