campaign_seed,pass_slot,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf
44028,0,0.39825738860525206,0.23858544203956455,-0.005807599333628843,-0.005686454338857061
44028,1,0.40252813664600495,0.23723581275130812,-0.005715786698594627,-0.005499118274997272
44028,2,0.26707649754935403,0.2543388543553817,-0.006038309568843658,-0.02187221995457378
44028,3,0.25730635205296437,0.2600575654125947,-0.006635450162328027,-0.02121214801289284
44028,4,0.2703683518666864,0.2676269029760192,-0.0072008079306584705,-0.020931672217713526
