method_id,long_violation_seconds,short_violation_seconds,long_maximum_excess_db,short_maximum_excess_db,eligible_floor_violation_user_intervals,eligible_floor_violation_user_seconds,total_normalized_floor_shortfall,final_moving_pf_utility,duration_weighted_mean_moving_pf_utility,protected_active_eligible_p05_bps_hz,protected_active_eligible_geometric_mean_bps_hz,total_active_eligible_p05_bps_hz,total_active_eligible_geometric_mean_bps_hz,sector_mute_interval_count,intervals_with_any_sector_mute,maximum_muted_sector_count,runtime_seconds,extra,pass_slot,protected_sample_count,interval_count,method_action_sha256,method_sector_scale_sha256,method_stream_action_sha256,runtime_scope,candidate_strict_local_scope_gate,candidate_strict_post_mode_power_gate,candidate_q0_envelope_deployable_actions,candidate_unresolved_deployable_intervals,candidate_network_wide_shutdown_intervals,candidate_maximum_mutable_sector_count,candidate_maximum_external_interferers_per_violating_user,candidate_maximum_eess_backoff_sectors,candidate_maximum_strict_post_mode_power_ratio,candidate_maximum_q0_power_envelope_ratio,candidate_maximum_normalized_floor_shortfall,candidate_baseline_noop_intervals,candidate_local_grid_repair_intervals,candidate_local_stream_repair_intervals,candidate_information_exchange_locality_certified,candidate_action_scope_locality_verified,candidate_global_oracles_classification_only,candidate_local_table_build_seconds_sum,candidate_repair_solver_seconds_sum,candidate_local_table_build_seconds_max,candidate_repair_solver_seconds_max,candidate_repair_solver_seconds_p95_nonzero,candidate_changed_stream_coefficient_count_sum,candidate_changed_sector_interval_count_sum,candidate_maximum_changed_stream_coefficients_per_interval,candidate_maximum_changed_sectors_per_interval,candidate_incremental_float32_payload_lower_bound_bytes_sum,candidate_payload_claim_boundary,campaign_seed,array_index
robust_predictive_constrained_pf_with_sector_selective_fallback,0,0,-0.0008651392815985391,-14.182552773478214,27,135,0.3483647521567273,47.90957385329845,82.13693843725304,0.22842147392299836,2.0167365652730287,0.30519120995855786,2.1609460748818914,91,13,7,9.956438749097288,{'mode_command_feasible': True},1,571,115,a01f6ec6f39d423eefddd767b063eb063212f70e0a2127692cec3cd3d03d2b2a,623daac5960f311713a0328b764f47806ed88ed7b66e7334dd0484ead94d0701,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
static_robust_constrained_pf_with_sector_selective_fallback,0,0,-0.08112419599019897,-14.779428903108425,60,300,1.0610657518339766,47.69094212439506,82.00837089746341,0.2317344289642423,1.9984538225851831,0.30502300587884773,2.159218299075282,0,0,0,0.6433530279900879,"{'static_mode_feasible': True, 'static_pre_fallback_ratio': 0.3303243921997706}",1,571,115,615c39aca2aedfaacc7f0e3b57cf7ef2645d3b7cf8c699e8009a5c967c708ffe,2cffdf8506fab31e133757d2adda6873af39788cad8fa7b3b19c00cf37ce9c34,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_with_reactive_sector_fallback,0,0,-4.663771513710702e-05,-14.23952878928608,28,140,0.41085482081213986,47.928533704238795,82.14036002660849,0.22842147324227943,2.016227634749989,0.3051176997810651,2.1609776272974823,126,18,7,0.5774627530481666,{},1,571,115,fdba41669680399f3cd70ddd6dff9ff757a57707c433d4d97056a8a6e9ca7dad,03fea55de267de93227f31e398b341843f48c9ce395f2004258670005bc711cd,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_unshielded,70,0,4.16965731312436,-10.030986324772037,29,145,0.41340799394648686,47.846902694765774,82.1189704228998,0.2284013598686243,2.0180980922280223,0.30514879142278223,2.160856169693513,0,0,0,9.374516579089686,{'mode_interval_max_ratio': 2.611955245840454},1,571,115,53e8f956593ba0433dd1631d9644d3fa21e13071334612e8ba96342049b6d495,195cac71afed644ddf470842e7901fac29bfc04a8d3f661f1a23005cae87995b,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
virtual_queue_unshielded,128,0,7.238883027905465,-7.402927328808747,44,220,0.5747820159638757,47.73980575196927,82.04045867896636,0.22846766807322375,2.0047680175013167,0.30502304974621597,2.159698580864436,0,0,0,6.126325300894678,"{'maximum_queue': 7.840290908026226, 'price_gain': 1.0}",1,571,115,2e215d57b0c9a8a294a51cd56a0ec4b0ba496853120a4b834ed0a533ee0f90e9,195cac71afed644ddf470842e7901fac29bfc04a8d3f661f1a23005cae87995b,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
uniform_protected_tone_backoff,0,0,1.928654933106574e-15,-14.07871450919693,27,135,0.3487129289809764,47.78056896269128,81.96433545107291,0.22707063231346514,1.999406340665269,0.305099546604344,2.1588519498430907,0,0,0,0.11481709498912096,{},1,571,115,a01f6ec6f39d423eefddd767b063eb063212f70e0a2127692cec3cd3d03d2b2a,a650d6fa83a77f18280419ffbf2241cb8345427d1ef71724e2c58fae64f8c908,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
hard_spatial_null_or_exact_mute,0,0,-0.34998440390293784,-15.034481912844528,162,810,3.4753621193151685,47.684901323503944,81.8186816098085,0.15616619636840426,1.816882947296531,0.30227738078589,2.156379996122303,57,1,57,0.01914426195435226,{},1,571,115,a35293ac0832b0d2c8d57a59e0a37f2bd7697d51a1542e5f7b9aff86fa1e7d6f,045693b0d231c92e9608e041f6f62ddf1c6c02a3424ce6ad2c6d50b4d19264db,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
common_scale_instantaneous_noncausal_reference,0,0,1.157192959863943e-14,-14.601129052100761,60,300,1.0560463875136636,47.693297180338206,82.01000013943803,0.23172336209077318,1.998758030280684,0.3050232047959934,2.1592412296548495,0,0,0,0.38624229095876217,"{'time_resolution_seconds': 1, 'delay_intervals': 0, 'slew_constraint': False}",1,571,115,fab5d3e7856bd618fe43d4ee109ce0809e5cacba2b3d560593409ff792f97b2d,195cac71afed644ddf470842e7901fac29bfc04a8d3f661f1a23005cae87995b,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
candidate_v4_3_floor_feasibility_repair,0,0,-0.0007006377486867255,-14.07190190863657,0,0,0.0,39.605951655157114,81.52378950103802,0.21180179025851442,2.021122847174335,0.30162141212828975,2.1700559518925564,111,16,7,0.8006265740841627,"{'action_class_counts': {'BASELINE_NOOP': 106, 'SPARSE_LOCAL_STREAM_POWER_REPAIR': 11}, 'maximum_mutable_sector_count': 5, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'maximum_strict_post_mode_selected_power_ratio': 0.8627544054229962, 'maximum_q0_nominal_power_envelope_ratio': 0.8489913935082127, 'unresolved_deployable_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.0, 'solver_constraint_reserve': 1e-08, 'solver_primal_feasibility_tolerance': 1e-09, 'solver_dual_feasibility_tolerance': 1e-09, 'local_table_build_seconds_sum': 0.4307385019492358, 'repair_solver_seconds_sum': 0.13869550079107285, 'local_table_build_seconds_max': 0.003919475944712758, 'repair_solver_seconds_max': 0.017121378798037767, 'repair_solver_seconds_p95_nonzero': 0.015224944450892508, 'candidate_end_to_end_seconds': 0.800594684202224, 'changed_stream_coefficient_count_sum': 22, 'changed_sector_interval_count_sum': 11, 'maximum_changed_stream_coefficients_per_interval': 2, 'maximum_changed_sectors_per_interval': 1, 'incremental_float32_payload_lower_bound_bytes_sum': 88, 'payload_claim_boundary': 'FLOAT32_COEFFICIENT_VALUE_LOWER_BOUND_ONLY_EXCLUDES_IDS_HEADERS_RELIABILITY_AND_TRANSPORT_OVERHEAD', 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True}",2,581,117,d482dc8e52e95831461104e87a89a1ab71ce42cc2ca7a9648fdbed240ff59504,5b3734b33490c45c073fc2b42d698a92fcf88be33283e7d0b3bd98e673e16fc8,5ebe00574363666cef075cd7f5f5074877d67e2b40dfd60fd0c00259fbab616c,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,0.0,0.0,5.0,2.0,2.0,0.8627544054229962,0.8489913935082127,0.0,106.0,0.0,11.0,False,True,True,0.4307385019492358,0.13869550079107285,0.003919475944712758,0.017121378798037767,0.015224944450892508,22.0,11.0,2.0,1.0,88.0,FLOAT32_COEFFICIENT_VALUE_LOWER_BOUND_ONLY_EXCLUDES_IDS_HEADERS_RELIABILITY_AND_TRANSPORT_OVERHEAD,43999,-1
robust_predictive_constrained_pf_with_sector_selective_fallback,0,0,-0.0007006377486867255,-14.07190190863657,11,55,0.20144769690335484,39.601109231239036,81.51987944521223,0.20315200397745198,2.0197268118294804,0.30162141212828975,2.1699832859121684,111,16,7,10.059636333957314,{'mode_command_feasible': True},2,581,117,d482dc8e52e95831461104e87a89a1ab71ce42cc2ca7a9648fdbed240ff59504,379592d9dcaed03a2a0377e30ce5ab588ce86851217c337713597e0dd8b8257e,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
static_robust_constrained_pf_with_sector_selective_fallback,0,0,-0.007770350228544641,-14.6530614401858,60,300,1.0610657992144445,39.57927797514934,81.36835430306685,0.23173446666294448,2.0051697753883166,0.3050230057838705,2.168280020060899,0,0,0,0.6556410160847008,"{'static_mode_feasible': True, 'static_pre_fallback_ratio': 0.6573069310480724}",2,581,117,17ae80be0dc730df5bfc520de09439bca8064558647222f3ca5ab883709a55f0,cd516a5841acb24d3ef539f40f0a2c15349fee884974541eaac624fc8b8b3595,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_with_reactive_sector_fallback,0,0,-0.0002615313206981552,-14.087475453703767,13,65,0.28391012534580273,39.578810298499576,81.50277170558431,0.20091620813073213,2.010680690036842,0.3008920850725129,2.169695332891173,109,17,7,0.591873912140727,{},2,581,117,7275714d003d2175541682bb2bec8844524785507f64c1db854fd8f8848ca915,5a85e86dabec3e4b7927382315bbc7c53860b17141869fb33447e013946f2134,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_unshielded,225,0,4.291593473301901,-9.987514128650382,13,65,0.2862360369608209,39.710255418537066,81.49687036358033,0.2283925086635475,2.0318006918981233,0.30530434758614244,2.170245516163774,0,0,0,9.511848490918055,{'mode_interval_max_ratio': 2.6863299082800878},2,581,117,d60322c5a59afabc1ddccb4929bfd458f4cbe6c51a88cc3f04df64a4970a5045,d4553b5f3fa4ffa25e4cafdaae7ead3634a56cebb6e17496d126564724cf84d1,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
virtual_queue_unshielded,147,0,5.4331848631870585,-8.977703003103919,8,40,0.1529582622941537,39.65621108073271,81.44417207439194,0.22838862112237118,2.0224608611011052,0.3051641794218934,2.1695032318330956,0,0,0,6.165085159940645,"{'maximum_queue': 4.506823926460224, 'price_gain': 1.0}",2,581,117,45fe73efad4fb92f1ffbaadbf4bbb1a74ca16b24379c1becdd77aa63ca6b801f,d4553b5f3fa4ffa25e4cafdaae7ead3634a56cebb6e17496d126564724cf84d1,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
uniform_protected_tone_backoff,0,0,1.928654933106574e-15,-14.065824626188679,11,55,0.20216756552231901,38.93111281434166,81.31907494020281,0.21371233866031486,1.9956675119851457,0.3052427360691344,2.1664916570187467,0,0,0,0.11826359899714589,{},2,581,117,d482dc8e52e95831461104e87a89a1ab71ce42cc2ca7a9648fdbed240ff59504,e434f47eb688ad9396090341d05ed2a3fcac5715b94153fe2660740f9bc78ff7,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
hard_spatial_null_or_exact_mute,0,0,-0.22865943292273314,-14.874356257987088,590,2738,12.130213348757788,34.70123719963151,81.14312781834215,0.0,1.214340980499084,0.29587092223662503,2.154117294645721,570,10,57,0.018879239913076162,{},2,581,117,b2626b9eb90205891807bfe3dcb22672499482c0313086851850a3140002fadc,515fcb181cbb3dd5d17c472d2b744007c05fedd36ca008223a6dc4a969c1a04d,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
common_scale_instantaneous_noncausal_reference,0,0,1.3500584531745998e-14,-14.588687122815163,60,300,1.05627127107207,39.624438251493864,81.37109297663864,0.23172263702719043,2.0083475785500022,0.30502599026295374,2.168429391303541,0,0,0,0.3834311969112605,"{'time_resolution_seconds': 1, 'delay_intervals': 0, 'slew_constraint': False}",2,581,117,6b0b1a0b68d5ae515d0cc134996f639619b2563ff2a0aba80ca35beff3ce998b,d4553b5f3fa4ffa25e4cafdaae7ead3634a56cebb6e17496d126564724cf84d1,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
candidate_v4_3_floor_feasibility_repair,0,0,-0.002754699539698348,-14.199878151604668,0,0,0.0,41.778319830372915,80.59183432573444,0.22840297235935292,2.0274878545347397,0.30511105247784825,2.1776704839490515,113,17,7,0.8611557320691645,"{'action_class_counts': {'BASELINE_NOOP': 103, 'SPARSE_LOCAL_STREAM_POWER_REPAIR': 15, 'SPARSE_LOCAL_FROZEN_GRID_SECTOR_REPAIR': 1}, 'maximum_mutable_sector_count': 5, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'maximum_strict_post_mode_selected_power_ratio': 0.9999999800484061, 'maximum_q0_nominal_power_envelope_ratio': 0.9837050398592407, 'unresolved_deployable_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.0, 'solver_constraint_reserve': 1e-08, 'solver_primal_feasibility_tolerance': 1e-09, 'solver_dual_feasibility_tolerance': 1e-09, 'local_table_build_seconds_sum': 0.4369449994992465, 'repair_solver_seconds_sum': 0.1935650792438537, 'local_table_build_seconds_max': 0.0038402369245886803, 'repair_solver_seconds_max': 0.013442506082355976, 'repair_solver_seconds_p95_nonzero': 0.012547580583486706, 'candidate_end_to_end_seconds': 0.8611220009624958, 'changed_stream_coefficient_count_sum': 39, 'changed_sector_interval_count_sum': 17, 'maximum_changed_stream_coefficients_per_interval': 8, 'maximum_changed_sectors_per_interval': 2, 'incremental_float32_payload_lower_bound_bytes_sum': 156, 'payload_claim_boundary': 'FLOAT32_COEFFICIENT_VALUE_LOWER_BOUND_ONLY_EXCLUDES_IDS_HEADERS_RELIABILITY_AND_TRANSPORT_OVERHEAD', 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True}",3,594,119,e5bf56166e3e07d89733a238c36cd7eb1e49bc21c50497c33eec612809902d83,60876e050110ca004f95b6ff749f2039b5a141665a5a2a05f9d5990673005f29,ed5ef35b59c6170d270536d0160bdae43a66e82146c128af0551eaa59c0a80e8,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,0.0,0.0,5.0,2.0,2.0,0.9999999800484061,0.9837050398592407,0.0,103.0,1.0,15.0,False,True,True,0.4369449994992465,0.1935650792438537,0.0038402369245886803,0.013442506082355976,0.012547580583486706,39.0,17.0,8.0,2.0,156.0,FLOAT32_COEFFICIENT_VALUE_LOWER_BOUND_ONLY_EXCLUDES_IDS_HEADERS_RELIABILITY_AND_TRANSPORT_OVERHEAD,43999,-1
robust_predictive_constrained_pf_with_sector_selective_fallback,0,0,-0.002754699539697383,-14.199878151604668,16,79,0.464070130112198,41.79947010230477,80.58727109519496,0.20699957661352394,2.0277670529482004,0.30511105247784825,2.1775675194490867,112,17,7,10.151309745851904,{'mode_command_feasible': True},3,594,119,e5bf56166e3e07d89733a238c36cd7eb1e49bc21c50497c33eec612809902d83,307e0210f304cfba2af2f7236f9156667c90686f3a51c68772aa5cbbb4f0782d,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
static_robust_constrained_pf_with_sector_selective_fallback,0,0,-0.013271185008347463,-14.623161261977726,61,304,1.2504128497888172,41.7920595944997,80.43487322824402,0.2317344656648487,2.0141116584293988,0.3050230057143008,2.1758960880432983,0,0,0,0.6567802450153977,"{'static_mode_feasible': True, 'static_pre_fallback_ratio': 0.8482606867338238}",3,594,119,21ba68c27bbb95d6dd89d7871f921439b91f424b93c108d1fec1af52499f5579,895f32c668a3b95aae9f432d8c00166c18680dbc44a39e90b8a1c245c4efb43c,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_with_reactive_sector_fallback,0,0,-0.0029193618028907796,-14.094869375457897,19,94,0.5502741725258009,41.79136458027666,80.57503994874344,0.21648899777029054,2.024440552071801,0.3043988287928744,2.1773708604067927,102,16,7,0.5949494729284197,{},3,594,119,e3280593452e18c75e2ef241188f26ad9ddcdf8cf7b875e5f9d30d5cf9cc6456,b3689ee72cd00aba6daeae3a9af9b75f7a200bddc25ac4b874b178a43fb1a84a,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
delayed_myopic_constrained_pf_unshielded,194,0,4.515833970778514,-9.742160545411947,19,94,0.5403651686775066,41.89742855301945,80.56389224047815,0.22839262431031096,2.0393966497853695,0.3053127313682276,2.1778210335940633,0,0,0,9.63514380902052,{'mode_interval_max_ratio': 2.828677246587288},3,594,119,1ba40ef462235ce8587971267212fbf6fbe0ae8571d9baf655350bdcaee478ac,bc694d6425cbdc12f11b0f246f0b2e98719c027e0af655f74f11f955d7c490a7,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999,-1
