campaign_seed,pass_slot,candidate_minus_static_final_pf,candidate_minus_static_duration_mean_pf,candidate_minus_predictive_final_pf,candidate_minus_predictive_duration_mean_pf
44026,0,0.5639543980744648,0.3711745790724592,0.146545895759445,0.13018173621425433
44026,1,0.5476563727373644,0.4221578282765819,0.14318879794640793,0.18423001041327325
44026,2,0.490208985584907,0.37676906166917945,0.1479942096268161,0.13196175023850287
44026,3,0.437669444773789,0.38847558773800017,0.13066080297605254,0.1327425494596639
44026,4,0.41433599630995843,0.39460852382438816,0.11719906696448845,0.13396155818458055
