campaign_seed,pass_slot,interval_index,classification,user_index,user_id,serving_sector,serving_stream,full_load_nominal_total_rate_bps_hz,current_load_nominal_total_rate_bps_hz,floor_bps_hz,floor_branch,current_load_nominal_meets_absolute_floor,current_load_serviceability_mismatch,optimistic_single_user_floor_feasible,optimistic_user_index,optimistic_serving_sector,optimistic_serving_stream,optimistic_maximum_target_stream_scale,optimistic_eess_limited_target_stream_scale,optimistic_protected_rate_bps_hz,optimistic_total_rate_bps_hz
44007,0,0,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,19956544814.479504,3.587456974945907,1.6575396717531121
44007,0,0,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,143683388.2287197,3.5068295975301402,0.6516537985784359
44007,0,1,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,21127487052.58038,3.587456974945907,1.6575396717531121
44007,0,1,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,149193204.24116236,3.5068295975301402,0.6516537985784359
44007,0,2,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,17773998515.721134,3.5874588805462992,1.6575398623131512
44007,0,2,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,123126905.76827036,3.506838229576657,0.6516546617830876
44007,0,3,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,9438245692.494076,3.5874661093956868,1.65754058519809
44007,0,3,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,64153222.10393499,3.506870974886583,0.6516579363140802
44007,0,4,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,5013734610.919356,3.5874763203891327,1.6575416062974346
44007,0,4,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,33446136.66443925,3.506917228332093,0.6516625616586311
44007,0,5,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,2664350735.041669,3.58749074374544,1.6575430486330653
44007,0,5,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,19400397.38303384,3.5069709125424975,0.6516679300796716
44007,0,6,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,1416375580.3089488,3.587511117167401,1.6575450859752614
44007,0,6,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,14375533.949786924,3.5069993699736632,0.6516707758227882
44007,0,7,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,753217353.0485756,3.587539895170669,1.6575479637755883
44007,0,7,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,23743369.302421972,3.5069499037623237,0.6516658292016543
44007,0,8,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,400696678.9565164,3.5875805447414724,1.6575520287326686
44007,0,8,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,39239805.71963918,3.506910610854511,0.651661899910873
44007,0,9,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,213237786.37714854,3.5876379629099566,1.657557770549517
44007,0,9,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,64890209.19927675,3.506879399073254,0.6516587787327472
44007,0,10,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,113518268.59341694,3.587719066479999,1.6575658809065212
44007,0,10,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,67748746.74528255,3.506879399073254,0.6516587787327472
44007,0,11,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,60453487.83461085,3.587833624828758,1.657577336741397
44007,0,11,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,89103612.63443036,3.506866289995036,0.6516574678249255
44007,0,12,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,32205677.002582386,3.5879954358365467,1.657593517842176
44007,0,12,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,111653890.54947563,3.5068582904894416,0.651656667874366
44007,0,13,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,17163307.8717896,3.5882239860726464,1.657616372865786
44007,0,13,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,189227840.3580093,3.506839143402244,0.6516547531656462
44007,0,14,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,9150178.798967345,3.588546794156226,1.657648653674144
44007,0,14,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,257217423.8351441,3.5068295975301402,0.6516537985784359
44007,0,15,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,4880015.4892914435,3.5890027174237122,1.6576942460008925
44007,0,15,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,269406962.7306595,3.5068295975301402,0.6516537985784359
44007,0,16,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,2603630.030940408,3.5896466159058438,1.6577586358491057
44007,0,16,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,282360238.9993414,3.5068295975301402,0.6516537985784359
44007,0,17,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,1389656.8648111373,3.590555926786787,1.6578495669372
44007,0,17,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,296133814.0877773,3.5068295975301402,0.6516537985784359
44007,0,18,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,742010.7628087086,3.591839924010219,1.6579779666595431
44007,0,18,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,310789097.3355231,3.5068295975301402,0.6516537985784359
44007,0,19,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,396361.5288182687,3.593652743928625,1.6581592486513839
44007,0,19,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,132,E3_SITE_12_SEC_1_UE_1,33,0,0.38195655533623496,0.38195655533623496,0.3437608998026115,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,132,33,0,1.0,326392790.63894504,3.5068295975301402,0.6516537985784359
44007,0,40,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,30,E3_SITE_03_SEC_2_UE_3,7,2,1.5202351280397512,1.5202351280397512,1.3682116152357762,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,30,7,2,1.0,9928093.843315821,3.5896466159058438,1.6577586358491057
