campaign_seed,pass_slot,interval_index,classification,user_index,user_id,serving_sector,serving_stream,full_load_nominal_total_rate_bps_hz,current_load_nominal_total_rate_bps_hz,floor_bps_hz,floor_branch,current_load_nominal_meets_absolute_floor,current_load_serviceability_mismatch,optimistic_single_user_floor_feasible,optimistic_user_index,optimistic_serving_sector,optimistic_serving_stream,optimistic_maximum_target_stream_scale,optimistic_eess_limited_target_stream_scale,optimistic_protected_rate_bps_hz,optimistic_total_rate_bps_hz
44025,0,20,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,81,E3_SITE_07_SEC_3_UE_2,20,1,0.14106549627875736,0.0778726347388416,0.1,ABSOLUTE_0P1,False,True,True,81,20,1,1.0,3761.9600446783124,1.3217269035864647,0.20880050503417158
44025,0,20,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,82,E3_SITE_07_SEC_3_UE_3,20,2,0.20561812248659442,0.08648378376020682,0.1,ABSOLUTE_0P1,False,True,True,82,20,2,1.0,1553555.8440187536,3.1814677231352393,0.39630979679714534
44025,0,20,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,151,E3_SITE_13_SEC_2_UE_4,37,3,0.12032732519934713,0.058529336439695524,0.1,ABSOLUTE_0P1,False,True,True,151,37,3,1.0,30979646.539872795,3.2069320457268016,0.37804418952078334
44025,0,20,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,157,E3_SITE_14_SEC_1_UE_2,39,1,0.5404281785642094,1.0322549385807984,0.9290294447227186,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,157,39,1,1.0,13953312.849387597,5.981756403690334,1.5056454772470718
44025,0,21,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,81,E3_SITE_07_SEC_3_UE_2,20,1,0.14106549627875736,0.0778726347388416,0.1,ABSOLUTE_0P1,False,True,True,81,20,1,1.0,2041.4419032777764,1.3217364121880053,0.20880145589432564
44025,0,21,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,82,E3_SITE_07_SEC_3_UE_3,20,2,0.20561812248659442,0.08648378376020682,0.1,ABSOLUTE_0P1,False,True,True,82,20,2,1.0,843042.9779679229,3.1815281543934977,0.3963158399229712
44025,0,21,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,151,E3_SITE_13_SEC_2_UE_4,37,3,0.12032732519934713,0.058529336439695524,0.1,ABSOLUTE_0P1,False,True,True,151,37,3,1.0,17176633.940244634,3.2069499805687762,0.3780459830049807
44025,0,21,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,157,E3_SITE_14_SEC_1_UE_2,39,1,0.5404281785642094,1.0322549385807984,0.9290294447227186,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,157,39,1,1.0,14617679.397663647,5.981756403690334,1.5056454772470718
44025,0,22,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,81,E3_SITE_07_SEC_3_UE_2,20,1,0.14106549627875736,0.0778726347388416,0.1,ABSOLUTE_0P1,False,True,True,81,20,1,1.0,1107.7003401378033,1.3217498434306392,0.208802799018589
44025,0,22,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,82,E3_SITE_07_SEC_3_UE_3,20,2,0.20561812248659442,0.08648378376020682,0.1,ABSOLUTE_0P1,False,True,True,82,20,2,1.0,457440.8862414646,3.181613513926315,0.3963243758762529
44025,0,22,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,151,E3_SITE_13_SEC_2_UE_4,37,3,0.12032732519934713,0.058529336439695524,0.1,ABSOLUTE_0P1,False,True,True,151,37,3,1.0,9523548.093086071,3.206975314042742,0.37804851635237735
44025,0,22,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,157,E3_SITE_14_SEC_1_UE_2,39,1,0.5404281785642094,1.0322549385807984,0.9290294447227186,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,157,39,1,1.0,15325018.487623855,5.981756403690334,1.5056454772470718
44025,0,23,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,81,E3_SITE_07_SEC_3_UE_2,20,1,0.14106549627875736,0.0778726347388416,0.1,ABSOLUTE_0P1,False,True,True,81,20,1,1.0,601.0156897652771,1.3217688155371174,0.2088046962292368
