campaign_seed,pass_slot,interval_index,classification,user_index,user_id,serving_sector,serving_stream,full_load_nominal_total_rate_bps_hz,current_load_nominal_total_rate_bps_hz,floor_bps_hz,floor_branch,current_load_nominal_meets_absolute_floor,current_load_serviceability_mismatch,optimistic_single_user_floor_feasible,optimistic_user_index,optimistic_serving_sector,optimistic_serving_stream,optimistic_maximum_target_stream_scale,optimistic_eess_limited_target_stream_scale,optimistic_protected_rate_bps_hz,optimistic_total_rate_bps_hz
44001,0,0,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,7221067342.889078,8.581549733626945,1.9751901552494908
44001,0,0,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,343356574.8946736,3.072372875134454,0.40426197787167395
44001,0,0,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,690310.392326194,4.155945529528952,1.0903296810282668
44001,0,1,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,8170353757.3091135,8.581549733626945,1.9751901552494908
44001,0,1,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,377269618.8074037,3.072372875134454,0.40426197787167395
44001,0,1,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,768428.8591567387,4.155945529528952,1.0903296810282668
44001,0,2,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,7330666077.353412,8.581558823025897,1.975191064189386
44001,0,2,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,328869459.64365715,3.072396022000789,0.4042642925583075
44001,0,2,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,856494.8616987842,4.155945529528952,1.0903296810282668
44001,0,3,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,4142719613.499983,8.58159330325345,1.9751945122121413
44001,0,3,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,180671976.771221,3.0724838283803475,0.4042730731962633
44001,0,3,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,955447.9822794774,4.155945529528952,1.0903296810282668
44001,0,4,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,2337006390.562436,8.581642007226451,1.9751993826094414
44001,0,4,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,99147888.3713039,3.072607855956067,0.40428547595383524
44001,0,4,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,1066313.4157645511,4.155945529528952,1.0903296810282668
44001,0,5,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,1316047556.6044388,8.581710802134044,1.9752062621002007
44001,0,5,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,54353924.507731564,3.072783045109361,0.40430299486916466
44001,0,5,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,1190209.801159646,4.155945529528952,1.0903296810282668
44001,0,6,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,739834998.6178794,8.581807974964393,1.9752159793832358
44001,0,6,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,29768834.252268393,3.0730304974777285,0.4043277401060014
44001,0,6,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,204,E3_SITE_18_SEC_1_UE_1,51,0,0.7608670219366274,0.7608670219366274,0.6847803197429646,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,204,51,0,1.0,1328358.0379493362,4.155945529528952,1.0903296810282668
44001,0,7,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,68,E3_SITE_06_SEC_3_UE_1,17,0,1.3258239844171567,1.3258239844171567,1.193241585975441,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,68,17,0,1.0,415212885.8278992,8.581945230128984,1.9752297048996947
44001,0,7,FIXED_Q_FIXED_BEAM_JOINT_GLOBAL_INFEASIBLE,85,E3_SITE_08_SEC_1_UE_2,21,1,0.10442683090060167,0.10442683090060167,0.1,ABSOLUTE_0P1,True,False,True,85,21,1,1.0,16289369.231888464,3.0733800155011126,0.4043626919083398
