link_id,distance_km_wgs84,segment_count,total_sample_count,interior_sample_count,actual_spacing_m,selected_mean_convention,mean_terrain_elevation_m_asl,mean_terrain_inclusive_m_asl,mean_terrain_interior_m_asl,inclusive_minus_interior_m,min_profile_terrain_m_asl,max_profile_terrain_m_asl,std_profile_terrain_m,tx_dem_ground_m_asl,rx_dem_ground_m_asl,tx_antenna_alt_m_asl,rx_antenna_alt_m_asl,tx_implied_antenna_height_agl_m,rx_implied_antenna_height_agl_m,qc_flag_count,qc_flags
E3_SITE_18_SEC_1,2.291287847477598,77,78,76,29.756985032176598,inclusive,191.80833395933493,191.80833395933493,191.3732556794819,0.4350782798530304,145.80661010742188,270.8760070800781,30.492028357866634,145.80661010742188,270.8760070800781,170.80661010742188,290.8760070800781,25.0,20.0,0,
